ID,Value[0],Value[1],Value[2],Value[3],ParentItemBonusListID,Type,OrderIndex
14262,17820,0,1000,0,3934,27,1
14263,17820,0,1000,0,4257,27,1
14264,17820,0,1000,0,4285,27,1
14265,17820,0,1000,0,4286,27,1
14266,17820,0,1000,0,4289,27,1
14267,17820,0,1000,0,4291,27,1
14268,17820,0,1000,0,4301,27,1
14269,17820,0,1000,0,4316,27,1
14270,17820,0,1000,0,4756,27,1
14271,17820,0,1000,0,4758,27,1
14272,17820,0,1000,0,4760,27,1
14273,17820,0,1000,0,4764,27,1
14274,17820,0,1000,0,4767,27,1
14275,17821,0,1000,0,4254,27,1
14276,17821,0,1000,0,3853,27,1
14277,17821,0,1000,0,4287,27,1
14278,17821,0,1000,0,4307,27,1
14279,17821,0,1000,0,4762,27,1
14280,17822,0,1000,0,3845,27,1
14281,17822,0,1000,0,3874,27,1
14282,17822,0,1000,0,3895,27,1
14283,17822,0,1000,0,3914,27,1
14284,17822,0,1000,0,3958,27,1
14285,17822,0,1000,0,3979,27,1
14286,17822,0,1000,0,4240,27,1
14287,17822,0,1000,0,4266,27,1
14288,17822,0,1000,0,4267,27,1
14289,17822,0,1000,0,4296,27,1
14290,17822,0,1000,0,4302,27,1
14291,17822,0,1000,0,4314,27,1
14292,17822,0,1000,0,4765,27,1
14293,17823,0,1000,0,3935,27,1
14294,17824,0,1000,0,3854,27,1
14295,17824,0,1000,0,3875,27,1
14296,17824,0,1000,0,3959,27,1
14297,17824,0,1000,0,4255,27,1
14298,17824,0,1000,0,4297,27,1
14299,17824,0,1000,0,4308,27,1
14300,17825,0,1000,0,3846,27,1
14301,17825,0,1000,0,3896,27,1
14302,17825,0,1000,0,3915,27,1
14303,17825,0,1000,0,3936,27,1
14304,17825,0,1000,0,3980,27,1
14305,17825,0,1000,0,4303,27,1
14306,17825,0,1000,0,4315,27,1
14307,17826,0,1000,0,4503,27,1
14308,17827,0,1000,0,3897,27,1
14309,17827,0,1000,0,3847,27,1
14310,17829,0,1000,0,3856,27,1
14311,17829,0,1000,0,3961,27,1
14312,17829,0,1000,0,3917,27,1
14313,17829,0,1000,0,3982,27,1
14314,17830,0,1000,0,3877,27,1
14315,17830,0,1000,0,3848,27,1
14316,17830,0,1000,0,3898,27,1
14317,17830,0,1000,0,3938,27,1
14318,17832,0,1000,0,4218,27,1
14319,17832,0,1000,0,4220,27,1
14320,17835,0,1000,0,4219,27,1
14321,17835,0,1000,0,4221,27,1
14323,17792,0,1000,0,3808,27,1
14324,17795,0,1000,0,3829,27,1
14325,17795,0,1000,0,3880,27,1
14326,17795,0,1000,0,3900,27,1
14327,0,0,0,21821,7185,13,0
14328,17847,0,500,0,7185,27,1
14329,1641,0,0,0,7186,4,0
14330,0,0,0,0,7186,0,1
14331,4,0,0,0,7186,7,2
14332,13145,0,0,0,7187,4,0
14333,200,0,0,0,7187,10,1
14334,3,0,0,0,7187,7,2
14335,0,0,0,0,7187,0,3
14336,2015,0,0,0,7188,4,0
14337,125,0,0,0,7188,10,1
14338,1,0,0,0,7188,7,2
14339,0,0,0,0,7188,0,3
14340,0,0,0,0,7189,0,0
14341,13659,0,0,0,7190,4,0
14348,13661,0,0,0,6947,31,3
14349,13662,0,0,0,6953,31,3
14350,13663,0,0,0,6952,31,3
14351,13664,0,0,0,6951,31,3
14352,13665,0,0,0,6950,31,3
14353,13666,0,0,0,6949,31,3
14354,13667,0,0,0,6943,31,3
14355,13668,0,0,0,6942,31,3
14356,13669,0,0,0,6941,31,3
14357,13670,0,0,0,6940,31,3
14358,13671,0,0,0,6944,31,3
14359,13672,0,0,0,7160,31,3
14360,13673,0,0,0,6946,31,3
14361,13674,0,0,0,6945,31,3
14362,13675,0,0,0,6948,31,3
14363,13676,0,0,0,6954,31,3
14364,13678,0,0,0,6934,31,3
14365,13679,0,0,0,6933,31,3
14366,13680,0,0,0,6932,31,3
14367,13681,0,0,0,6931,31,3
14368,13682,0,0,0,6937,31,3
14369,13683,0,0,0,6936,31,3
14371,13684,0,0,0,6832,31,3
14372,13685,0,0,0,6831,31,3
14373,13686,0,0,0,6829,31,3
14374,13687,0,0,0,6828,31,3
14375,13688,0,0,0,6830,31,3
14376,13689,0,0,0,6823,31,3
14377,13690,0,0,0,6928,31,3
14378,13691,0,0,0,6926,31,3
14379,13692,0,0,0,6834,31,3
14380,13693,0,0,0,6927,31,3
14381,13694,0,0,0,7054,31,3
14382,13695,0,0,0,7053,31,3
14383,13696,0,0,0,6959,31,3
14384,13698,0,0,0,7059,31,3
14385,13697,0,0,0,7055,31,3
14386,13699,0,0,0,7056,31,3
14387,13700,0,0,0,7057,31,3
14388,13701,0,0,0,7058,31,3
14389,13702,0,0,0,7060,31,3
14390,13703,0,0,0,7061,31,3
14391,13704,0,0,0,7062,31,3
14392,13705,0,0,0,7063,31,3
14393,13706,0,0,0,7064,31,3
14394,13707,0,0,0,7065,31,3
14395,13708,0,0,0,6963,31,3
14396,13710,0,0,0,6964,31,3
14397,13711,0,0,0,6966,31,3
14398,13709,0,0,0,7066,31,3
14399,13712,0,0,0,6967,31,3
14400,13713,0,0,0,6969,31,3
14401,13714,0,0,0,6957,31,3
14402,13715,0,0,0,7067,31,3
14403,13716,0,0,0,6956,31,3
14404,13717,0,0,0,7128,31,3
14405,13719,0,0,0,6965,31,3
14406,13720,0,0,0,6970,31,3
14407,13721,0,0,0,6958,31,3
14408,13722,0,0,0,6960,31,3
14409,0,0,0,0,573,0,0
14410,0,0,0,0,552,0,0
14411,0,0,0,0,553,0,0
14412,0,0,0,0,554,0,0
14413,0,0,0,0,555,0,0
14414,0,0,0,0,556,0,0
14415,0,0,0,0,557,0,0
14416,0,0,0,0,579,0,0
14417,17827,0,500,0,3431,27,0
14418,13723,0,0,0,6971,31,3
14420,0,0,0,0,3390,0,1
14421,0,0,0,0,3341,0,1
14424,0,290,181,22118,7191,13,0
14425,3,0,0,0,7191,3,1
14426,13724,0,0,0,6985,31,3
14427,13725,0,0,0,6986,31,3
14428,13726,0,0,0,6987,31,3
14429,13727,0,0,0,6988,31,3
14430,13728,0,0,0,6989,31,3
14431,13729,0,0,0,6990,31,3
14432,13730,0,0,0,6991,31,3
14433,13731,0,0,0,6992,31,3
14434,13732,0,0,0,6993,31,3
14435,13733,0,0,0,6994,31,3
14436,13734,0,0,0,6995,31,3
14437,13735,0,0,0,6996,31,3
14438,13736,0,0,0,6997,31,3
14439,13737,0,0,0,6998,31,3
14440,13738,0,0,0,6999,31,3
14441,13739,0,0,0,7000,31,3
14442,13740,0,0,0,6955,31,3
14443,13741,0,0,0,6961,31,3
14444,13742,0,0,0,6962,31,3
14445,13743,0,0,0,7003,31,3
14446,13744,0,0,0,7004,31,3
14447,13745,0,0,0,7005,31,3
14448,13746,0,0,0,7006,31,3
14449,13747,0,0,0,7007,31,3
14450,13748,0,0,0,7008,31,3
14451,13749,0,0,0,7009,31,3
14452,13750,0,0,0,7010,31,3
14453,13751,0,0,0,7011,31,3
14454,13752,0,0,0,7012,31,3
14455,13753,0,0,0,7013,31,3
14456,13754,0,0,0,7014,31,3
14457,13755,0,0,0,7015,31,3
14458,13756,0,0,0,7016,31,3
14459,13757,0,0,0,7017,31,3
14460,13758,0,0,0,7018,31,3
14461,13759,0,0,0,7025,31,3
14462,13760,0,0,0,7026,31,3
14463,13761,0,0,0,7027,31,3
14464,13762,0,0,0,7028,31,3
14465,13763,0,0,0,7029,31,3
14466,13764,0,0,0,7030,31,3
14467,13765,0,0,0,7031,31,3
14468,13766,0,0,0,7032,31,3
14469,13767,0,0,0,7033,31,3
14470,13768,0,0,0,7034,31,3
14471,13769,0,0,0,7035,31,3
14472,13770,0,0,0,7036,31,3
14473,13771,0,0,0,7038,31,3
14474,13772,0,0,0,7039,31,3
14475,13773,0,0,0,7040,31,3
14476,13774,0,0,0,7037,31,3
14477,3,0,0,0,6635,7,1
14478,3,0,0,0,6624,7,1
14479,3,0,0,0,6622,7,1
14480,3,0,0,0,6643,7,1
14481,3,0,0,0,7136,7,1
14482,3,0,0,0,7143,7,1
14483,0,100,807,16667,7192,13,0
14484,13775,0,0,0,7041,31,3
14485,13776,0,0,0,7042,31,3
14486,13777,0,0,0,7043,31,3
14487,13778,0,0,0,7044,31,3
14488,13779,0,0,0,7049,31,3
14489,13780,0,0,0,7050,31,3
14490,13781,0,0,0,7051,31,3
14491,13782,0,0,0,7052,31,3
14492,13783,0,0,0,7045,31,3
14493,13784,0,0,0,7046,31,3
14494,13785,0,0,0,7047,31,3
14495,13786,0,0,0,7048,31,3
14496,0,0,0,0,7193,0,0
14497,0,0,0,0,7194,0,0
14508,0,0,0,0,3542,0,0
14509,0,0,0,0,3543,0,0
14510,0,0,0,0,3541,0,0
14511,0,0,0,5452,7202,13,0
14512,4,0,0,0,7202,3,1
14513,2015,0,0,0,7202,4,2
14514,17770,0,1000,0,7202,27,3
14515,3,0,0,0,7203,7,0
14516,13267,0,0,0,7203,4,1
14517,0,0,0,0,7203,0,2
14518,3,0,0,0,7204,7,0
14519,13268,0,0,0,7204,4,1
14520,0,0,0,0,7204,0,2
14521,3,0,0,0,7205,7,0
14522,13269,0,0,0,7205,4,1
14523,0,0,0,0,7205,0,2
14524,3,0,0,0,7206,7,0
14525,13270,0,0,0,7206,4,1
14526,0,0,0,0,7206,0,2
14527,3,0,0,0,7207,7,0
14528,13271,0,0,0,7207,4,1
14529,0,0,0,0,7207,0,2
14530,3,0,0,0,7208,7,0
14531,13272,0,0,0,7208,4,1
14532,0,0,0,0,7208,0,2
14533,3,0,0,0,7209,7,0
14534,13273,0,0,0,7209,4,1
14535,0,0,0,0,7209,0,2
14536,3,0,0,0,7210,7,0
14537,13289,0,0,0,7210,4,1
14538,0,0,0,0,7210,0,2
14539,3,0,0,0,7211,7,0
14540,13290,0,0,0,7211,4,1
14541,0,0,0,0,7211,0,2
14542,3,0,0,0,7212,7,0
14543,13308,0,0,0,7212,4,1
14544,0,0,0,0,7212,0,2
14545,3,0,0,0,7213,7,0
14546,13309,0,0,0,7213,4,1
14547,0,0,0,0,7213,0,2
14548,3,0,0,0,7214,7,0
14549,13310,0,0,0,7214,4,1
14550,0,0,0,0,7214,0,2
14551,13789,0,0,0,7121,31,3
14552,13790,0,0,0,7111,31,3
14553,13791,0,0,0,7112,31,3
14554,13792,0,0,0,7113,31,3
14555,13793,0,0,0,7114,31,3
14556,13794,0,0,0,7115,31,3
14558,3,0,0,0,7192,3,1
14559,4,0,0,0,7215,3,0
14560,0,0,0,23307,7215,13,1
14561,13795,0,0,0,7116,31,3
14562,13796,0,0,0,7117,31,3
14563,13797,0,0,0,7118,31,3
14564,13798,0,0,0,7119,31,3
14565,13799,0,0,0,7120,31,3
14566,13800,0,0,0,7122,31,3
14567,13801,0,0,0,7123,31,3
14568,13802,0,0,0,7124,31,3
14569,13803,0,0,0,7125,31,3
14570,13804,0,0,0,7126,31,3
14574,0,0,0,17262,7217,13,0
14575,136204,0,0,0,7218,23,0
14576,5,0,0,0,7218,3,1
14577,1,0,0,0,7218,16,2
14578,13809,0,0,0,7218,31,3
14579,136205,0,0,0,7219,23,0
14580,5,0,0,0,7219,3,1
14581,1,0,0,0,7219,16,2
14582,13810,0,0,0,7219,31,3
14583,0,0,2119,5063,7220,11,0
14584,17837,0,0,0,4799,27,3
14585,17837,0,0,0,4810,27,1
14586,17837,0,0,0,4818,27,2
14587,17837,0,0,0,4819,27,2
14588,17837,0,0,0,4820,27,2
14589,17837,0,0,0,4937,27,1
14590,17837,0,0,0,4938,27,1
14591,17837,0,0,0,4939,27,1
14592,17837,0,0,0,4940,27,1
14593,17837,0,0,0,4941,27,1
14594,17837,0,0,0,4942,27,1
14595,17837,0,0,0,4943,27,1
14596,17837,0,0,0,4944,27,1
14597,17837,0,0,0,4945,27,1
14598,17837,0,0,0,4946,27,2
14599,17847,0,0,0,6616,27,1
14600,17847,0,0,0,6646,27,1
14601,17837,0,0,0,4781,27,3
14602,17837,0,0,0,4782,27,3
14603,17837,0,0,0,4783,27,3
14604,17837,0,0,0,4784,27,3
14605,17837,0,0,0,5135,27,2
14606,17837,0,0,0,5136,27,2
14607,17837,0,0,0,5138,27,2
14608,17837,0,0,0,5137,27,2
14609,17837,0,0,0,5139,27,2
14610,17837,0,0,0,5140,27,2
14611,17837,0,0,0,6317,27,3
14612,17837,0,0,0,6318,27,3
14613,17837,0,0,0,6319,27,3
14614,17837,0,0,0,6320,27,3
14615,17837,0,0,0,4947,27,2
14616,17837,0,0,0,5002,27,3
14617,17837,0,0,0,5005,27,3
14618,17837,0,0,0,5006,27,3
14619,17837,0,0,0,5007,27,3
14620,17837,0,0,0,5008,27,3
14621,17837,0,0,0,5009,27,3
14622,17837,0,0,0,5010,27,3
14623,17837,0,0,0,5011,27,2
14624,17837,0,0,0,5012,27,2
14625,17837,0,0,0,5014,27,2
14626,17837,0,0,0,5013,27,2
14627,17837,0,0,0,5015,27,2
14628,17837,0,0,0,5016,27,2
14629,17837,0,0,0,5017,27,2
14630,17837,0,0,0,5018,27,2
14631,17837,0,0,0,5019,27,2
14632,17837,0,0,0,5020,27,2
14633,17837,0,0,0,5021,27,2
14634,17837,0,0,0,5022,27,2
14635,17837,0,0,0,5023,27,2
14636,17837,0,0,0,5024,27,2
14637,17837,0,0,0,5025,27,2
14638,17837,0,0,0,5026,27,2
14639,17837,0,0,0,5027,27,2
14640,17837,0,0,0,5028,27,2
14641,17837,0,0,0,5029,27,2
14642,17837,0,0,0,5030,27,2
14643,17837,0,0,0,5031,27,2
14644,17837,0,0,0,5032,27,2
14645,17837,0,0,0,5033,27,2
14646,17837,0,0,0,5034,27,2
14647,17837,0,0,0,5035,27,2
14648,17837,0,0,0,5037,27,3
14649,17837,0,0,0,5038,27,3
14650,17837,0,0,0,5039,27,3
14651,17837,0,0,0,5040,27,3
14652,17837,0,0,0,5041,27,3
14653,17837,0,0,0,5042,27,3
14654,17837,0,0,0,5043,27,3
14655,17837,0,0,0,5044,27,3
14656,17837,0,0,0,5045,27,3
14657,17837,0,0,0,5046,27,3
14658,17837,0,0,0,5047,27,3
14659,17837,0,0,0,5048,27,3
14660,17837,0,0,0,5049,27,3
14661,17837,0,0,0,5050,27,3
14662,17837,0,0,0,5051,27,3
14663,17837,0,0,0,5052,27,3
14664,17837,0,0,0,5053,27,3
14665,17837,0,0,0,5054,27,3
14666,17837,0,0,0,5055,27,3
14667,17837,0,0,0,5056,27,3
14668,17837,0,0,0,5058,27,3
14669,17837,0,0,0,5059,27,3
14670,17837,0,0,0,5060,27,3
14671,17837,0,0,0,5061,27,3
14672,17837,0,0,0,5062,27,3
14673,17837,0,0,0,5063,27,3
14674,17837,0,0,0,5064,27,3
14677,17837,0,0,0,5440,27,2
14678,17837,0,0,0,5441,27,2
14679,17837,0,0,0,5442,27,2
14680,17837,0,0,0,5443,27,2
14681,17837,0,0,0,5444,27,2
14682,17837,0,0,0,5445,27,2
14683,17837,0,0,0,5446,27,2
14684,17837,0,0,0,5447,27,2
14685,17837,0,0,0,5448,27,2
14686,17837,0,0,0,6528,27,3
14687,17837,0,0,0,6527,27,2
14688,17837,0,0,0,6529,27,2
14692,17837,0,0,0,6530,27,3
14693,17837,0,0,0,6531,27,2
14694,17837,0,0,0,6532,27,3
14695,17837,0,0,0,6533,27,2
14696,17837,0,0,0,6534,27,3
14697,17837,0,0,0,6535,27,2
14698,17837,0,0,0,6536,27,3
14700,17837,0,0,0,4777,27,1
14750,17832,0,1000,0,3339,27,4
14751,17832,0,1000,0,3338,27,4
14752,17832,0,1000,0,3336,27,4
14753,17832,0,1000,0,3337,27,4
14754,17832,0,1000,0,3527,27,2
14755,17832,0,1000,0,3528,27,2
14756,17770,820,0,0,6764,27,1
14757,17770,820,0,0,6765,27,1
14758,17832,0,0,0,7221,27,0
14759,0,0,0,24070,7222,11,0
14760,13808,0,0,0,6823,30,4
14761,13808,0,0,0,6828,30,4
14762,13808,0,0,0,6829,30,4
14763,13808,0,0,0,6830,30,4
14764,13808,0,0,0,6831,30,4
14765,13808,0,0,0,6832,30,4
14766,13808,0,0,0,6834,30,4
14767,13808,0,0,0,6926,30,4
14768,13808,0,0,0,6927,30,4
14769,13808,0,0,0,6928,30,4
14770,13808,0,0,0,6931,30,4
14771,13808,0,0,0,6932,30,4
14772,13808,0,0,0,6933,30,4
14773,13808,0,0,0,6934,30,4
14774,13808,0,0,0,6936,30,4
14775,13808,0,0,0,6937,30,4
14776,13808,0,0,0,6940,30,4
14777,13808,0,0,0,6941,30,4
14778,13808,0,0,0,6942,30,4
14779,13808,0,0,0,6943,30,4
14780,13808,0,0,0,6944,30,4
14781,13808,0,0,0,6945,30,4
14782,13808,0,0,0,6946,30,4
14783,13808,0,0,0,6947,30,4
14784,13808,0,0,0,6948,30,4
14785,13808,0,0,0,6949,30,4
14786,13808,0,0,0,6950,30,4
14787,13808,0,0,0,6951,30,4
14788,13808,0,0,0,6952,30,4
14789,13808,0,0,0,6953,30,4
14790,13808,0,0,0,6954,30,4
14791,13808,0,0,0,6955,30,4
14792,13808,0,0,0,6956,30,4
14793,13808,0,0,0,6957,30,4
14794,13808,0,0,0,6958,30,4
14795,13808,0,0,0,6959,30,4
14796,13808,0,0,0,6960,30,4
14797,13808,0,0,0,6961,30,4
14798,13808,0,0,0,6962,30,4
14799,13808,0,0,0,6963,30,4
14800,13808,0,0,0,6964,30,4
14801,13808,0,0,0,6965,30,4
14802,13808,0,0,0,6966,30,4
14803,13808,0,0,0,6967,30,4
14804,13808,0,0,0,6969,30,4
14805,13808,0,0,0,6970,30,4
14806,13808,0,0,0,6971,30,4
14807,13808,0,0,0,6972,30,4
14808,13808,0,0,0,6973,30,4
14809,13808,0,0,0,6974,30,4
14810,13808,0,0,0,6975,30,4
14811,13808,0,0,0,6976,30,4
14812,13808,0,0,0,6977,30,4
14813,13808,0,0,0,6978,30,4
14814,13808,0,0,0,6979,30,4
14815,13808,0,0,0,6980,30,4
14816,13808,0,0,0,6981,30,4
14817,13808,0,0,0,6982,30,4
14818,13808,0,0,0,6983,30,4
14819,13808,0,0,0,6984,30,4
14820,13808,0,0,0,6985,30,4
14821,13808,0,0,0,6986,30,4
14822,13808,0,0,0,6987,30,4
14823,13808,0,0,0,6988,30,4
14824,13808,0,0,0,6989,30,4
14825,13808,0,0,0,6990,30,4
14826,13808,0,0,0,6991,30,4
14827,13808,0,0,0,6992,30,4
14828,13808,0,0,0,6993,30,4
14829,13808,0,0,0,6994,30,4
14830,13808,0,0,0,6995,30,4
14831,13808,0,0,0,6996,30,4
14832,13808,0,0,0,6997,30,4
14833,13808,0,0,0,6998,30,4
14834,13808,0,0,0,7000,30,4
14835,13808,0,0,0,6999,30,4
14836,13808,0,0,0,7003,30,4
14837,13808,0,0,0,7002,30,4
14838,13808,0,0,0,7004,30,4
14839,13808,0,0,0,7005,30,4
14840,13808,0,0,0,7006,30,4
14841,13808,0,0,0,7007,30,4
14842,13808,0,0,0,7008,30,4
14843,13808,0,0,0,7009,30,4
14844,13808,0,0,0,7010,30,4
14845,13808,0,0,0,7011,30,4
14846,13808,0,0,0,7012,30,4
14847,13808,0,0,0,7013,30,4
14848,13808,0,0,0,7014,30,4
14849,13808,0,0,0,7015,30,4
14850,13808,0,0,0,7016,30,4
14851,13808,0,0,0,7017,30,4
14852,13808,0,0,0,7018,30,4
14853,13808,0,0,0,7025,30,4
14854,13808,0,0,0,7026,30,4
14855,13808,0,0,0,7028,30,4
14856,13808,0,0,0,7027,30,4
14857,13808,0,0,0,7029,30,4
14858,13808,0,0,0,7030,30,4
14859,13808,0,0,0,7031,30,4
14860,13808,0,0,0,7032,30,4
14861,13808,0,0,0,7033,30,4
14862,13808,0,0,0,7034,30,4
14863,13808,0,0,0,7035,30,4
14864,13808,0,0,0,7036,30,4
14865,13808,0,0,0,7037,30,4
14866,13808,0,0,0,7038,30,4
14867,13808,0,0,0,7039,30,4
14868,13808,0,0,0,7040,30,4
14869,13808,0,0,0,7041,30,4
14870,13808,0,0,0,7042,30,4
14871,13808,0,0,0,7043,30,4
14872,13808,0,0,0,7044,30,4
14873,13808,0,0,0,7045,30,4
14874,13808,0,0,0,7046,30,4
14875,13808,0,0,0,7047,30,4
14876,13808,0,0,0,7048,30,4
14877,13808,0,0,0,7049,30,4
14878,13808,0,0,0,7050,30,4
14879,13808,0,0,0,7051,30,4
14880,13808,0,0,0,7052,30,4
14881,13808,0,0,0,7054,30,4
14882,13808,0,0,0,7053,30,4
14883,13808,0,0,0,7055,30,4
14884,13808,0,0,0,7056,30,4
14885,13808,0,0,0,7057,30,4
14886,13808,0,0,0,7058,30,4
14887,13808,0,0,0,7059,30,4
14888,13808,0,0,0,7060,30,4
14889,13808,0,0,0,7061,30,4
14890,13808,0,0,0,7062,30,4
14891,13808,0,0,0,7063,30,4
14892,13808,0,0,0,7064,30,4
14893,13808,0,0,0,7065,30,4
14894,13808,0,0,0,7066,30,4
14895,13808,0,0,0,7067,30,4
14896,13808,0,0,0,7068,30,4
14897,13808,0,0,0,7069,30,4
14898,13808,0,0,0,7070,30,4
14899,13808,0,0,0,7071,30,4
14900,13808,0,0,0,7072,30,4
14901,13808,0,0,0,7073,30,4
14902,13808,0,0,0,7074,30,4
14903,13808,0,0,0,7075,30,4
14904,13808,0,0,0,7076,30,4
14905,13808,0,0,0,7077,30,4
14906,13808,0,0,0,7078,30,4
14907,13808,0,0,0,7079,30,4
14908,13808,0,0,0,7080,30,4
14909,13808,0,0,0,7081,30,4
14910,13808,0,0,0,7082,30,4
14911,13808,0,0,0,7083,30,3
14912,13808,0,0,0,7084,30,4
14913,13808,0,0,0,7085,30,4
14914,13808,0,0,0,7086,30,4
14915,13808,0,0,0,7087,30,4
14916,13808,0,0,0,7088,30,4
14917,13808,0,0,0,7089,30,4
14918,13808,0,0,0,7090,30,4
14919,13808,0,0,0,7091,30,4
14920,13808,0,0,0,7092,30,4
14921,13808,0,0,0,7093,30,4
14922,13808,0,0,0,7094,30,4
14923,13808,0,0,0,7095,30,4
14924,13808,0,0,0,7096,30,4
14925,13808,0,0,0,7097,30,4
14926,13808,0,0,0,7098,30,4
14927,13808,0,0,0,7099,30,4
14928,13808,0,0,0,7100,30,4
14929,13808,0,0,0,7101,30,4
14930,13808,0,0,0,7102,30,4
14931,13808,0,0,0,7103,30,4
14932,13808,0,0,0,7104,30,4
14933,13808,0,0,0,7105,30,4
14934,13808,0,0,0,7106,30,4
14935,13808,0,0,0,7107,30,4
14936,13808,0,0,0,7108,30,4
14937,13808,0,0,0,7109,30,4
14938,13808,0,0,0,7110,30,4
14939,13808,0,0,0,7112,30,4
14940,13808,0,0,0,7113,30,4
14941,13808,0,0,0,7114,30,4
14942,13808,0,0,0,7115,30,4
14943,13808,0,0,0,7116,30,4
14944,13808,0,0,0,7117,30,4
14945,13808,0,0,0,7118,30,4
14946,13808,0,0,0,7119,30,4
14947,13808,0,0,0,7120,30,4
14948,13808,0,0,0,7121,30,4
14949,13808,0,0,0,7122,30,4
14950,13808,0,0,0,7123,30,4
14951,13808,0,0,0,7124,30,4
14952,13808,0,0,0,7125,30,4
14953,13808,0,0,0,7128,30,4
14954,13808,0,0,0,7126,30,4
14955,13808,0,0,0,7160,30,4
14956,13808,0,0,0,7159,30,4
14957,13808,0,0,0,7161,30,4
14958,13808,0,0,0,7162,30,4
14959,13808,0,0,0,7184,30,4
14960,13808,0,0,0,7218,30,4
14961,13808,0,0,0,7219,30,4
14962,0,1000,807,24126,7223,13,0
14963,0,0,0,24160,7224,13,0
14964,17837,0,500,0,7224,27,1
14965,13660,0,0,0,7225,4,0
14966,13302,0,0,0,7226,4,0
14967,13445,0,0,0,7227,4,0
14968,13446,0,0,0,7228,4,0
14969,13447,0,0,0,7229,4,0
14970,3859,0,0,0,7230,4,0
14971,3,0,0,0,7230,7,1
14979,13808,0,0,0,7111,30,4
14980,0,0,0,0,4798,0,0
14981,0,0,0,24243,7238,13,0
14982,0,0,0,24244,7239,13,0
14983,0,0,0,24245,7240,13,0
14991,0,1000,807,24323,7241,13,0
14992,1,0,0,0,7242,3,0
14993,2,0,0,0,7243,3,0
14994,3,0,0,0,7244,3,0
14995,4,0,0,0,7245,3,0
14996,5,0,0,0,7246,3,0
14999,0,0,0,0,7247,21,0
15000,0,1,2061,24823,7247,13,1
15001,13216,0,0,0,7247,4,2
15002,0,0,0,0,7248,21,0
15003,3,0,0,0,7229,7,1
15004,3,0,0,0,6642,7,1
15005,3,0,0,0,6621,7,1
15006,3,0,0,0,6623,7,1
15007,3,0,0,0,6634,7,1
15008,3,0,0,0,7135,7,1
15009,3,0,0,0,7142,7,1
15011,4,0,0,0,7250,3,0
15012,0,0,0,24868,7250,13,1
15014,0,0,0,0,6609,32,1
15020,36,0,0,0,7256,36,0
15021,32,0,0,0,7257,36,0
15022,30,0,0,0,7258,36,0
15023,26,0,0,0,7259,36,0
15024,23,0,0,0,7260,36,0
15025,19,0,0,0,7261,36,0
15026,17,0,0,0,7262,36,0
15027,36,0,0,0,7263,36,0
15028,32,0,0,0,7264,36,0
15029,30,0,0,0,7265,36,0
15030,26,0,0,0,7266,36,0
15031,23,0,0,0,7267,36,0
15032,19,0,0,0,7268,36,0
15033,17,0,0,0,7269,36,0
15034,36,0,0,0,7270,36,0
15035,32,0,0,0,7271,36,0
15036,30,0,0,0,7272,36,0
15037,26,0,0,0,7273,36,0
15038,23,0,0,0,7274,36,0
15039,19,0,0,0,7275,36,0
15040,17,0,0,0,7276,36,0
15041,36,0,0,0,7277,36,0
15042,32,0,0,0,7278,36,0
15043,30,0,0,0,7279,36,0
15044,26,0,0,0,7280,36,0
15045,23,0,0,0,7281,36,0
15046,19,0,0,0,7282,36,0
15047,17,0,0,0,7283,36,0
15048,36,0,0,0,7284,36,0
15049,32,0,0,0,7285,36,0
15050,30,0,0,0,7286,36,0
15051,26,0,0,0,7287,36,0
15052,23,0,0,0,7288,36,0
15053,19,0,0,0,7289,36,0
15054,17,0,0,0,7290,36,0
15055,36,0,0,0,7291,36,0
15056,32,0,0,0,7292,36,0
15057,30,0,0,0,7293,36,0
15058,26,0,0,0,7294,36,0
15059,23,0,0,0,7295,36,0
15060,19,0,0,0,7296,36,0
15061,17,0,0,0,7297,36,0
15062,36,0,0,0,7298,36,0
15063,32,0,0,0,7299,36,0
15064,30,0,0,0,7300,36,0
15065,26,0,0,0,7301,36,0
15066,23,0,0,0,7302,36,0
15067,19,0,0,0,7303,36,0
15068,17,0,0,0,7304,36,0
15069,13660,0,0,0,7305,4,0
15070,13302,0,0,0,7306,4,0
15071,13445,0,0,0,7307,4,0
15072,13446,0,0,0,7308,4,0
15073,13447,0,0,0,7309,4,0
15074,3859,0,0,0,7310,4,0
15075,13660,0,0,0,7311,4,0
15076,13302,0,0,0,7312,4,0
15077,13445,0,0,0,7313,4,0
15078,13446,0,0,0,7314,4,0
15079,13447,0,0,0,7315,4,0
15080,3859,0,0,0,7316,4,0
15081,13660,0,0,0,7317,4,0
15082,13302,0,0,0,7318,4,0
15083,13445,0,0,0,7319,4,0
15084,13446,0,0,0,7320,4,0
15085,13447,0,0,0,7321,4,0
15086,3859,0,0,0,7322,4,0
15087,13660,0,0,0,7323,4,0
15088,13302,0,0,0,7324,4,0
15089,13445,0,0,0,7325,4,0
15090,13446,0,0,0,7326,4,0
15091,13447,0,0,0,7327,4,0
15092,3859,0,0,0,7328,4,0
15093,13660,0,0,0,7329,4,0
15094,13302,0,0,0,7330,4,0
15095,13445,0,0,0,7331,4,0
15096,13446,0,0,0,7332,4,0
15097,13447,0,0,0,7333,4,0
15098,3859,0,0,0,7334,4,0
15099,13660,0,0,0,7335,4,0
15100,13302,0,0,0,7336,4,0
15101,13445,0,0,0,7337,4,0
