ID,LegacySlotIndex,TriggerType,Charges,CoolDownMSec,CategoryCoolDownMSec,SpellCategoryID,SpellID,ChrSpecializationID
135892,0,0,0,1000,-1,0,344041,0
135893,0,1,0,-1,-1,0,344063,0
135894,0,1,0,-1,-1,0,344117,0
135895,0,0,0,-1,-1,0,344177,0
135897,0,0,0,-1,-1,0,336126,0
135898,0,1,0,-1,-1,0,336128,0
135899,0,1,0,-1,-1,0,336135,0
135900,0,0,0,-1,-1,0,336126,0
135901,0,1,0,-1,-1,0,336128,0
135902,0,1,0,-1,-1,0,336135,0
135903,0,0,0,-1,-1,0,336126,0
135904,0,1,0,-1,-1,0,336128,0
135905,0,1,0,-1,-1,0,336135,0
135906,0,1,0,-1,-1,0,344221,0
135907,0,0,-1,-1,3000,330,55884,0
135908,1,6,0,-1,-1,0,344228,0
135909,0,0,0,-1,-1,0,344231,0
135910,0,1,0,-1,-1,0,344243,0
135911,1,0,0,-1,-1,0,344245,0
135912,0,0,0,-1,-1,0,344266,0
135913,0,0,-1,300000,300000,4,344314,0
135914,0,7,0,-1,-1,0,344326,0
135915,0,0,-1,-1,-1,0,483,0
135916,1,6,0,-1,-1,0,344335,0
135917,1,0,-1,-1,-1,0,344337,0
135918,1,0,-1,-1,-1,0,344339,0
135919,0,0,-1,-1,-1,0,483,0
135920,1,6,0,-1,-1,0,344340,0
135921,0,0,-1,-1,-1,0,483,0
135922,1,6,0,-1,-1,0,344341,0
135923,1,0,-1,-1,-1,0,344343,0
135924,0,0,0,-1,-1,0,344384,0
135925,1,1,0,-1,-1,0,344400,0
135926,0,7,0,-1,-1,0,331854,0
135927,0,0,-1,-1,-1,0,344522,0
135928,0,0,-1,-1,-1,0,344523,0
135929,0,0,-1,-1,-1,0,344524,0
135930,0,0,-1,-1,-1,0,344525,0
135931,0,0,-1,-1,-1,0,344521,0
135932,0,0,-1,-1,-1,0,344520,0
135933,0,0,-1,-1,-1,0,344519,0
135934,0,0,-1,-1,-1,0,344518,0
135935,0,0,-1,-1,-1,0,344526,0
135936,0,0,-1,2000,-1,0,344508,0
135937,0,0,-1,2000,-1,0,344509,0
135938,0,0,-1,2000,-1,0,344511,0
135939,0,0,-1,2000,-1,0,344512,0
135940,0,0,-1,2000,-1,0,344513,0
135942,0,0,0,-1,-1,0,345706,0
135943,0,0,0,-1,-1,0,336327,0
135944,0,0,0,-1,-1,0,345706,0
135945,0,0,0,-1,-1,0,336456,0
135946,0,0,0,-1,-1,0,336327,0
135947,0,0,0,-1,-1,0,345706,0
135948,0,0,0,-1,-1,0,345706,0
135949,0,0,-1,-1,-1,0,344531,0
135950,0,0,-1,-1,3000,330,55884,0
135951,1,6,0,-1,-1,0,344574,0
135952,0,0,-1,-1,3000,330,55884,0
135953,1,6,0,-1,-1,0,344576,0
135954,0,0,-1,-1,3000,330,55884,0
135955,1,6,0,-1,-1,0,344575,0
135956,0,0,-1,-1,1000,133,341849,0
135957,0,0,-1,-1,3000,330,55884,0
135958,1,6,0,-1,-1,0,344578,0
135959,0,0,-1,-1,3000,330,55884,0
135960,1,6,0,-1,-1,0,312762,0
135961,0,0,-1,-1,3000,330,55884,0
135962,1,6,0,-1,-1,0,344577,0
135964,0,0,-1,-1,3000,330,55884,0
135965,1,6,0,-1,-1,0,344659,0
135966,0,0,0,-1,-1,0,344662,0
135967,0,0,0,5000,-1,0,318164,0
135968,0,1,0,-1,-1,0,344686,0
135969,0,0,0,-1,-1,0,349857,0
135970,0,0,-1,0,1000,59,348436,0
135971,0,0,-1,0,1000,11,348439,0
135972,0,0,0,-1,-1,0,344785,0
135973,0,0,-1,-1,-1,0,344791,0
135974,0,0,-1,1000,-1,0,344791,0
135975,0,0,-1,-1,-1,0,55884,0
135976,1,6,0,-1,-1,0,344792,0
135977,0,0,-1,-1,-1,0,344793,0
135978,0,0,0,-1,-1,0,344795,0
135979,0,0,-1,-1,300000,4,344802,0
135980,0,1,0,-1,-1,0,344806,0
135981,1,5,0,-1,-1,0,344873,0
135982,1,5,0,-1,-1,0,344873,0
135983,0,0,0,120000,120000,1182,42292,0
135984,0,0,0,120000,120000,1182,42292,0
135985,1,5,0,-1,-1,0,344873,0
135986,1,5,0,-1,-1,0,344873,0
135987,1,5,0,-1,-1,0,344873,0
135988,0,1,0,-1,-1,0,344900,0
135989,2,7,0,-1,-1,0,344912,0
135990,2,7,0,-1,-1,0,344912,0
135991,2,7,0,-1,-1,0,344912,0
135992,2,7,0,-1,-1,0,344912,0
135993,2,7,0,-1,-1,0,344912,0
135994,0,0,0,-1,-1,0,344916,0
135995,1,1,0,-1,-1,0,344915,0
135996,0,0,-1,0,1000,11,314648,0
135997,0,0,-1,-1,-1,11,11009,0
135998,0,0,0,-1,-1,0,345019,0
135999,0,0,0,-1,-1,0,336327,0
136000,0,0,0,60000,-1,0,345053,0
136001,0,0,0,-1,-1,0,345706,0
136002,0,0,0,-1,-1,0,336327,0
136003,0,0,-1,300000,-1,0,281910,0
136004,0,0,-1,-1,-1,0,345098,0
136005,1,1,0,-1,-1,0,345113,0
136006,0,0,0,-1,-1,0,336327,0
136007,0,0,0,-1,-1,0,345706,0
136008,0,0,0,-1,-1,0,345706,0
136009,0,0,-1,600000,-1,0,345130,0
136010,0,0,0,1200000,-1,0,345154,0
136011,0,0,0,-1,-1,0,345180,0
136012,0,0,0,8000,-1,0,336010,0
136013,0,0,0,-1,-1,0,345251,0
136014,0,0,0,-1,-1,0,336456,0
136015,0,0,0,-1,-1,0,345228,0
136016,0,1,0,-1,-1,0,345229,0
136017,0,0,0,120000,20000,1141,345231,0
136018,0,0,0,-1,-1,0,345228,0
136019,0,1,0,-1,-1,0,345229,0
136020,0,0,0,120000,20000,1141,345231,0
136021,1,1,0,-1,-1,0,345214,0
136022,0,0,0,-1,-1,0,345256,0
136023,0,1,0,-1,-1,0,341804,0
136024,0,7,0,-1,-1,0,345283,0
136025,0,7,0,-1,-1,0,345284,0
136026,0,0,-1,-1,-1,59,345294,0
136027,0,0,-1,-1,-1,59,345299,0
136028,0,0,-1,-1,-1,59,345300,0
136029,0,0,-1,-1,-1,59,345301,0
136030,0,0,-1,-1,-1,59,345297,0
136031,0,0,-1,-1,-1,59,345298,0
136032,0,0,-1,-1,-1,59,345296,0
136033,0,0,-1,-1,-1,59,345295,0
136034,0,0,0,-1,-1,0,345319,0
136036,0,0,-1,-1,-1,0,55884,0
136037,1,6,0,-1,-1,0,341515,0
136038,0,0,-1,-1,1500,133,345392,0
136039,0,0,-1,-1,1000,133,341842,0
136040,0,0,0,1800000,1800000,1176,345393,0
136041,0,1,0,-1,-1,0,345357,0
136042,0,0,0,-1,-1,0,345432,0
136043,1,1,0,-1,-1,0,345431,0
136044,0,1,0,-1,-1,0,345465,0
136045,0,0,-1,-1,-1,0,345482,0
136046,0,0,0,-1,-1,0,345706,0
136047,0,0,0,-1,-1,0,345487,0
136048,0,0,0,-1,-1,0,336327,0
136049,0,0,0,-1,-1,0,336327,0
136050,0,1,0,-1,-1,0,345490,0
136051,1,1,0,-1,-1,0,345500,0
136052,0,1,0,-1,-1,0,345474,0
136053,1,1,0,-1,-1,0,345502,0
136055,1,7,0,-1,-1,0,345526,0
136056,1,7,0,-1,-1,0,345526,0
136057,1,7,0,-1,-1,0,345526,0
136058,1,7,0,-1,-1,0,345526,0
136059,1,7,0,-1,-1,0,345526,0
136060,1,7,0,-1,-1,0,345526,0
136061,1,7,0,-1,-1,0,345526,0
136062,1,7,0,-1,-1,0,345526,0
136063,1,7,0,-1,-1,0,345526,0
136064,0,0,0,-1,-1,0,345530,0
136065,0,1,0,-1,-1,0,345533,0
136067,0,0,0,-1,-1,0,345539,0
136068,1,1,0,-1,-1,0,345542,0
136070,2,1,0,-1,-1,0,345543,0
136071,0,0,0,-1,-1,0,345545,0
136072,1,1,0,-1,-1,0,345547,0
136073,0,0,0,-1,-1,0,345548,0
136074,0,0,0,-1,-1,0,345549,0
136075,1,1,0,-1,-1,0,345551,0
136076,0,1,0,-1,-1,0,345567,0
136078,1,0,0,-1,-1,0,345595,0
136079,0,0,0,-1,-1,0,336327,0
136080,0,0,0,-1,-1,0,345706,0
136081,0,0,0,-1,-1,0,336327,0
136082,0,0,0,-1,-1,0,336327,0
136083,1,7,0,-1,-1,0,345526,0
136084,0,0,0,-1,-1,0,336456,0
136085,1,7,0,-1,-1,0,345526,0
136086,0,0,0,-1,-1,0,336456,0
136087,1,7,0,-1,-1,0,345526,0
136088,0,0,0,-1,-1,0,336327,0
136089,0,0,0,-1,-1,0,336327,0
136090,0,0,0,-1,-1,0,336327,0
136091,0,0,0,-1,-1,0,336327,0
136092,0,0,0,-1,-1,0,345706,0
136093,0,0,0,-1,-1,0,345706,0
136094,0,0,0,-1,-1,0,345706,0
136095,0,0,0,-1,-1,0,345706,0
136096,0,0,0,-1,-1,0,345706,0
136097,0,1,0,-1,-1,0,345697,0
136098,0,7,0,-1,-1,0,345705,0
136099,0,0,0,-1,-1,0,345695,0
136100,0,0,0,60000,-1,0,345669,0
136101,1,7,0,-1,-1,0,345728,0
136102,0,0,0,-1,-1,0,345739,0
136103,0,0,-1,-1,-1,0,55884,0
136104,1,6,0,-1,-1,0,345741,0
136105,0,0,-1,-1,-1,0,55884,0
136106,1,6,0,-1,-1,0,345740,0
136107,0,0,-1,-1,-1,0,55884,0
136108,1,6,0,-1,-1,0,345744,0
136109,0,0,-1,-1,-1,0,55884,0
136110,1,6,0,-1,-1,0,345743,0
136111,0,0,-1,-1,-1,0,55884,0
136112,1,6,0,-1,-1,0,345742,0
136113,0,0,0,300000,-1,0,345745,0
136114,0,0,0,300000,-1,0,345753,0
136115,0,0,0,300000,-1,0,345780,0
136116,0,0,0,300000,-1,0,345799,0
136117,0,0,0,-1,-1,0,345801,0
136118,1,1,0,-1,-1,0,345806,0
136120,0,1,0,-1,-1,0,555,0
136121,2,1,0,-1,-1,0,345807,0
136125,0,0,0,300000,-1,0,345837,0
136134,0,0,-1,-1,-1,0,345794,0
136135,0,0,-1,-1,-1,0,345796,0
136136,0,0,-1,-1,-1,0,345798,0
136137,0,0,-1,-1,-1,0,345797,0
136138,0,0,-1,-1,-1,0,345831,0
136142,0,0,-1,-1,-1,0,345800,0
136146,0,0,-1,-1,-1,0,345835,0
136147,0,0,-1,-1,-1,0,345833,0
136148,0,0,-1,-1,-1,0,345844,0
136149,0,0,-1,-1,-1,0,345845,0
136150,0,0,-1,-1,-1,0,345842,0
136151,0,0,-1,-1,-1,0,345843,0
136152,0,0,-1,-1,-1,0,345840,0
136153,0,0,-1,-1,-1,0,345841,0
136154,0,0,-1,-1,-1,0,345836,0
136155,0,0,-1,-1,-1,0,345838,0
136156,0,0,0,-1,-1,0,345863,0
136157,1,1,0,-1,-1,0,345877,0
136158,0,0,-1,-1,-1,0,345853,0
136159,0,0,-1,-1,-1,0,345854,0
136160,0,0,-1,-1,-1,0,345851,0
136161,0,0,-1,-1,-1,0,345852,0
136162,0,0,-1,-1,-1,0,345849,0
136163,0,0,-1,-1,-1,0,345850,0
136164,0,0,-1,-1,-1,0,345846,0
136165,0,0,-1,-1,-1,0,345847,0
136166,0,0,0,300000,-1,0,345899,0
136167,0,0,0,120000,-1,0,345897,0
136168,1,0,-1,-1,-1,0,345912,0
136169,0,0,-1,-1,-1,0,55884,0
136171,0,0,-1,-1,-1,0,345956,0
136172,0,0,-1,-1,-1,0,345958,0
136173,0,0,0,3600000,-1,0,345939,0
136174,0,1,0,-1,-1,0,345981,0
136175,0,0,0,-1,-1,0,346000,0
136176,0,0,0,10000,-1,0,346010,0
136177,0,0,0,120000,-1,0,346012,0
136178,0,0,0,-1,-1,0,345976,0
136179,0,0,0,12000,-1,0,346059,0
136180,0,0,0,300000,-1,0,346120,0
136181,0,0,-1,-1,-1,0,346126,0
136182,0,0,-1,-1,-1,0,346128,0
136183,0,0,-1,-1,-1,0,346129,0
136184,0,0,-1,-1,-1,0,346131,0
136185,1,0,-1,-1,-1,0,346167,0
136186,1,0,-1,-1,-1,0,346173,0
136187,1,0,-1,-1,-1,0,346171,0
136188,1,0,-1,-1,-1,0,346170,0
136189,1,0,-1,-1,-1,0,346168,0
136190,0,0,-5,0,-1,0,346181,0
136191,0,0,-5,0,-1,0,346182,0
136192,0,0,-1,-1,-1,0,55884,0
136193,1,6,0,-1,-1,0,346192,0
136194,0,0,0,1500,-1,0,346226,0
136195,0,0,-1,-1,-1,0,55884,0
136196,1,6,0,-1,-1,0,346236,0
136197,0,0,-1,-1,-1,0,55884,0
136198,1,6,0,-1,-1,0,346260,0
136199,0,0,0,-1,-1,0,346276,0
136200,0,0,0,-1,-1,0,336327,0
136201,0,1,0,-1,-1,0,346264,0
136202,0,1,0,-1,-1,0,346279,0
136204,0,1,0,-1,-1,0,346264,0
136205,0,1,0,-1,-1,0,346279,0
136207,1,1,0,-1,-1,0,346438,0
136208,0,5,0,-1,-1,0,346447,0
136211,0,0,-1,1000,-1,0,346634,0
136212,1,1,0,-1,-1,0,346746,0
136213,0,0,-1,-1,-1,0,346772,0
136214,0,0,-1,-1,-1,0,341427,0
136215,0,7,0,-1,-1,0,346867,0
136216,0,0,-1,-1,-1,0,346917,0
136217,0,0,-1,-1,-1,0,347020,0
136218,0,0,-1,-1,-1,0,347050,0
136219,0,0,-1,-1,-1,0,347080,0
136220,0,0,-1,-1,-1,0,347107,0
136221,0,0,-1,-1,-1,0,347108,0
136222,0,0,-1,-1,-1,0,347110,0
136223,0,0,-1,-1,-1,0,347109,0
136224,0,0,-1,-1,-1,0,347111,0
136225,0,0,-1,-1,-1,0,347113,0
136226,0,0,0,5000,-1,0,347129,0
136227,0,0,-1,0,1000,11,347175,0
136228,0,0,-1,-1,-1,0,483,0
136229,1,6,0,-1,-1,0,347176,0
136230,0,0,0,-1,-1,0,347182,0
136231,0,0,-1,-1,-1,0,347193,0
136232,0,0,0,300000,-1,0,347231,0
136233,0,5,0,-1,-1,0,347299,0
136234,0,0,-1,300000,1500,133,347232,0
136235,0,0,0,900000,1500,133,347233,0
136236,0,0,-1,-1,-1,0,347241,0
136237,0,0,-1,-1,-1,0,296316,0
136238,0,0,-1,-1,-1,0,347294,0
136239,0,0,-4,60000,1500,133,347378,0
136240,0,0,-1,-1,-1,0,347413,0
136241,0,0,-1,-1,-1,0,347452,0
136242,0,0,-1,-1,-1,0,347451,0
136243,0,0,-1,-1,-1,0,347450,0
136244,0,0,-1,-1,-1,0,347449,0
136245,0,0,-1,-1,-1,0,347448,0
136246,0,0,-1,-1,-1,0,347447,0
136247,0,0,-1,-1,-1,0,347446,0
136248,0,0,-1,-1,-1,0,347445,0
136249,0,0,-1,-1,-1,0,347444,0
136250,0,0,-1,-1,-1,0,347443,0
136251,0,0,-1,-1,-1,0,347442,0
136252,0,0,-1,-1,-1,0,347441,0
136253,0,0,-1,-1,-1,0,347438,0
136254,0,0,-1,-1,-1,0,347437,0
136255,0,0,-1,-1,-1,0,347440,0
136256,0,0,-1,-1,-1,0,347439,0
136257,0,0,-1,0,1000,11,347455,0
136258,0,0,-1,-1,-1,0,483,0
136259,1,6,0,-1,-1,0,347457,0
136260,0,0,-1,-1,-1,0,347495,0
136261,0,0,-1,-1,-1,0,347496,0
136262,0,0,-1,-1,-1,0,347497,0
136263,0,0,-1,-1,-1,0,347498,0
136264,0,0,-1,-1,-1,0,347499,0
136265,0,0,-1,-1,-1,0,483,0
136266,1,6,0,-1,-1,0,347509,0
136267,0,0,-1,0,1000,11,347510,0
136268,0,0,-1,-1,-1,0,347596,0
136269,0,0,0,-1,-1,0,347601,0
136270,0,0,0,-1,-1,0,347600,0
136271,0,0,-1,-1,-1,0,325786,0
136272,0,1,0,-1,-1,0,347649,0
136273,0,0,-1,1000,-1,0,347666,0
136274,0,0,-1,1000,-1,0,347667,0
136275,0,0,-1,1000,-1,0,347669,0
136276,0,0,0,-1,-1,0,336327,0
136277,0,0,0,-1,-1,0,336327,0
136278,0,0,0,-1,-1,0,336327,0
136279,0,0,0,-1,-1,0,336327,0
136280,0,0,0,-1,-1,0,345706,0
136281,0,0,0,-1,-1,0,345706,0
136282,0,0,0,-1,-1,0,345706,0
136283,0,0,0,-1,-1,0,336327,0
136284,0,0,0,-1,-1,0,336327,0
136285,0,0,0,-1,-1,0,336327,0
136286,0,0,0,-1,-1,0,336327,0
136287,0,0,0,-1,-1,0,336456,0
136288,0,0,0,-1,-1,0,336456,0
136289,0,0,0,-1,-1,0,336327,0
136290,1,7,0,-1,-1,0,345526,0
136291,1,7,0,-1,-1,0,345526,0
136292,1,7,0,-1,-1,0,345526,0
136293,1,7,0,-1,-1,0,345526,0
136294,1,7,0,-1,-1,0,345526,0
136295,1,7,0,-1,-1,0,345526,0
136296,1,7,0,-1,-1,0,345526,0
136297,1,7,0,-1,-1,0,345526,0
136298,1,7,0,-1,-1,0,345526,0
136299,1,7,0,-1,-1,0,345526,0
136300,1,7,0,-1,-1,0,345526,0
136301,1,7,0,-1,-1,0,345526,0
136302,1,7,0,-1,-1,0,345526,0
136303,1,7,0,-1,-1,0,345526,0
136304,1,7,0,-1,-1,0,345526,0
136305,1,7,0,-1,-1,0,345526,0
136306,1,7,0,-1,-1,0,345526,0
136307,1,7,0,-1,-1,0,345526,0
136308,1,7,0,-1,-1,0,345526,0
136309,1,7,0,-1,-1,0,345526,0
136310,1,7,0,-1,-1,0,345526,0
136311,1,7,0,-1,-1,0,345526,0
136312,1,7,0,-1,-1,0,345526,0
136313,1,7,0,-1,-1,0,345526,0
136314,1,7,0,-1,-1,0,345526,0
136315,1,7,0,-1,-1,0,345526,0
136316,1,7,0,-1,-1,0,345526,0
136317,1,7,0,-1,-1,0,345526,0
136318,1,7,0,-1,-1,0,345526,0
136319,1,7,0,-1,-1,0,345526,0
136320,1,7,0,-1,-1,0,345526,0
136321,1,7,0,-1,-1,0,345526,0
136322,1,7,0,-1,-1,0,345526,0
136323,1,7,0,-1,-1,0,345526,0
136324,1,7,0,-1,-1,0,345526,0
136325,1,7,0,-1,-1,0,345526,0
136326,1,7,0,-1,-1,0,345526,0
136327,1,7,0,-1,-1,0,345526,0
136328,1,7,0,-1,-1,0,345526,0
136329,1,7,0,-1,-1,0,345526,0
136330,1,7,0,-1,-1,0,345526,0
136331,1,7,0,-1,-1,0,345526,0
136332,1,7,0,-1,-1,0,345526,0
136333,1,7,0,-1,-1,0,345526,0
136334,1,7,0,-1,-1,0,345526,0
136335,1,7,0,-1,-1,0,345526,0
136336,1,7,0,-1,-1,0,345526,0
136337,1,7,0,-1,-1,0,345526,0
136338,1,7,0,-1,-1,0,345526,0
136339,1,7,0,-1,-1,0,345526,0
136340,1,7,0,-1,-1,0,345526,0
136341,1,7,0,-1,-1,0,345526,0
136342,1,7,0,-1,-1,0,345526,0
136343,1,7,0,-1,-1,0,345526,0
136344,1,7,0,-1,-1,0,345526,0
136345,1,7,0,-1,-1,0,345526,0
136346,1,7,0,-1,-1,0,345526,0
136347,1,7,0,-1,-1,0,345526,0
136348,1,7,0,-1,-1,0,345526,0
136349,1,7,0,-1,-1,0,345526,0
136350,1,7,0,-1,-1,0,345526,0
136351,1,7,0,-1,-1,0,345526,0
136352,1,7,0,-1,-1,0,345526,0
136353,1,7,0,-1,-1,0,345526,0
136354,1,7,0,-1,-1,0,345526,0
136355,0,0,0,-1,-1,0,336327,0
136356,1,7,0,-1,-1,0,345526,0
136357,0,0,-1,-1,-1,0,323169,0
136358,1,5,0,-1,-1,0,320384,0
136359,0,1,0,-1,-1,0,347760,0
136360,1,1,0,-1,-1,0,348098,0
136361,0,1,0,-1,-1,0,344117,0
136362,0,1,0,-1,-1,0,348135,0
136363,0,1,0,-1,-1,0,348137,0
136364,1,0,0,-1,-1,0,348136,0
136365,0,1,0,-1,-1,0,348138,0
136366,1,0,0,-1,-1,0,348139,0
136367,0,0,0,1800000,1800000,1176,243394,0
136369,2,0,0,-1,-1,0,336506,0
136370,0,1,0,-1,-1,0,342156,0
136371,0,1,0,-1,-1,0,326572,0
136372,0,1,0,-1,-1,0,329778,0
136373,0,1,0,-1,-1,0,328266,0
136374,0,1,0,-1,-1,0,328257,0
136375,0,1,0,-1,-1,0,333950,0
136376,0,1,0,-1,-1,0,331586,0
136377,0,1,0,-1,-1,0,331580,0
136378,0,1,0,-1,-1,0,331584,0
136379,0,1,0,-1,-1,0,336239,0
136380,0,1,0,-1,-1,0,319983,0
136381,0,1,0,-1,-1,0,336243,0
136382,0,1,0,-1,-1,0,322721,0
136383,0,1,0,-1,-1,0,320660,0
136384,0,1,0,-1,-1,0,320659,0
136385,0,1,0,-1,-1,0,325066,0
136386,0,1,0,-1,-1,0,319191,0
138323,0,0,-1,1500,1500,133,348560,0
138324,0,0,-1,1000,-1,0,55884,0
138325,1,6,0,-1,-1,0,348561,0
138326,1,5,0,-1,-1,0,348628,0
138327,0,0,0,-1,-1,0,348633,0
138330,0,0,0,-1,-1,0,348718,0
138331,1,1,0,-1,-1,0,345214,0
138332,2,1,0,-1,-1,0,330767,0
138333,0,0,0,-1,-1,0,348867,0
138345,1,7,0,-1,-1,0,348982,0
138359,0,0,-1,-1,-1,0,349397,0
138374,0,0,0,-1,-1,0,345228,0
138375,0,0,0,-1,-1,0,345228,0
138376,0,1,0,-1,-1,0,345229,0
138377,0,0,0,120000,20000,1141,345231,0
138378,0,1,0,-1,-1,0,345229,0
138379,0,0,0,120000,20000,1141,345231,0
138380,0,0,0,-1,-1,0,336126,0
138381,0,1,0,-1,-1,0,336128,0
138382,0,1,0,-1,-1,0,336135,0
138383,0,0,0,-1,-1,0,336126,0
138384,0,1,0,-1,-1,0,336128,0
138385,0,1,0,-1,-1,0,336135,0
138386,0,0,-1,-1,-1,0,349982,0
138387,0,0,-1,-1,-1,0,349983,0
138388,0,0,-1,-1,-1,0,349984,0
138389,1,0,0,-1,-1,0,350233,0
138390,0,0,-1,-1,-1,0,327824,0
138391,0,5,0,-1,-1,0,350266,0
138392,0,0,0,60000,-1,0,350274,0
138394,0,0,0,15000,-1,0,350532,0
138395,2,1,0,-1,-1,0,350561,0
138396,0,0,-1,-1,-1,0,350548,0
138397,0,0,0,15000,-1,0,329690,0
138398,0,0,0,-1,-1,0,350591,0
138399,0,0,0,5000,-1,0,350702,0
138402,0,0,100,-1,-1,0,350944,0
138403,0,0,0,3000,-1,0,351138,0
138406,0,0,0,-1,-1,0,351340,0
138408,0,1,0,-1,-1,0,351211,0
138412,0,1,0,-1,-1,0,351308,0
138414,0,0,0,-1,-1,0,351205,0
138421,0,0,-1,-1,-1,0,351490,0
138422,0,1,0,-1,-1,0,351527,0
138423,1,7,0,-1,-1,0,351627,0
138424,0,0,-1,1000,-1,0,339723,0
138425,0,1,0,-1,-1,0,351679,0
138426,0,0,-1,-1,-1,0,55884,0
138427,1,6,0,-1,-1,0,351636,0
138428,0,0,0,2000,-1,0,351760,0
138439,1,7,0,-1,-1,0,351884,0
138440,1,7,0,-1,-1,0,351883,0
138441,1,7,0,-1,-1,0,351885,0
138442,1,7,0,-1,-1,0,351886,0
138443,1,7,0,-1,-1,0,351888,0
138444,1,7,0,-1,-1,0,351887,0
138445,1,7,0,-1,-1,0,351882,0
138446,1,7,0,-1,-1,0,351889,0
138447,0,0,0,-1,-1,0,351857,0
138448,0,0,-1,-1,-1,0,351847,0
138449,0,0,-1,-1,-1,0,351871,0
138450,0,0,0,-1,-1,0,351867,0
138451,0,0,0,-1,-1,0,351878,0
138452,0,0,-1,-1,-1,0,351896,0
138453,0,0,-1,-1,-1,0,351897,0
138454,1,1,0,-1,-1,0,351927,0
138455,0,0,0,-1,-1,0,351926,0
138456,0,1,0,-1,-1,0,351986,0
138458,0,0,0,-1,-1,0,352058,0
138459,0,1,0,-1,-1,0,352081,0
138460,1,0,0,-1,-1,0,352115,0
138461,0,0,-1,-1,-1,0,352230,0
138464,1,0,-1,-1,-1,0,352177,0
138465,0,1,0,-1,-1,0,352270,0
138466,0,0,-1,-1,3000,330,354484,0
138467,1,6,0,-1,-1,0,352309,0
138468,0,0,0,-1,-1,0,352310,0
138475,0,0,-1,-1,3000,330,55884,0
138476,1,6,0,-1,-1,0,332904,0
138477,0,1,0,-1,-1,0,352429,0
138478,0,7,0,-1,-1,0,352426,0
138479,0,0,-1,-1,3000,330,55884,0
138480,1,6,0,-1,-1,0,352441,0
138482,0,0,-1,-1,1000,133,352830,0
138501,0,0,0,-1,-1,0,352583,0
138502,0,0,0,10000,-1,0,352626,0
138503,0,0,0,5000,-1,0,352696,0
138504,0,0,0,-1,-1,0,345487,0
138505,0,0,0,-1,-1,0,352729,0
138506,0,0,-1,-1,3000,330,55884,0
138507,1,6,0,-1,-1,0,352742,0
138510,0,0,0,3500,-1,0,352909,0
138511,0,0,0,5000,-1,0,352915,0
138513,0,7,0,-1,-1,0,353031,0
138514,0,0,-1,-1,3000,330,55884,0
138515,1,6,0,-1,-1,0,353036,0
138516,0,0,-1,-1,3000,330,55884,0
138517,1,6,0,-1,-1,0,348770,0
138518,0,0,-1,-1,3000,330,55884,0
138519,1,6,0,-1,-1,0,348769,0
138520,0,0,-1,-1,-1,0,55884,0
138521,1,6,0,-1,-1,0,353206,0
138522,0,0,0,-1,-1,0,353204,0
138523,0,0,0,-1,-1,0,353204,0
138524,0,0,0,-1,-1,0,353204,0
138525,0,0,0,-1,-1,0,353204,0
138526,0,0,0,-1,-1,0,353204,0
138527,0,5,0,-1,-1,0,353208,0
138528,0,0,0,-1,-1,0,353227,0
138529,0,0,-1,-1,-1,0,55884,0
138530,1,6,0,-1,-1,0,353230,0
138532,0,0,0,-1,-1,0,353333,0
138533,0,0,0,-1,-1,0,345706,0
138534,1,7,0,-1,-1,0,345526,0
138535,0,0,0,-1,-1,0,336327,0
138536,1,7,0,-1,-1,0,345526,0
138537,0,0,0,-1,-1,0,345706,0
138538,1,7,0,-1,-1,0,345526,0
138539,0,0,0,-1,-1,0,345706,0
138540,1,7,0,-1,-1,0,345526,0
138541,0,0,0,-1,-1,0,345706,0
138542,1,7,0,-1,-1,0,345526,0
138543,0,0,0,-1,-1,0,336327,0
138544,1,7,0,-1,-1,0,345526,0
138545,0,0,0,-1,-1,0,336327,0
138546,1,7,0,-1,-1,0,345526,0
138549,0,1,0,-1,-1,0,353492,0
138550,0,0,0,-1,-1,0,353692,0
138551,0,1,0,-1,-1,0,355313,0
138552,0,0,0,-1,-1,0,358712,0
138553,0,0,0,-1,-1,0,355318,0
138554,0,1,0,-1,-1,0,353447,0
138555,0,1,0,-1,-1,0,355319,0
138556,0,0,0,-1,-1,0,355321,0
138557,0,1,0,-1,-1,0,355323,0
138558,0,1,0,-1,-1,0,355324,0
138559,0,0,0,-1,-1,0,355327,0
138560,0,0,0,-1,-1,0,355333,0
138561,0,1,0,-1,-1,0,355329,0
138562,0,1,0,-1,-1,0,368205,0
138563,0,1,0,-1,-1,0,355305,0
138564,0,1,0,-1,-1,0,355304,0
138565,0,1,0,-1,-1,0,355301,0
138566,0,1,0,-1,-1,0,355297,0
138567,0,1,0,-1,-1,0,353511,0
138568,0,1,0,-1,-1,0,353513,0
138570,0,1,0,-1,-1,0,364754,0
138572,0,1,0,-1,-1,0,353577,0
138573,0,0,0,-1,-1,0,353590,0
138574,0,0,0,2000,-1,0,353650,0
138575,0,1,0,-1,-1,0,353713,0
138576,0,0,-1,-1,-1,0,55884,0
138577,1,6,0,-1,-1,0,353570,0
138578,0,0,-1,-1,-1,0,353737,0
138579,0,1,0,-1,-1,0,353699,0
138580,0,0,-1,-1,3000,330,55884,0
138581,1,6,0,-1,-1,0,62048,0
138582,1,0,-1,-1,-1,0,353824,0
138583,0,1,0,-1,-1,0,353822,0
138584,0,0,-1,-1,-1,0,353852,0
138585,0,0,-1,1500,-1,0,353855,0
