ID,Description_lang,Reward_lang,Title_lang
13516,Craft a Tool of the Trade from one of the primary crafting professions.,,Massive Tool
13517,Complete the following achievements on the continents of Zandalar and Kul Tiras.,Mount Reward: Bloodflank Charger and Ironclad Frostclaw,Two Sides to Every Tale
13521,,,Vicious Saddle (2)
13522,,,Vicious Saddle (3)
13523,,,Vicious Saddle (4)
13524,,,Vicious Saddle (5)
13525,,,Vicious Saddle (6)
13526,,,Vicious Saddle (7)
13527,,,Vicious Saddle (8)
13528,,,Vicious Saddle (9)
13529,,,Vicious Saddle (10)
13530,,,Vicious Saddle (2)
13531,,,Vicious Saddle (3)
13532,,,Vicious Saddle (4)
13533,,,Vicious Saddle (5)
13534,,,Vicious Saddle (6)
13535,,,Vicious Saddle (7)
13536,,,Vicious Saddle (8)
13537,,,Vicious Saddle (9)
13538,,,Vicious Saddle (10)
13539,Loa currently selected if you're a Zandalari Troll.,,8.1.5 - Zandalari Troll - Loa Selected
13541,Complete the Mechagon achievements listed below.,Reward: Keys to the Model W,Mecha-Done
13542,Complete the following quests to raise your direhorn from hatchling to mount at Warbeast Kraal in Zuldazar.,,How to Train Your Direhorn
13544,<Hidden> Completed all 8.2 Heart - Essence quest chains.,,Essential Empowerment
13545,"Defeat the Machinist's Garden in Operation: Mechagon without being struck by ""Hidden"" Flame Cannon, Self-Trimming Hedges, Discom-BOMB-ulator, or Roaring Flame on Mythic Difficulty.",,"Go Ahead, Make My Daisy"
13549,Locate all of the Arcane Chests and Glowing Arcane Trunks in Nazjatar.,,Trove Tracker
13552,,,8.2 BfA - PATCH Quest Launch
13553,Complete the Mechagon storyline.,,The Mechagonian Threat
13555,Complete the Mechagon achievements listed below.,Title Reward: Junkyard,Junkyard Tinkmaster
13556,Complete all quests from the visitors in Mechagon.,,Outside Influences
13557,Earn Exalted Status with the Rustbolt Resistance.,,Rustbolt Rebellion
13558,Earn Exalted Status with the Waveblade Ankoan.,,Waveblade Ankoan
13559,Earn Exalted Status with the Unshackled.,,The Unshackled
13568,Win the Battle for Nazjatar.,,For Nazjatar!
13569,Earn 1000 honor in Nazjatar while in War Mode.,,Tour of Duty: Nazjatar
13570,Earn 1000 honor in Mechagon while in War Mode.,,Tour of Duty: Mechagon
13571,Collect an armor set from The Eternal Palace.,,Under the Seams
13572,Unlock the Heart Forge in the repaired Chamber of Heart,,The Heart Forge
13573,Help Kua'fon earn his wings by completing the following quest.,,How to Ptrain Your Pterrordax
13577,Achieve victory in an expedition to Crestfall on any difficulty.,,Crestfall
13578,Achieve victory in an expedition to Crestfall on Heroic difficulty or higher.,,Heroic: Crestfall
13579,Achieve victory in an expedition to Crestfall on Mythic difficulty.,,Mythic: Crestfall
13580,Achieve victory in an expedition to Crestfall in PvP.,,Crestfallen
13581,Achieve victory in an expedition to Snowblossom Village on any difficulty.,,Snowblossom Village
13582,Achieve victory in an expedition to Snowblossom Village on Heroic difficulty or higher.,,Heroic: Snowblossom Village
13583,Achieve victory in an expedition to Snowblossom Village on Mythic difficulty.,,Mythic: Snowblossom Village
13584,Achieve victory in an expedition to Snowblossom Village in PvP.,,Snowblossom Scrapper
13585,Collect any armor set from Battle for Azeroth PvP Season 3.,,"Never Lose, Never Choose To"
13587,,,Abyssal Commander Sivara kills (Raid Finder Eternal Palace)
13588,,,Abyssal Commander Sivara kills (Normal Eternal Palace)
13589,,,Abyssal Commander Sivara kills (Heroic Eternal Palace)
13590,,,Abyssal Commander Sivara kills (Mythic Eternal Palace)
13591,,,Blackwater Behemoth kills (Raid Finder Eternal Palace)
13592,,,Blackwater Behemoth kills (Normal Eternal Palace)
13593,,,Blackwater Behemoth kills (Heroic Eternal Palace)
13594,,,Blackwater Behemoth kills (Mythic Eternal Palace)
13595,,,Radiance of Azshara kills (Raid Finder Eternal Palace)
13596,,,Radiance of Azshara kills (Normal Eternal Palace)
13597,,,Radiance of Azshara kills (Heroic Eternal Palace)
13598,,,Radiance of Azshara kills (Mythic Eternal Palace)
13600,,,Lady Ashvane kills (Raid Finder Eternal Palace)
13601,,,Lady Ashvane kills (Normal Eternal Palace)
13602,,,Lady Ashvane kills (Heroic Eternal Palace)
13603,,,Lady Ashvane kills (Mythic Eternal Palace)
13604,,,Orgozoa kills (Raid Finder Eternal Palace)
13605,,,Orgozoa kills (Normal Eternal Palace)
13606,,,Orgozoa kills (Heroic Eternal Palace)
13607,,,Orgozoa kills (Mythic Eternal Palace)
13608,,,The Queen's Court kills (Raid Finder Eternal Palace)
13609,,,The Queen's Court kills (Normal Eternal Palace)
13610,,,The Queen's Court kills (Heroic Eternal Palace)
13611,,,The Queen's Court kills (Mythic Eternal Palace)
13612,,,Za'qul kills (Raid Finder Eternal Palace)
13613,,,Za'qul kills (Normal Eternal Palace)
13614,,,Za'qul kills (Heroic Eternal Palace)
13615,,,Za'qul kills (Mythic Eternal Palace)
13616,,,Queen Azshara kills (Raid Finder Eternal Palace)
13617,,,Queen Azshara kills (Normal Eternal Palace)
13618,,,Queen Azshara kills (Heroic Eternal Palace)
13619,,,Queen Azshara kills (Mythic Eternal Palace)
13620,,,King Mechagon kills (Mythic Operation: Mechagon)
13623,Complete the World PVP activities listed below.,,Fighting on Two Fronts
13624,Prevent the destruction of all non-robotic life on Azeroth on Mythic difficulty in Operation: Mechagon.,,Keep DPS-ing and Nobody Explodes
13625,Defeat the following mechanized minions on Mechagon Island.,,Mighty Minions of Mechagon
13626,Defeat the following deep sea terrors of Nazjatar.,,Nautical Nuisances of Nazjatar
13627,Complete the Pet Battle Challenge in Stratholme,Reward: Evil Wizard Hat,Pet Battle Challenge: Stratholme
13628,Defeat the Blackwater Behemoth in The Eternal Palace after collecting 50 samples of sea life from within the Darkest Depths on Normal Difficulty or higher.,,Intro to Marine Biology
13629,Defeat Lady Ashvane in The Eternal Palace after having each cast of Arcing Azerite pass through her on Normal difficulty or higher.,,Simple Geometry
13630,End Battle for Azeroth PvP Season 3 in the top 0.1% of the 3v3 arena ladder (requires 150 games won on your current faction in Battle for Azeroth Season 3).,Title Reward: Notorious Gladiator,Notorious Gladiator: Battle for Azeroth Season 3
13632,Obtain the Notorious Gladiator's Proto-Drake from Battle for Azeroth Season 3.,,Notorious Gladiator's Proto-Drake
13633,"Perform various emotes to earn Queen Azshara's Favor in the Eternal Palace, then defeat The Queen's Court on Normal Difficulty or higher.",,If It Pleases the Court
13634,Earn the rank of Challenger during Battle for Azeroth Season 3.,Title Reward: Challenger,Challenger: Battle for Azeroth Season 3
13635,Complete the Nazjatar objectives listed below.,,Tour of the Depths
13636,,,Notorious Combatant
13637,,,Notorious Combatant
13638,Complete the Nazjatar achievements listed below.,"Title Reward: Of The Deeps, Mount Reward: Snapback Scuttler",Undersea Usurper
13639,Earn the rank of Combatant during Battle for Azeroth Season 3.,Title Reward: Combatant,Combatant: Battle for Azeroth Season 3
13641,Earn the rank of Rival during Battle for Azeroth Season 3.,Title Reward: Rival,Rival: Battle for Azeroth Season 3
13642,Earn the rank of Duelist during Battle for Azeroth Season 3.,Title Reward: Duelist,Duelist: Battle for Azeroth Season 3
13643,End Battle for Azeroth Season 3 in the top 0.5% of the rated battleground ladder (requires 50 games won on your current faction in Battle for Azeroth Season 3).,,Hero of the Alliance: Notorious
13644,End Battle for Azeroth Season 3 in the top 0.5% of the rated battleground ladder (requires 50 games won on your current faction in Battle for Azeroth Season 3).,,Hero of the Horde: Notorious
13645,Gain 4800 experience with your Unshackled allies.,,Nautical Battlefield Training
13647,Win 50 3v3 games while at Elite rank during Battle for Azeroth Season 3.,Reward: Gladiator Title and Mount,Gladiator: Battle for Azeroth Season 3
13676,Earn the rank of Elite during Battle for Azeroth Season 3.,Title Reward: the Elite,Elite: Battle for Azeroth Season 3
13684,Defeat Abyssal Commander Sivara in The Eternal Palace while all three of her lieutenants are alive and engaged in the fight on Normal difficulty or higher.,,You and What Army?
13686,Unlock the Rustbolt Gramophone and all of its musical tracks.,,Junkyard Melomaniac
13687,Complete the Eternal Palace raid achievements listed below.,Mount Reward: Azshari Bloatray,Glory of the Eternal Raider
13688,Battle for Wintergrasp victories,,Battle for Wintergrasp victories
13689,8.2 Solesa Naksu - Test,,Solesa Naksu [DNT]
13690,Defeat Azshara's champions in the Nazjatar world quests listed below.,,Nazjatarget Eliminated
13691,Slay all of the rare and powerful creatures of Nazjatar listed below.,,I Thought You Said They'd Be Rare?
13692,Obtain all of the items from Nazjatar listed below.,,Give Me the Biggest Bag You've Got
13693,Catch every battle pet on Mechagon Island.,,Mecha-Safari
13694,Catch every battle pet in Nazjatar.,,Nazjatari Safari
13695,Complete all of the Nazjatar and Mechagon pet battle achievements listed below.,Reward: Kelpfin,Team Aquashock
13696,Revive Scrappy in Rustbolt and feed him a Mechano-Treat.,,Scrappy's Best Friend
13698,Defeat Gunker in Operation: Mechagon after rescuing 5 Helpless Critters on Mythic Difficulty.,,Clean Up On Aisle Mechagon
13699,Defeat all of the creations of Mardivas's Laboratory in Nazjatar.,,Periodic Destruction
13700,Complete the Mechagon storyline.,,The Mechagonian Threat
13701,"Gather 10,000 Honor from PVP Island Expeditions, Brawls, Battlegrounds and Epic Battlegrounds.",,Battlefield Brawler
13702,"Gather 30,000 Honor from PVP Island Expeditions, Brawls, Battlegrounds and Epic Battlegrounds.",,Battlefield Tactician
13703,"Gather 100,000 Honor from PVP Island Expeditions, Brawls, Battlegrounds and Epic Battlegrounds.",,Battlefield Master
13704,Gain 4800 experience with your Waveblade Ankoan allies.,,Nautical Battlefield Training
13706,Defeat King Gobbamak in Operation: Mechagon while the Sacred Gear is charged in Mythic Difficulty.,,Stay Positive
13707,Obtain one of Mrrl's more elusive wares.,,Mrrl's Secret Stash
13708,Collect all the figures from the Azeroth Mini: Mechagon set.,,Most Minis Wins
13709,Complete the Nazjatar storylines listed below.,,Unfathomable
13710,Complete the Nazjatar storylines listed below.,,Sunken Ambitions
13711,"Collect 1,000 Prismatic Manapearls.",,A Fistful of Manapearls
13712,"Explore Nazjatar, revealing the covered areas of the world map.",,Explore Nazjatar
13713,Find 100 treasures using a Scrying Stone in Nazjatar.,,Nothing To Scry About
13715,Obtain a slimy companion pet in Nazjatar.,,From The Belly Of The Jelly
13716,Defeat Za'qul in the Eternal Palace after killing ten Twinklehoof Bovine on Normal difficulty or higher.,,Lactose Intolerant
13718,Defeat the following bosses in The Eternal Palace.,,The Grand Reception
13719,Defeat the following bosses in The Eternal Palace.,,Depths of the Devoted
13720,Loot 25 War Supply Chests in Nazjatar while an Assassin.,,Supplying the Assassins
13722,Shoo away 100 Bloodfin Tadpoles in Nazjatar.,,Terror of the Tadpoles
13723,Defeat the Tussle Tonks in Operation: Mechagon after Deuce Mecha-Buffer has been hit with a Piston Smasher on Mythic Difficulty.,,"M.C., Hammered"
13724,Defeat Orgozoa in the Hatchery in The Eternal Palace after incubating a baby Zoatroid on Normal Difficulty or higher.,,A Smack of Jellyfish
13725,Defeat the following Bosses in The Eternal Palace.,,The Circle of Stars
13726,Defeat Abyssal Commander Sivara in The Eternal Palace on Mythic difficulty.,,Mythic: Abyssal Commander Sivara
13727,Defeat Radiance of Azshara in The Eternal Palace on Mythic difficulty.,,Mythic: Radiance of Azshara
13728,Defeat Blackwater Behemoth in The Eternal Palace on Mythic difficulty.,,Mythic: Blackwater Behemoth
13729,Defeat Lady Ashvane in The Eternal Palace on Mythic difficulty.,,Mythic: Lady Ashvane
13730,Defeat Orgozoa in The Eternal Palace on Mythic difficulty.,,Mythic: Orgozoa
13731,Defeat The Queen's Court in The Eternal Palace on Mythic difficulty.,,Mythic: The Queen's Court
13732,Defeat Za'qul in The Eternal Palace on Mythic difficulty.,,Mythic: Za'qul
13733,Defeat Queen Azshara in The Eternal Palace on Mythic difficulty.,Title Reward: The Eternal,Mythic: Queen Azshara
13734,"Defeat the bosses The Eternal Palace on Normal difficulty or higher, while in a guild group.",,The Eternal Palace Guild Run
13735,Complete the Battle for Stromgarde on Heroic Difficulty.,,Heroic: War is Hell
13737,Complete the Battle for Stromgarde on Heroic Difficulty.,,Heroic: War is Hell
13738,Defeat the following enemy commanders in the Battle for Stromgarde on heroic difficulty:,,Heroic: Tour of War
13739,Defeat the following enemy commanders in the Battle for Stromgarde on heroic difficulty:,,Heroic: Tour of War
13740,Defeat Queen Azshara in The Eternal Palace on Mythic difficulty while in a guild group.,,Mythic: Queen Azshara Guild Run
13741,,,<Hidden> Nazjatar - Flight Master Whistle Upgrade - Alliance (DNT)
13742,,,<Hidden> Nazjatar - Flight Master Whistle Upgrade - Horde (DNT)
13743,Adventure with Hunter Akana until they reach Rank 10.,,Seasoned: Hunter Akana
13744,Adventure with Bladesman Inowari until they reach Rank 10.,,Seasoned: Bladesman Inowari
13745,Adventure with Farseer Ori until they reach Rank 10.,,Seasoned: Farseer Ori
13746,Adventure with Neri Sharpfin until they reach Rank 10.,,Seasoned: Neri Sharpfin
13747,Adventure with Poen Gillbrack until they reach Rank 10.,,Seasoned: Poen Gillbrack
13748,Adventure with Vim Brineheart until they reach Rank 10.,,Seasoned: Vim Brineheart
13749,Adventure with Neri Sharpfin until they reach Rank 20.,,Veteran: Neri Sharpfin
13750,Adventure with Neri Sharpfin until they reach Rank 30.,,Battle-Scarred: Neri Sharpfin
13751,Adventure with Poen Gillbrack until they reach Rank 20.,,Veteran: Poen Gillbrack
13752,Adventure with Vim Brineheart until they reach Rank 20.,,Veteran: Vim Brineheart
13753,Adventure with Hunter Akana until they reach Rank 20.,,Veteran: Hunter Akana
13754,Adventure with Bladesman Inowari until they reach Rank 20.,,Veteran: Bladesman Inowari
13755,Adventure with Farseer Ori until they reach Rank 20.,,Veteran: Farseer Ori
13756,Adventure with Poen Gillbrack until they reach Rank 30.,,Battle-Scarred: Poen Gillbrack
13757,Adventure with Vim Brineheart until they reach Rank 30.,,Battle-Scarred: Vim Brineheart
13758,Adventure with Hunter Akana until they reach Rank 30.,,Battle-Scarred: Hunter Akana
13759,Adventure with Bladesman Inowari until they reach Rank 30.,,Battle-Scarred: Bladesman Inowari
13760,Adventure with Farseer Ori until they reach Rank 30.,,Battle-Scarred: Farseer Ori
13761,Complete the Nazjatar achievements listed below.,,Aqua Team Murder Force
13762,Complete the Nazjatar achievements listed below.,,Aqua Team Murder Force
13763,Complete the Summons from the Depths scenario 10 times.,,Back to the Depths!
13764,Complete all of Mardivas' puzzles listed below.,,Puzzle Performer
13765,Complete 30 Requisition or Bounty daily quests in Nazjatar.,,Subaquatic Support
13766,Defeat Postmaster Malown in a pet battle.,Reward: Burnout,Malowned
13767,Defeat Radiance of Azshara in The Eternal Palace after running 6 consecutive complete laps around her arena without falling into the water on Normal difficulty or higher.,,Fun Run
13768,Defeat Queen Azshara in The Eternal Palace with one player still alive who is currently affected by Essence of Azeroth on Normal difficulty or higher.,,The Best of Us
13769,Infuse the Heart of Azeroth with any Heart of Azeroth Essence at rank 2 or higher.,,Power Up
13770,Infuse the Heart of Azeroth with any Heart of Azeroth Essence at rank 3 or higher.,,Power Creep
13771,Infuse the Heart of Azeroth with any Heart of Azeroth Essence at rank 4.,,Power Is Beautiful
13772,Infuse the Heart of Azeroth with all available Essences from the Rise of Azshara update for any of your roles.,,Essence Essentials
13773,Infuse the Heart of Azeroth with all available Essences from the Rise of Azshara update at rank 2 or higher for any of your roles.,,Essence Gains
13775,Infuse the Heart of Azeroth with all available Essences from the Rise of Azshara update at rank 3 or higher for any of your roles.,,Essence Overload
13776,"Explore Mechagon, revealing the covered area of the world map.",,Explore Mechagon
13777,Apply an Essence of rank 3 or higher into every slot of the Heart of Azeroth.,,My Heart Container is Full
13779,Infuse the Heart of Azeroth with all available Essences from the Rise of Azshara update for any role at rank 4.,Title Reward: Azeroth's Champion,Phenomenal Cosmic Power
13780,"Complete all Battle for Azeroth Season Three dungeons at Mythic Level 10 or higher, within the time limit.",,Battle for Azeroth Keystone Conqueror: Season Three
13781,"Complete all Battle for Azeroth Season Three dungeons at Mythic Level 15 or higher, within the time limit.",,Battle for Azeroth Keystone Master: Season Three
13784,"Defeat Queen Azshara in The Eternal Palace on Heroic difficulty or higher, before the release of the next raid tier.",,Ahead of the Curve: Queen Azshara
13785,"Defeat Queen Azshara in The Eternal Palace on Mythic difficulty, before the release of the next raid tier.",,Cutting Edge: Queen Azshara
13787,Among the first one hundred Alliance guilds worldwide to defeat Queen Azshara on Mythic difficulty.,Title Reward: Famed Slayer of Azshara,Hall of Fame: Queen Azshara (Alliance)
13788,Among the first one hundred Horde guilds worldwide to defeat Queen Azshara on Mythic difficulty.,Title Reward: Famed Slayer of Azshara,Hall of Fame: Queen Azshara (Horde)
13789,"Within a single lockout, defeat all bosses in Operation: Mechagon and prevent the destruction of all non-robotic life on Azeroth without any player dying on Mythic difficulty.",,Hertz Locker
13790,Construct each of the following weapons with Rocket-Chief Fuselage.,,Armed for Action
13791,Complete the Mechaspider questline.,,Making the Mount
13812,,,Vicious Saddle (11)
13813,,,Vicious Saddle (12)
13814,,,Vicious Saddle (13)
13815,,,Vicious Saddle (14)
13816,,,Vicious Saddle (15)
13817,,,Vicious Saddle (16)
13818,,,Vicious Saddle (17)
13819,,,Vicious Saddle (18)
13820,,,Vicious Saddle (19)
13821,,,Vicious Saddle (20)
13822,,,Vicious Saddle (11)
13823,,,Vicious Saddle (12)
13824,,,Vicious Saddle (13)
13825,,,Vicious Saddle (14)
13826,,,Vicious Saddle (15)
13827,,,Vicious Saddle (16)
13828,,,Vicious Saddle (17)
13829,,,Vicious Saddle (18)
13830,,,Vicious Saddle (19)
13831,,,Vicious Saddle (20)
13836,"Find all of the lost crystalline cat figurines that Azshara was gifted, because someone gave her a cat figurine one time even though she never really liked cats, in Nazjatar.",,Feline Figurines Found
13878,Complete the Revendreth storylines listed below.,,The Master of Revendreth
13893,Defeat King Mechagon in Operation: Mechagon on Mythic difficulty while in a guild group.,,Operation: Mechagon Guild Run
13907,Mugambala matches,,Mugambala matches
13908,Mugambala victories,,Mugambala victories
13909,The Robodrome matches,,The Robodrome matches
13910,The Robodrome victories,,The Robodrome victories
13911,Black Rook Hold Arena matches,,Black Rook Hold Arena matches
13912,Black Rook Hold Arena victories,,Black Rook Hold Arena victories
13913,Ashamane's Fall matches,,Ashamane's Fall matches
13914,Ashamane's Fall victories,,Ashamane's Fall victories
13915,Hook Point victories,,Hook Point victories
13916,Hook Point matches,,Hook Point matches
13917,Logged in during WoW's 15th Anniversary.,,WoW's 15th Anniversary
13924,Complete the War Campaign in Battle for Azeroth.,Title Reward: Veteran of the Fourth War,The Fourth War
13925,Complete the War Campaign in Battle for Azeroth.,Title Reward: Veteran of the Fourth War,The Fourth War
13927,"Proud owner of the 2019 Vintage Winter Veil gift, the Crashin' Thrashin' Battleship or Juggernaught.",,Crashin' Splashin'
13928,Earn 200 Timewarped Badges from doing quests and participating in Alterac Valley Classic.,,Alterac Valley of Olde
13930,Earn 200 Timewarped Badges from doing quests and participating in Alterac Valley Classic.,,Alterac Valley of Olde
13931,Defeated the Chromie's Memories events during the WoW 15th Anniversary celebration.,Mount Reward: Obsidian Worldbreaker,"Memories of Fel, Frost and Fire"
13933,,,Vicious Saddle (21)
13934,,,Vicious Saddle (22)
13935,,,Vicious Saddle (23)
13936,,,Vicious Saddle (24)
13937,,,Vicious Saddle (25)
13938,,,Vicious Saddle (26)
13939,,,Vicious Saddle (27)
13940,,,Vicious Saddle (28)
13941,,,Vicious Saddle (29)
13942,,,Vicious Saddle (30)
13943,,,Corrupted Combatant
13944,,,Corrupted Combatant
13945,,,Vicious Saddle (21)
13946,,,Vicious Saddle (22)
13947,,,Vicious Saddle (23)
13948,,,Vicious Saddle (24)
13949,,,Vicious Saddle (25)
13950,,,Vicious Saddle (26)
13951,,,Vicious Saddle (27)
13952,,,Vicious Saddle (28)
13953,,,Vicious Saddle (29)
13954,,,Vicious Saddle (30)
13957,End Battle for Azeroth PvP Season 4 in the top 0.1% of the 3v3 arena ladder (requires 150 games won on your current faction in Battle for Azeroth Season 4).,Title Reward: Corrupted Gladiator,Corrupted Gladiator: Battle for Azeroth Season 4
13958,Obtain the Corrupted Gladiator's Proto-Drake from Battle for Azeroth Season 4.,,Corrupted Gladiator's Proto-Drake
13959,Earn the rank of Challenger during Battle for Azeroth Season 4.,Title Reward: Challenger,Challenger: Battle for Azeroth Season 4
13962,Earn the rank of Combatant during Battle for Azeroth Season 4.,Title Reward: Combatant,Combatant: Battle for Azeroth Season 4
13963,Earn the rank of Rival during Battle for Azeroth Season 4.,Title Reward: Rival,Rival: Battle for Azeroth Season 4
13964,Earn the rank of Duelist during Battle for Azeroth Season 4.,Title Reward: Duelist,Duelist: Battle for Azeroth Season 4
13965,End Battle for Azeroth Season 4 in the top 0.5% of the rated battleground ladder (requires 50 games won on your current faction in Battle for Azeroth Season 4).,,Hero of the Horde: Corrupted
13966,End Battle for Azeroth Season 4 in the top 0.5% of the rated battleground ladder (requires 50 games won on your current faction in Battle for Azeroth Season 4).,,Hero of the Alliance: Corrupted
13967,Win 50 3v3 games while at Elite rank during Battle for Azeroth Season 4.,Reward: Gladiator Title and Mount,Gladiator: Battle for Azeroth Season 4
13989,Earn the rank of Elite during Battle for Azeroth Season 4.,Title Reward: the Elite,Elite: Battle for Azeroth Season 4
13990,"Defeat Shad'har the Insatiable in Ny'alotha, the Waking City after having everyone /pet him on Normal difficulty or higher.",,"You Can Pet the Dog, But..."
13991,,,Allied Races: Mechagnome Unlock Requirements
13993,,,Allied Races: Vulpera Unlock Requirements
13994,Complete the Horrific Vision achievements listed below.,Reward: Black Serpent of N'Zoth Mount,Through the Depths of Visions
13998,Infuse the Heart of Azeroth with all available Essences from the Visions of N'Zoth update for any of your roles.,,Pure of Heart
13999,"Defeat Ra-den in Ny'alotha, the Waking City after destroying 2 obelisks with Unstable Void on Normal difficulty or higher.",,How? Isn't it Obelisk?
14002,Earn level 50 on a newly created vulpera character.,Reward: Vulpera Heritage Armor,Heritage of the Vulpera
14008,"Defeat Maut in Ny'alotha, the Waking City after defeating a Forbidden Manifestation on Normal difficulty or higher.",,Mana Sponge
14012,Complete the quest below.,Reward: Mechagnome Race Unlocked,Allied Races: Mechagnome (Hidden Character Achievement)
14013,Earn the allegiance of the mechagnomes and welcome them into the Alliance.,Reward: Mechagnome Race Unlocked,Allied Races: Mechagnome
14014,Earn level 50 on a newly created mechagnome character.,Reward: Mechagnome Heritage Armor,Heritage of the Mechagnome
14019,"Defeat Wrathion in Ny'alotha, the Waking City after defeating 10 Crackling Shards within 3 seconds of each other on Normal difficulty or higher.",,Smoke Test
14020,Complete Pet Battle Challenge in Blackrock Depths.,Toy Reward: Shadowy Disguise,Pet Battle Challenge: Blackrock Depths
14021,Complete all of the Pet Battle Challenge achievements listed below.,Toy Reward: Mayhem Mind Melder,The Shadows Revealed
14023,"Defeat the Hivemind in Ny'alotha, the Waking City after defeating 3 Evolved Specimen on Normal difficulty or higher.",,Realizing Your Potential
14024,"Defeat Dark Inquisitor Xanesh in Ny'alotha, the Waking City after safely eliminating a Void Orb with less than 3 seconds remaining on Voidwoken 3 times on Normal difficulty or higher.",,Buzzer Beater
14026,"Defeat Drest'agath in Ny'alotha, the Waking City after triggering Throes of Agony twice within 60 seconds on Normal difficulty or higher.",,Temper Tantrum
14027,Proud owner of Gillvanas and Finduin from the 2019 BlizzCon.,,Battle for Mrrglroth
14037,"Defeat the Prophet Skitra in Ny'alotha, the Waking City after defeating three Disciples of the Prophet on Normal difficulty or higher.",,Phase 3: Prophet
14038,"Defeat Il'gynoth, Corruption Reborn in Ny'alotha, the Waking City after defeating 10 Bloods of Ny'alotha in under 3 seconds on Normal difficulty or higher.",,Bloody Mess
14039,"Defeat the bosses of Ny'alotha, the Waking City on Normal difficulty or higher, while in a guild group.",,"Ny'alotha, the Waking City Guild Run"
14040,"Defeat N'Zoth the Corruptor in Ny'alotha, the Waking City on Mythic Difficutly while in a guild group.",,Mythic: N'Zoth the Corruptor Guild Run
14041,"Defeat Wrathion, the Black Emperor in Ny'alotha, the Waking City on Mythic difficulty.",,"Mythic: Wrathion, the Black Emperor"
14043,"Defeat Maut in Ny'alotha, the Waking City on Mythic difficulty.",,Mythic: Maut
14044,"Defeat the Prophet Skitra in Ny'alotha, the Waking City on Mythic difficulty.",,Mythic: The Prophet Skitra
14045,"Defeat the Dark Inquisitor Xanesh in Ny'alotha, the Waking City on Mythic difficulty.",,Mythic: Dark Inquisitor Xanesh
14046,"Defeat the Hivemind in Ny'alotha, the Waking City on Mythic difficulty.",,Mythic: The Hivemind
14048,"Defeat Shad'har the Insatiable in Ny'alotha, the Waking City on Mythic difficulty.",,Mythic: Shad'har the Insatiable
14049,"Defeat Drest'agath in Ny'alotha, the Waking City on Mythic difficulty.",,Mythic: Drest'agath
14050,"Defeat Vexiona in Ny'alotha, the Waking City on Mythic difficulty.",,Mythic: Vexiona
14051,"Defeat Ra-den the Despoiled in Ny'alotha, the Waking City on Mythic difficulty.",,Mythic: Ra-den the Despoiled
14052,"Defeat Il'gynoth, Corruption Reborn in Ny'alotha, the Waking City on Mythic difficulty.",,"Mythic: Il'gynoth, Corruption Reborn"
14054,"Defeat Carapace of N'Zoth in Ny'alotha, the Waking City on Mythic difficulty.",,Mythic: Carapace of N'Zoth
14055,"Defeat N'Zoth the Corruptor in Ny'alotha, the Waking City on Mythic difficulty.",Title Reward: The Uncorrupted,Mythic: N'Zoth the Corruptor
14056,,,King Mechagon kills (Heroic Mechagon - Workshop)
14057,,,HK-8 Aerial Opression Unit kills (Heroic Mechagon - Junkyard)
14058,"Collect an armor set from Ny'alotha, the Waking City.",,All Eyes On Me
14059,Collect any armor set from Battle for Azeroth PvP Season 4.,,The Eyes Have It
14060,"Upgrade Ashjra'kamas, Shroud of Resolve to rank 15.",,Unwavering Resolve
14061,Purchase all research items in the Titanic Research Archive.,,We Have the Technology
14062,Defeat Alleria in the Horrific Vision of Stormwind.,,Horrific Vision of Stormwind
14063,Defeat Thrall in the Horrific Vision of Orgrimmar.,,Horrific Vision of Orgrimmar
14064,Complete all objectives in the Horrific Vision of Stormwind in a single visit.,,The Even More Horrific Vision of Stormwind
14065,Complete all objectives in the Horrific Vision of Orgrimmar in a single visit.,,The Even More Horrific Vision of Orgrimmar
14066,Complete all objectives in the Horrific Vision of Stormwind in a single visit and with all 5 Faceless Masks active.,,The Most Horrific Vision of Stormwind
14067,Complete all objectives in the Horrific Vision of Orgrimmar in a single visit and with all 5 Faceless Masks active.,,The Most Horrific Vision of Orgrimmar
14068,"Defeat N'Zoth the Corruptor in Ny'alotha, the Waking City on Heroic difficulty or higher, before the release of the next raid tier.",,Ahead of the Curve: N'Zoth the Corruptor
14069,"Defeat N'Zoth the Corruptor in Ny'alotha, the Waking City on Mythic difficulty, before the release of the next raid tier.",,Cutting Edge: N'Zoth the Corruptor
14071,Among the first one hundred Alliance guilds worldwide to defeat N'Zoth the Corruptor on Mythic difficulty.,Title Reward: Famed Slayer of N'Zoth,Hall of Fame: N'Zoth the Corruptor (Alliance)
14072,Among the first one hundred Horde guilds worldwide to defeat N'Zoth the Corruptor on Mythic difficulty.,Title Reward: Famed Slayer of N'Zoth,Hall of Fame: N'Zoth the Corruptor (Horde)
14073,Obtain the Faceless Mask of the Pained.,,Faceless Mask of the Pained
14074,Obtain the Faceless Mask of the Dark Imagination.,,Faceless Mask of the Dark Imagination
14075,Obtain the Faceless Mask of the Burned Bridge.,,Faceless Mask of the Burned Bridge
14076,Obtain the Faceless Mask of the Daredevil.,,Faceless Mask of the Daredevil
14077,Obtain the Faceless Mask of the Long Night.,,Faceless Mask of the Long Night
14078,,,"Wrathion, the Black Emperor kills (Raid Finder Ny'alotha, the Waking City)"
14079,,,"Wrathion, the Black Emperor kills (Normal Ny'alotha, the Waking City)"
