ID,Region,Looping,HolidayNameID,HolidayDescriptionID,Priority,CalendarFilterType,Flags,Duration[0],Duration[1],Duration[2],Duration[3],Duration[4],Duration[5],Duration[6],Duration[7],Duration[8],Duration[9],Date[0],Date[1],Date[2],Date[3],Date[4],Date[5],Date[6],Date[7],Date[8],Date[9],Date[10],Date[11],Date[12],Date[13],Date[14],Date[15],Date[16],Date[17],Date[18],Date[19],Date[20],Date[21],Date[22],Date[23],Date[24],Date[25],CalendarFlags[0],CalendarFlags[1],CalendarFlags[2],CalendarFlags[3],CalendarFlags[4],CalendarFlags[5],CalendarFlags[6],CalendarFlags[7],CalendarFlags[8],CalendarFlags[9],TextureFileDataID[0],TextureFileDataID[1],TextureFileDataID[2]
1204,2,0,404,397,1,-1,13,24,0,0,0,0,0,0,0,0,0,352434688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3759950,0,0
1205,2,0,404,398,1,-1,13,24,0,0,0,0,0,0,0,0,0,352664064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3759950,0,0
1206,24,0,404,400,1,-1,13,24,0,0,0,0,0,0,0,0,0,347240896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3759950,0,0
1207,24,0,404,399,1,-1,13,24,0,0,0,0,0,0,0,0,0,347355584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3759950,0,0
1208,24,0,404,397,1,-1,13,24,0,0,0,0,0,0,0,0,0,352434624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3759950,0,0
1209,24,0,404,398,1,-1,13,24,0,0,0,0,0,0,0,0,0,352664000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3759950,0,0
1210,961,0,404,401,1,-1,13,24,0,0,0,0,0,0,0,0,0,353401280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3759950,0,0
1211,4,0,404,401,1,-1,13,24,0,0,0,0,0,0,0,0,0,353417728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3759950,0,0
1212,2,0,404,401,1,-1,13,24,0,0,0,0,0,0,0,0,0,353434112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3759950,0,0
1213,24,0,404,401,1,-1,13,24,0,0,0,0,0,0,0,0,0,353434048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3759950,0,0
1214,0,0,405,402,0,-1,5,168,1848,0,0,0,0,0,0,0,0,378599424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3747963,0,0
1215,0,0,406,403,0,-1,5,168,1848,0,0,0,0,0,0,0,0,380057600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3747963,0,0
1216,0,0,407,404,0,-1,5,168,1848,0,0,0,0,0,0,0,0,379598848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3747963,0,0
1217,961,0,408,405,0,0,13,167,0,0,0,0,0,0,0,0,0,347322816,353401280,354793984,356694528,358038016,359938560,361839104,363182528,369277376,371325376,372668928,374684160,376584704,378599936,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3817202,0,3817200
1218,4,0,408,405,0,0,13,167,0,0,0,0,0,0,0,0,0,347339264,353417728,354810368,356710976,358054464,359955008,361855552,363198976,369293824,371341824,372685376,374700608,376601152,378616384,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3817202,0,3817200
1219,24,0,408,405,0,0,13,167,0,0,0,0,0,0,0,0,0,347355584,353434048,354826688,356727232,358627776,359971264,361871808,363215296,369310144,371358144,372701632,374716864,376617408,378632640,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3817202,0,3817200
1220,2,0,408,405,0,0,13,167,0,0,0,0,0,0,0,0,0,347355648,353434112,354826752,356727296,358627840,359971328,361871872,363215360,369310208,371358208,372701696,374716928,376617472,378632704,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3817202,0,3817200
1221,1984,1,257,240,0,2,13,168,1848,0,0,0,0,0,0,0,0,335886848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
1222,32,0,404,400,1,-1,13,24,0,0,0,0,0,0,0,0,0,346307008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3759950,0,0
1225,0,0,410,188,1,-1,1,504,0,0,0,0,0,0,0,0,0,363051648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1084434,1084433,1084432
1226,961,0,411,407,1,-1,13,24,0,0,0,0,0,0,0,0,0,358709760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4181532,0,0
1227,961,0,411,408,1,-1,13,24,0,0,0,0,0,0,0,0,0,358824448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4181532,0,0
1228,961,0,411,409,1,-1,13,24,0,0,0,0,0,0,0,0,0,359053824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4181532,0,0
1229,961,0,411,410,1,-1,13,24,0,0,0,0,0,0,0,0,0,359823872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4181532,0,0
1230,961,0,411,411,1,-1,13,24,0,0,0,0,0,0,0,0,0,360053248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4181532,0,0
1232,1984,0,268,413,0,2,13,168,1680,0,0,0,0,0,0,0,0,338803200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616334,0,0
1233,1,1,268,413,0,2,13,168,1848,0,0,0,0,0,0,0,0,338803200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
1234,1984,1,395,414,0,2,13,168,1848,0,0,0,0,0,0,0,0,338033152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
1235,1,1,395,414,0,2,13,168,1848,0,0,0,0,0,0,0,0,338033152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
1236,4,1,395,414,0,2,13,168,1848,0,0,0,0,0,0,0,0,338049536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
1237,24,1,395,414,0,2,13,168,1848,0,0,0,0,0,0,0,0,338065920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
1238,2,1,395,414,0,2,13,168,1848,0,0,0,0,0,0,0,0,338065920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
1239,1984,1,263,415,0,2,13,168,1848,0,0,0,0,0,0,0,0,338147840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
1240,1,1,263,415,0,2,13,168,1848,0,0,0,0,0,0,0,0,338147840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
1241,4,1,263,415,0,2,13,168,1848,0,0,0,0,0,0,0,0,338704896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
1242,24,1,263,415,0,2,13,168,1848,0,0,0,0,0,0,0,0,338721280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
1243,2,1,263,415,0,2,13,168,1848,0,0,0,0,0,0,0,0,338721280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
1244,4,1,268,413,0,2,13,168,1848,0,0,0,0,0,0,0,0,338819584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
1245,24,1,268,413,0,2,13,168,1848,0,0,0,0,0,0,0,0,338835968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
1246,2,1,268,413,0,2,13,168,1848,0,0,0,0,0,0,0,0,338835968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
1247,4,0,411,407,1,-1,13,24,0,0,0,0,0,0,0,0,0,358726208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4181532,0,0
1248,4,0,411,408,1,-1,13,24,0,0,0,0,0,0,0,0,0,358840896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4181532,0,0
1249,4,0,411,409,1,-1,13,24,0,0,0,0,0,0,0,0,0,359070272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4181532,0,0
1250,4,0,411,410,1,-1,13,24,0,0,0,0,0,0,0,0,0,359840320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4181532,0,0
1251,4,0,411,411,1,-1,13,24,0,0,0,0,0,0,0,0,0,360069696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4181532,0,0
1252,24,0,411,407,1,-1,13,24,0,0,0,0,0,0,0,0,0,358742464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4181532,0,0
1253,24,0,411,408,1,-1,13,24,0,0,0,0,0,0,0,0,0,358857152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4181532,0,0
1254,24,0,411,409,1,-1,13,24,0,0,0,0,0,0,0,0,0,359086528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4181532,0,0
1255,24,0,411,410,1,-1,13,24,0,0,0,0,0,0,0,0,0,359856576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4181532,0,0
1256,24,0,411,411,1,-1,13,24,0,0,0,0,0,0,0,0,0,360085952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4181532,0,0
1257,2,0,411,407,1,-1,13,24,0,0,0,0,0,0,0,0,0,358742528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4181532,0,0
1258,2,0,411,408,1,-1,13,24,0,0,0,0,0,0,0,0,0,358857216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4181532,0,0
1259,2,0,411,409,1,-1,13,24,0,0,0,0,0,0,0,0,0,359086592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4181532,0,0
1260,2,0,411,410,1,-1,13,24,0,0,0,0,0,0,0,0,0,359856640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4181532,0,0
1261,2,0,411,411,1,-1,13,24,0,0,0,0,0,0,0,0,0,360086016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4181532,0,0
1262,0,0,412,188,1,-1,1,504,0,0,0,0,0,0,0,0,0,379681408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1084434,1084433,1084432
1263,961,0,239,417,0,0,13,167,0,0,0,0,0,0,0,0,0,376699392,386267584,390560256,395360768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1467047,1467046,1467045
1265,4,0,239,417,0,0,13,167,0,0,0,0,0,0,0,0,0,376715840,386283840,390576512,395377024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1467047,1467046,1467045
1267,2,0,239,417,0,0,13,167,0,0,0,0,0,0,0,0,0,376732160,386300416,391133696,395393536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1467047,1467046,1467045
1269,24,0,239,417,0,0,13,167,0,0,0,0,0,0,0,0,0,376732096,386300352,391133632,395393472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1467047,1467046,1467045
1271,961,0,239,417,0,0,13,669,0,0,0,0,0,0,0,0,0,363968960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1467047,1467046,1467045
1273,4,0,239,417,0,0,13,669,0,0,0,0,0,0,0,0,0,363985408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1467047,1467046,1467045
1275,2,0,239,417,0,0,13,669,0,0,0,0,0,0,0,0,0,364001792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1467047,1467046,1467045
1277,24,0,239,417,0,0,13,669,0,0,0,0,0,0,0,0,0,364001728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1467047,1467046,1467045
1287,961,0,414,419,1,-1,13,24,0,0,0,0,0,0,0,0,0,371210688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4425896,0,0
1288,2,0,414,419,1,-1,13,24,0,0,0,0,0,0,0,0,0,371243520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4425896,0,0
1289,4,0,414,419,1,-1,13,24,0,0,0,0,0,0,0,0,0,371227136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4425896,0,0
1290,24,0,414,419,1,-1,13,24,0,0,0,0,0,0,0,0,0,371243456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4425896,0,0
1291,961,0,414,420,1,-1,13,24,0,0,0,0,0,0,0,0,0,371325376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4425896,0,0
1292,2,0,414,420,1,-1,13,24,0,0,0,0,0,0,0,0,0,371358208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4425896,0,0
1293,4,0,414,420,1,-1,13,24,0,0,0,0,0,0,0,0,0,371341824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4425896,0,0
1294,24,0,414,420,1,-1,13,24,0,0,0,0,0,0,0,0,0,371358144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4425896,0,0
1295,961,0,414,421,1,-1,13,24,0,0,0,0,0,0,0,0,0,371554816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4425896,0,0
1296,4,0,414,421,1,-1,13,24,0,0,0,0,0,0,0,0,0,371571200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4425896,0,0
1297,2,0,414,421,1,-1,13,24,0,0,0,0,0,0,0,0,0,371587584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4425896,0,0
1298,24,0,414,421,1,-1,13,24,0,0,0,0,0,0,0,0,0,371587520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4425896,0,0
1299,961,0,414,422,1,-1,13,24,0,0,0,0,0,0,0,0,0,372324864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4425896,0,0
1300,2,0,414,422,1,-1,13,24,0,0,0,0,0,0,0,0,0,372357632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4425896,0,0
1301,4,0,414,422,1,-1,13,24,0,0,0,0,0,0,0,0,0,372341312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4425896,0,0
1302,24,0,414,422,1,-1,13,24,0,0,0,0,0,0,0,0,0,372357568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4425896,0,0
1303,961,0,414,423,1,-1,13,24,0,0,0,0,0,0,0,0,0,372554240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4425896,0,0
1304,2,0,414,423,1,-1,13,24,0,0,0,0,0,0,0,0,0,372587008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4425896,0,0
1305,4,0,414,423,1,-1,13,24,0,0,0,0,0,0,0,0,0,372570688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4425896,0,0
1306,24,0,414,423,1,-1,13,24,0,0,0,0,0,0,0,0,0,372586944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4425896,0,0
1307,1984,0,413,418,0,2,15,1000,0,0,0,0,0,0,0,0,0,371210752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616334,0,0
1308,24,0,413,418,0,2,15,1000,0,0,0,0,0,0,0,0,0,371243520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616334,0,0
1309,4,0,413,418,0,2,15,1000,0,0,0,0,0,0,0,0,0,371227136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616334,0,0
1310,2,0,413,418,0,2,15,1000,0,0,0,0,0,0,0,0,0,371243520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616334,0,0
1311,1,0,413,418,0,2,15,1000,0,0,0,0,0,0,0,0,0,371210752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616334,0,0
1312,1984,1,268,413,0,2,13,168,1848,0,0,0,0,0,0,0,0,338803200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
1315,961,0,415,424,1,-1,13,168,0,0,0,0,0,0,0,0,0,376469952,376814016,377698752,378599872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3759950,0,0
1316,961,0,417,425,1,-1,13,168,0,0,0,0,0,0,0,0,0,376584640,376928704,377813440,378714560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4181532,0,0
1317,961,0,416,426,1,-1,13,168,0,0,0,0,0,0,0,0,0,376699328,377584064,377928128,378829248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4425896,0,0
1325,4,0,415,424,1,-1,13,168,0,0,0,0,0,0,0,0,0,376486400,376830464,377715200,378616320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3759950,0,0
1326,24,0,415,424,1,-1,13,168,0,0,0,0,0,0,0,0,0,376502720,376846784,377731520,378632640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3759950,0,0
1327,2,0,415,424,1,-1,13,168,0,0,0,0,0,0,0,0,0,376502784,376846848,377731584,378632704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3759950,0,0
1328,4,0,417,425,1,-1,13,168,0,0,0,0,0,0,0,0,0,376601088,376945152,377829888,378731008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4181532,0,0
1329,24,0,417,425,1,-1,13,168,0,0,0,0,0,0,0,0,0,376617408,377502144,377846208,378747328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4181532,0,0
1330,2,0,417,425,1,-1,13,168,0,0,0,0,0,0,0,0,0,376617472,377502208,377846272,378747392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4181532,0,0
1331,4,0,416,426,1,-1,13,168,0,0,0,0,0,0,0,0,0,376715776,377600512,377944576,378845696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4425896,0,0
1332,24,0,416,426,1,-1,13,168,0,0,0,0,0,0,0,0,0,376732096,377616832,377960896,378862016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4425896,0,0
1333,2,0,416,426,1,-1,13,168,0,0,0,0,0,0,0,0,0,376732160,377616896,377960960,378862080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4425896,0,0
1335,961,0,418,427,0,0,13,167,0,0,0,0,0,0,0,0,0,381073856,387037632,388315648,390101504,391330304,392575488,394344960,395590144,396818880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4868796,0,4868795
1336,961,0,419,428,1,-1,13,24,0,0,0,0,0,0,0,0,0,380844480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4868797,0,0
1337,961,0,419,429,1,-1,13,24,0,0,0,0,0,0,0,0,0,380959168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4868797,0,0
1338,961,0,419,430,1,-1,13,24,0,0,0,0,0,0,0,0,0,385923520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4868797,0,0
1339,961,0,419,431,1,-1,13,24,0,0,0,0,0,0,0,0,0,386152896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4868797,0,0
1340,4,0,419,428,1,-1,13,24,0,0,0,0,0,0,0,0,0,380860736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4868797,0,0
1341,4,0,419,429,1,-1,13,24,0,0,0,0,0,0,0,0,0,380975424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4868797,0,0
1342,4,0,419,430,1,-1,13,24,0,0,0,0,0,0,0,0,0,385939776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4868797,0,0
1343,4,0,419,431,1,-1,13,24,0,0,0,0,0,0,0,0,0,386169152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4868797,0,0
