ID,Directory,MapName_lang,MapDescription0_lang,MapDescription1_lang,PvpShortDescription_lang,PvpLongDescription_lang,Corpse[0],Corpse[1],MapType,InstanceType,ExpansionID,AreaTableID,LoadingScreenID,TimeOfDayOverride,ParentMapID,CosmeticParentMapID,TimeOffset,MinimapIconScale,CorpseMapID,MaxPlayers,WindSettingsID,ZmpFileDataID,WdtFileDataID,NavigationMaxDistance,Flags[0],Flags[1],Flags[2]
1380,garrison_alliance_inscription2,Garrison - Alliance - Inscription 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1030626,0,3585,134479880,0
1381,garrison_alliance_inscription3,Garrison - Alliance - Inscription 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1030628,0,3585,134479880,0
1382,garrison_alliance_jewelcrafting2,Garrison - Alliance - Jewelcrafting 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1030764,0,3585,134479880,0
1383,garrison_alliance_jewelcrafting3,Garrison - Alliance - Jewelcrafting 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1030765,0,3585,134479880,0
1384,garrison_alliance_leatherworking2,Garrison - Alliance - Leatherworking 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1030944,0,3585,134479880,0
1385,garrison_alliance_leatherworking3,Garrison - Alliance - Leatherworking 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1030947,0,3585,134479880,0
1386,garrison_alliance_tailoring2,Garrison - Alliance - Tailoring 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1031182,0,3585,134479880,0
1387,garrison_alliance_storehouse2,Garrison - Alliance - StoreHouse 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1031191,0,3585,134479880,0
1388,garrison_alliance_storehouse3,Garrison - Alliance - StoreHouse 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1031188,0,3585,134479880,0
1389,garrison_horde_storehouse2,Garrison - Horde Storehouse 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1031189,0,3585,134479880,0
1390,garrison_horde_storehouse3,Garrison - Horde Storehouse 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1031195,0,3585,134479880,0
1391,garrison_alliance_salvageyard2,Garrison - Alliance - Salvage Yard 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1031543,0,3585,134479880,0
1392,garrison_alliance_salvageyard3,Garrison - Alliance - Salvage Yard 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1031545,0,3585,134479880,0
1393,garrison_horde_lumbermill3,Garrison - Horde - Lumbermill 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1031546,0,3585,134479880,0
1394,garrison_alliance_pet_stable2,Garrison - Alliance - Sparring Arena 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1031651,0,3585,134479880,0
1395,garrison_alliance_pet_stable3,Garrison - Alliance - Sparring Arena 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1031656,0,3585,134479880,0
1396,garrison_alliance_trading_post2,Garrison - Alliance - Trading Post 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1031778,0,3585,134479880,0
1397,garrison_alliance_trading_post3,Garrison - Alliance - Trading Post 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1031776,0,3585,134479880,0
1398,garrison_alliance_barn2,Garrison - Alliance - Barn 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1032286,0,3585,134479880,0
1399,garrison_alliance_barn3,Garrison - Alliance - Barn 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1032290,0,3585,134479880,0
1400,garrison_alliance_inn_2,Garrison - Alliance - Inn 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1032618,0,3585,134479880,0
1401,garrison_alliance_inn_3,Garrison - Alliance - Inn 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1032621,0,3585,134479880,0
1402,GorgrondFinaleScenario,Gorgrond Finale,,,,,0,0,1,5,5,0,360,-1,-1,1116,0,1,-1,0,0,0,1033841,0,545275485,134479896,0
1403,garrison_alliance_barracks2,Garrison - Alliance - Barracks 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1033925,0,3585,134479880,0
1404,garrison_alliance_barracks3,Garrison - Alliance - Barracks 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1033927,0,3585,134479880,0
1405,garrison_alliance_armory2,Garrison - Alliance - Armory 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1035026,0,3585,134479880,0
1406,garrison_alliance_armory3,Garrison - Alliance - Armory 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1035029,0,3585,134479880,0
1409,garrison_horde_sparringarena2,Garrison - Horde - Sparring Arena 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1042721,0,3585,134479880,0
1410,garrison_horde_sparringarena3,Garrison - Horde - Sparring Arena 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1042825,0,3585,134479880,0
1411,garrison_horde_alchemy2,Garrison - Horde - Alchemy 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1042829,0,3585,134479880,0
1412,garrison_horde_alchemy3,Garrison - Horde - Alchemy 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1042822,0,3585,134479880,0
1413,garrison_horde_blacksmith2,Garrison - Horde - Blacksmith 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1043522,0,3585,134479880,0
1414,garrison_horde_blacksmith3,Garrison - Horde - Blacksmith 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1043519,0,3585,134479880,0
1415,garrison_horde_enchanting2,Garrison - Horde - Enchanting 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1043510,0,3585,134479880,0
1416,garrison_horde_enchanting3,Garrison - Horde - Enchanting 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1043517,0,3585,134479880,0
1417,garrison_horde_inscription2,Garrison - Horde - Inscription 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1043507,0,3585,134479880,0
1418,garrison_horde_inscription3,Garrison - Horde - Inscription 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1043506,0,3585,134479880,0
1419,garrison_horde_leatherworking2,Garrison - Horde - Leatherworking 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1043788,0,3585,134479880,0
1420,garrison_horde_leatherworking3,Garrison - Horde - Leatherworking 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1043801,0,3585,134479880,0
1421,garrison_horde_jewelcrafting2,Garrison - Horde - Jewelcrafting 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1043789,0,3585,134479880,0
1422,garrison_horde_jewelcrafting3,Garrison - Horde - Jewelcrafting 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1043800,0,3585,134479880,0
1423,garrison_horde_tailoring2,Garrison - Horde - Tailoring 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1043790,0,3585,134479880,0
1424,garrison_horde_tailoring3,Garrison - Horde - Tailoring 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1043778,0,3585,134479880,0
1425,garrison_horde_salvageyard2,Garrison - Horde - Salvage Yard 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1043796,0,3585,134479880,0
1426,garrison_horde_salvageyard3,Garrison - Horde - Salvage Yard 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1043793,0,3585,134479880,0
1427,PattyMackTestGarrisonBldgMap2,PattyMack Test Garrison Bld Map2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1045409,0,3585,134479880,0
1429,garrison_horde_engineering2,Garrison - Horde - Engineering 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1052563,0,3585,134479880,0
1430,garrison_horde_engineering3,Garrison - Horde - Engineering 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1052566,0,3585,134479880,0
1431,SparringArenaLevel3Stadium,The Coliseum,KILL EVERYONE,KILL EVERYONE,,,0,0,1,5,5,0,360,-1,-1,-1,0,1,-1,0,0,0,1059195,0,7773,134479882,0
1432,garrison_horde_fishing2,Garrison - Horde - Fishing 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1063275,0,3585,134479880,0
1433,garrison_horde_fishing3,Garrison - Horde - Fishing 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1063274,0,3585,134479880,0
1434,garrison_alliance_fishing2,Garrison - Alliance - Fishing 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1063439,0,3585,134479880,0
1435,garrison_alliance_fishing3,Garrison - Alliance - Fishing 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1063440,0,3585,134479880,0
1437,garrison_alliance_petstable1,Garrison - Alliance - Pet Stable 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1066964,0,3585,134479880,0
1438,garrison_alliance_petstable2,Garrison - Alliance - Pet Stable 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1066969,0,3585,134479880,0
1439,garrison_alliance_petstable3,Garrison - Alliance - Pet Stable 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1066966,0,3585,134479880,0
1440,garrison_alliance_infirmary1,Garrison - Alliance - Infirmary 1,,,,,0,0,4,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,1066967,0,3585,134479880,0
1441,garrison_alliance_infirmary2,Garrison - Alliance - Infirmary 2,,,,,0,0,4,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,1066975,0,3585,134479880,0
1442,garrison_alliance_infirmary3,Garrison - Alliance - Infirmary 3,,,,,0,0,4,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,1066963,0,3585,134479880,0
1446,outdoorGarrisonConstructionPlotAllianceLarge,"Outdoor Garrison - Construction Plot, Large - Alliance",,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1085120,0,3585,134479880,0
1447,outdoorGarrisonConstructionPlotHordeLarge,"Outdoor Garrison - Construction Plot, Large - Horde",,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1085117,0,3585,134479880,0
1448,HellfireRaid62,Hellfire Citadel,,,,,0,0,1,2,5,0,375,360,-1,-1,0,1,-1,0,0,0,1086771,0,8404573,134479880,0
1451,TanaanLegionTest,Tanaan Legion Test,,,,,0,0,1,5,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1091261,0,545267293,134479880,0
1453,ScourgeofNorthshire,Scourge of Northshire,,,,,0,0,1,5,6,0,360,-1,-1,0,0,1,-1,0,0,0,1093483,0,545275485,134479896,0
1454,ArtifactAshbringerOrigin,The Broken Shore (old - delete),,,,,0,0,1,5,6,0,251,0,-1,-1,0,1,-1,0,0,0,1093754,0,8396381,134479872,0
1455,EdgeofRealityMount,Edge of Reality,,,,,0,0,1,5,5,0,364,0,-1,-1,0,1,-1,0,0,0,1093835,0,8404509,134479880,0
1456,NagaDungeon,Eye of Azshara,,,,,0,0,1,1,6,0,416,-1,-1,1220,0,1,-1,0,11,0,1094973,0,-2139079139,134480144,0
1458,7_DungeonExteriorNeltharionsLair,Neltharion's Lair,,,,,0,0,1,1,6,0,407,-1,-1,-1,0,1,-1,0,0,0,1097290,0,8404573,134479872,0
1459,Transport_The_Iron_Mountain,Transport: The Iron Mountain,,,,,0,0,3,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,3585,134479880,0
1460,BrokenShoreScenario,Broken Shore Scenario,,,,,0,0,1,5,5,0,411,-1,-1,-1,0,1,-1,0,0,0,1098373,0,159399517,134481922,0
1461,AzsunaScenario,Azsuna Scenario,,,,,0,0,1,5,6,0,411,-1,1220,1220,0,1,-1,0,11,0,1101662,0,545275485,134479888,0
1462,IllidansRock,Illidans Rock,,,,,0,0,1,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,1106852,0,7773,134479872,0
1463,HelhiemExteriorArea,Helhiem Exterior Area,,,,,0,0,1,0,6,0,411,-1,-1,-1,0,1,-1,0,11,0,1106912,0,8404573,134479872,0
1464,TanaanJungle,Tanaan Jungle,,,,,0,0,1,0,5,0,360,-1,-1,1116,0,1,-1,0,0,0,1107657,0,8404573,134479897,0
1465,TanaanJungleNoHubsPhase,Tanaan Jungle - No Hubs Phase,,,,,0,0,1,0,5,0,360,-1,1464,-1,0,1,-1,0,0,0,1108558,0,8404573,134479896,0
1466,Emerald_Nightmare_ValSharah_exterior,Darkheart Thicket,,,,,0,0,1,1,6,0,397,-1,-1,-1,0,1,-1,0,12,0,1109691,0,8396381,134488064,0
1468,WardenPrison,Warden Prison DH Quests,,,,,0,0,1,0,5,0,398,-1,-1,-1,0,1,-1,0,0,0,1114070,0,8666709,134480388,0
1469,MaelstromShaman,The Heart of Azeroth,,,,,0,0,1,0,3,0,405,-1,-1,-1,0,1,-1,0,0,0,1114310,0,1629,134479872,0
1471,1466,Dungeon Test Map 1466,,,,,0,0,1,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,1115474,0,7709,134479872,0
1473,GarrisonAllianceShipyard,Garrison - Alliance - Shipyard,,,,,0,0,1,0,5,0,360,-1,1116,1116,0,1,-1,0,0,0,1116019,0,8404573,134479896,0
1474,GarrisonHordeShipyard,Garrison - Horde - Shipyard,,,,,0,0,1,0,5,0,360,-1,1116,1116,0,1,-1,0,0,0,1116016,0,8404573,134479896,0
1475,TheMawofNashal,The Maw of Nashal,,,,,0,0,1,5,6,0,0,-1,-1,-1,0,1,-1,0,0,0,1118480,0,8404573,134479872,0
1476,Transport_The_Maw_of_Nashal,Transport: The Maw of Nashal,,,,,0,0,3,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,1553,134479872,0
1477,Valhallas,Halls of Valor,,,,,0,0,1,1,6,0,415,-1,-1,-1,0,1,-1,0,12,0,1119384,0,8396381,134480400,0
1478,ValSharahTempleofEluneScenario,The Temple of Elune,,,,,0,0,1,5,6,0,182,-1,-1,1220,0,1,-1,0,12,0,1121237,0,679493213,134479888,0
1479,WarriorArtifactArea,Skyhold,,,,,0,0,1,0,6,0,415,-1,-1,-1,0,1,-1,0,0,0,1123541,0,679485021,134479872,0
1480,DeathKnightArtifactArea,Icecrown Citadel,,,,,0,0,1,5,6,0,250,-1,-1,-1,0,1,-1,0,0,0,1122982,0,8396381,134479872,0
1481,legionnexus,Mardum,,,,,0,0,1,0,5,0,378,-1,-1,-1,0,1,-1,0,0,0,1123497,0,10755677,134479892,0
1482,GarrisonShipyardAllianceSubmarine,Garrison Shipyard - Submarine - Alliance,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1125974,0,3585,134479880,0
1483,GarrisonShipyardAllianceDestroyer,Garrison Shipyard - Destroyer - Alliance,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1125966,0,3585,134479880,0
1484,GarrisonShipyardTransport,Garrison Shipyard - Transport,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1125971,0,3585,134479880,0
1485,GarrisonShipyardDreadnaught,Garrison Shipyard - Battleship - Alliance,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1125957,0,3585,134479880,0
1486,GarrisonShipyardCarrier,Garrison Shipyard - Carrier - Horde,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1125945,0,3585,134479880,0
1487,GarrisonShipyardHordeSubmarine,Garrison Shipyard - Submarine - Horde,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1125956,0,3585,134479880,0
1488,GarrisonShipyardHordeDestroyer,Garrison Shipyard - Destroyer - Horde,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1125969,0,3585,134479880,0
1489,Artifact-PortalWorldAcqusition,Niskara,,,,,0,0,1,5,6,0,408,-1,-1,-1,0,1,-1,0,0,0,1128496,0,10493533,134479872,0
1492,Helheim,Maw of Souls,,,,,0,0,1,1,6,0,399,-1,-1,-1,0,1,-1,0,0,0,1132517,0,8396381,134480400,0
1493,WardenPrisonDungeon,Vault of the Wardens,,,,,0,0,1,1,6,0,398,-1,-1,-1,0,1,-1,0,0,0,1132492,0,8404565,134480384,0
1494,AcquisitionVioletHold,The Violet Hold,,,,,0,0,1,5,6,0,420,-1,-1,-1,0,1,-1,0,0,0,1133654,0,679493213,134479872,0
1495,AcquisitionWarriorProt,Shield's Rest,,,,,0,0,1,5,6,0,411,-1,1220,1220,0,1,-1,0,0,0,1134318,0,679493213,134479888,0
1496,GarrisonShipyardCarrierAlliance,Garrison Shipyard - Carrier - Alliance,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1134086,0,3585,134479880,0
1497,GarrisonShipyardGalleonHorde,Garrison Shipyard - Battleship - Horde,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1135235,0,3585,134479880,0
1498,AcquisitionHavoc,Felsoul Hold,,,,,0,0,1,5,6,0,411,-1,-1,1220,0,1,-1,0,0,0,1135430,0,142622301,134479888,0
1500,ArtifactPaladinRetAcquisition,Broken Shore,,,,,0,0,1,5,6,0,411,-1,-1,-1,0,1,-1,0,0,0,1140061,0,679493213,134479872,0
1501,BlackRookHoldDungeon,Black Rook Hold,,,,,0,0,1,1,6,0,404,720,-1,-1,0,1,-1,0,14,0,1238745,0,8404573,134479888,0
1502,DalaranUnderbelly,Dalaran Underbelly,,,,,0,0,1,0,6,0,411,-1,-1,1220,0,1,-1,0,0,0,1243553,0,8404573,134479889,0
1503,ArtifactShamanElementalAcquisition,Deepholm,,,,,0,0,1,5,6,0,268,-1,-1,646,0,1,-1,0,0,0,1243571,0,-1467990435,134479872,0
1504,BlackrookHoldArena,Black Rook Hold Arena,,,,,0,0,1,4,6,0,413,-1,-1,-1,0,1,-1,0,14,0,1244360,0,8396381,135004160,0
1505,NagrandArena2,Nagrand Arena,,,,,0,0,1,4,6,0,421,-1,-1,-1,0,1,-1,0,0,0,1245900,0,8396381,135004176,0
1509,BloodtotemCavernFelPhase,Bloodtotem Cavern - Fel Phase,,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,1249320,0,3585,134479872,0
1510,BloodtotemCavernTaurenPhase,Bloodtotem Cavern - Tauren Phase,,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,1249322,0,3585,134479872,0
1511,Artifact-WarriorFuryAcquisition,Tideskorn Harbor,,,,,0,0,1,5,6,0,411,-1,1220,1220,0,1,-1,0,12,0,1249463,0,8404573,134479888,0
1512,Artifact-PriestHunterOrderHall,Netherlight Temple,,,,,0,0,1,0,6,0,406,-1,-1,-1,0,1,-1,0,0,0,1249597,0,679485021,134479872,0
1513,Artifact-MageOrderHall,Hall of the Guardian,,,,,0,0,1,0,6,0,410,-1,-1,-1,0,1,-1,0,0,0,1249553,0,679493213,134479872,0
1514,Artifact-MonkOrderHall,The Wandering Isle,,,,,0,0,1,0,6,0,393,-1,-1,-1,0,1,-1,0,0,0,1249576,0,679493213,134479872,0
1515,HulnHighmountain,Huln's War,,,,,0,0,1,0,6,0,3,-1,-1,-1,0,1,-1,0,12,0,1251166,0,142622301,134479872,0
1516,SuramarCatacombsDungeon,The Arcway,,,,,0,0,1,1,6,0,402,720,-1,-1,0,1,-1,0,0,0,1252371,0,8396381,134480384,0
1517,StormheimPrescenarioWindrunner,Stormheim Prescenario Windrunner,,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,11,0,1252508,0,3585,134479872,0
1518,StormheimPrescenarioSkyfire,Stormheim Prescenario Skyfire,,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,11,0,1252500,0,3585,134479872,0
1519,ArtifactsDemonHunterOrderHall,The Fel Hammer,,,,,0,0,1,0,6,0,396,-1,-1,-1,0,1,-1,0,0,0,1253648,0,10493533,134479888,0
1520,NightmareRaid,The Emerald Nightmare,,,,,0,0,1,2,6,0,400,-1,-1,-1,0,1,-1,0,12,0,1253821,0,142614109,134480384,0
1522,ArtifactWarlockOrderHallScenario,Dreadscar Rift,,,,,0,0,1,5,6,0,401,-1,-1,-1,0,1,-1,0,0,0,1260944,0,10493533,134479872,0
1523,MardumScenario,Defense of the Fel Hammer Scenario,,,,,0,0,1,5,6,0,396,-1,-1,-1,0,1,-1,0,0,0,1263825,0,10501725,134479888,0
1526,Artifact-WhiteTigerTempleAcquisition,Temple of the White Tiger,,,,,0,0,1,5,6,0,334,-1,-1,870,0,1,-1,0,0,0,1270355,0,679493213,134479888,0
1527,HighMountain,High Mountain Scenario,,,,,0,0,1,0,6,0,411,-1,1220,1220,0,1,-1,0,12,0,1270716,0,8535645,134479888,0
1528,Artifact-SkywallAcquisition,Skywall,,,,,-11522.493,-2317.934,1,5,6,0,259,-1,-1,-1,0,1,1,0,0,0,1271513,0,8396381,134479872,0
1529,KarazhanScenario,Karazhan,,,,,0,0,1,5,5,0,200,-1,-1,-1,0,1,-1,0,0,0,1271904,0,8404573,134479880,0
1530,SuramarRaid,The Nighthold,,,,,0,0,1,2,6,0,412,720,-1,-1,0,1,-1,0,12,0,1273016,0,-2139079075,134480400,0
1532,HighMountainMesa,High Mountain Mesa Scenario,,,,,0,0,1,0,6,0,411,-1,1220,1220,0,1,-1,0,12,0,1275494,0,8535645,134479888,0
1533,Artifact-KarazhanAcquisition,Karazhan Catacombs,,,,,0,0,1,5,6,0,200,-1,-1,0,0,1,-1,0,0,0,1278032,0,679493213,134479889,0
1534,Artifact-DefenseofMoongladeScenario,Moonglade,,,,,0,0,1,5,6,0,3,-1,-1,-1,0,1,-1,0,0,0,2449139,0,679493213,134479872,0
1535,DefenseofMoongladeScenario,Moonglade,,,,,0,0,1,1,6,0,0,-1,-1,-1,0,1,-1,0,0,0,1278949,0,679493213,134479872,0
1536,UrsocsLairScenario,Ursocs Lair,,,,,0,0,1,5,6,0,397,-1,-1,-1,0,1,-1,0,0,0,1278826,0,679493213,134479872,0
1538,Karazhan Scenario,test,,,,,0,0,1,0,0,0,200,-1,-1,-1,0,1,-1,0,0,0,2449140,0,7709,134479920,0
1539,Artifact-AcquisitionArmsHolyShadow,Tirisfal Glades,,,,,0,0,1,5,6,0,4,-1,-1,0,0,1,-1,0,0,0,1281459,0,8404573,134479888,0
1540,Artifact-Dreamway,Emerald Dreamway,,,,,0,0,1,0,6,0,418,-1,-1,-1,0,1,-1,0,11,0,1283013,0,679493213,134479872,0
1541,Artifact-TerraceofEndlessSpringAcquisition,Terrace of Endless Spring,,,,,0,0,1,5,6,0,321,-1,-1,-1,0,1,-1,0,0,0,1303183,0,8396381,134479872,0
1544,LegionVioletHoldDungeon,Assault on Violet Hold,,,,,0,0,1,1,6,0,420,-1,-1,-1,0,1,-1,0,0,0,1304759,0,7773,134479880,0
1545,Artifact-Acquisition-CombatResto,Azsuna,,,,,0,0,1,5,6,0,411,-1,-1,1220,0,1,-1,0,12,0,1305527,0,142622301,134479888,0
1547,Artifacts-CombatAcquisitionShip,Artifact - Combat - Acquisition Ship,,,,,0,0,4,0,6,0,411,-1,-1,-1,0,1,-1,0,0,0,2449141,0,3585,134479872,0
1552,ValsharahArena,Ashamane's Fall,,,,,0,0,1,4,6,0,417,-1,-1,-1,0,1,-1,0,11,0,1309335,0,8396381,135004176,0
1553,Artifact-Acquisition-Underlight,Gloaming Reef,,,,,0,0,1,5,6,0,411,-1,-1,1220,0,1,-1,0,12,0,1309499,0,-2139087267,134480152,0
1554,BoostExperience2,7.0 Boost Experience - Alliance,,,,,0,0,1,1,5,0,411,-1,-1,1220,0,1,-1,0,0,0,1309733,0,545275485,134480017,0
1555,TransportBoostExperienceAllianceGunship,zzOLD - Transport: Boost Experience - Alliance Gunship,,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,2449142,0,3585,134479880,0
1556,TransportBoostExperienceHordeGunship,zzOLD - Transport: Boost Experience - Horde Gunship,,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,2449143,0,3585,134479880,0
1557,BoostExperience2Horde,7.0 Boost Experience - Horde,,,,,0,0,1,1,5,0,411,-1,-1,1220,0,1,-1,0,0,0,1310051,0,545275485,134480017,0
1559,TransportBoostExperienceHordeGunship2,7.0 Transport: Boost Experience - Horde Gunship,,,,,0,0,3,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,3585,134479880,0
1560,TransportBoostExperienceAllianceGunship2,7.0 Transport: Boost Experience - Alliance Gunship,,,,,0,0,3,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,3585,134479880,0
1571,SuramarCityDungeon,Court of Stars,,,,,0,0,1,1,6,0,419,-1,-1,1220,0,1,-1,0,12,0,1315461,0,-2139087267,134480144,0
1572,MaelstromShamanHubIntroScenario,The Maelstrom,,,,,0,0,1,5,3,0,272,-1,-1,-1,0,1,-1,0,0,0,1319015,0,1629,134479872,0
1579,UdluarScenario,Ulduar,,,,,0,0,1,5,5,0,244,0,-1,-1,0,1,-1,0,0,0,1325930,0,7773,134479920,0
1580,MaelstromTitanScenario,The Maelstrom,,,,,0,0,1,5,6,0,272,-1,-1,-1,0,1,-1,0,0,0,1326466,0,15965,134479880,0
1582,Artifact�DalaranVaultAcquisition,Delete,,,,,0,0,1,5,6,0,0,-1,-1,0,0,1,-1,0,0,0,2449144,0,679493213,134479888,0
1583,Artifact-DalaranVaultAcquisition,Nexus Vault,,,,,0,0,1,5,6,0,227,-1,-1,-1,0,1,-1,0,0,0,1327887,0,679485021,134479888,0
1586,AssualtOnStormwind,Assault on Stormwind,,,,,0,0,1,0,6,0,4,1020,-1,0,0,1,-1,0,0,0,1328459,0,142622301,134479888,0
1594,DevMapG,The MOTHERLODE!!,,,,,0,0,1,1,7,0,440,120,-1,-1,0,1,-1,0,0,0,1329067,0,142622301,134480400,0
1599,ArtifactRestoAcqusition,Nordrassil,,,,,0,0,1,5,6,0,3,-1,-1,1,0,1,-1,0,0,0,1332714,0,8404573,134479888,0
1600,ArtifactThroneoftheTides,Throne of the Tides,,,,,0,0,1,5,6,0,255,-1,-1,-1,0,1,-1,0,0,0,1334632,0,679493213,134479872,0
1602,SkywallDungeon_OrderHall,Artifact - The Vortex Pinnacle - Shaman Order Hall,,,,,-11522.493,-2317.934,1,0,6,0,259,-1,-1,-1,0,1,1,0,0,0,1336050,0,1565,134479872,0
