ID,DifficultyID,JournalEncounterItemID
29658,1,33415
29659,2,33415
29660,24,33415
29661,1,33376
29662,1,33416
29663,2,33416
29664,24,33416
29665,1,33417
29666,2,33417
29667,24,33417
29668,1,33377
29669,1,33418
29670,2,33418
29671,24,33418
29672,1,33419
29673,2,33419
29674,24,33419
29675,1,33378
29676,1,33420
29677,2,33420
29678,24,33420
29679,1,33421
29680,2,33421
29681,24,33421
29682,1,33362
29683,1,33363
29684,1,33422
29685,2,33422
29686,24,33422
29687,1,33368
29688,1,33367
29689,1,33366
29690,1,33423
29691,2,33423
29692,24,33423
29693,1,33369
29694,1,33424
29695,2,33424
29696,24,33424
29697,1,33370
29698,1,33371
29699,1,33425
29700,2,33425
29701,24,33425
29702,1,33426
29703,2,33426
29704,24,33426
29705,1,33372
29706,1,33427
29707,2,33427
29708,24,33427
29709,1,33364
29710,1,33428
29711,2,33428
29712,24,33428
29713,1,33429
29714,2,33429
29715,24,33429
29716,1,33365
29717,1,33430
29718,2,33430
29719,24,33430
29720,1,33431
29721,2,33431
29722,24,33431
29725,1,33432
29726,2,33432
29727,24,33432
29730,1,33433
29731,2,33433
29732,24,33433
29733,1,33434
29734,2,33434
29735,24,33434
29737,1,33435
29738,2,33435
29739,24,33435
29740,1,33436
29741,2,33436
29742,24,33436
29743,1,33437
29744,2,33437
29745,24,33437
29746,1,33438
29747,2,33438
29748,24,33438
29749,1,33439
29750,2,33439
29751,24,33439
29752,1,33440
29753,2,33440
29754,24,33440
29755,1,33325
29756,1,33326
29757,1,33441
29758,2,33441
29759,24,33441
29760,1,33442
29761,2,33442
29762,24,33442
29763,1,33324
29764,1,33443
29765,2,33443
29766,24,33443
29767,1,33444
29768,2,33444
29769,24,33444
29770,1,33445
29771,2,33445
29772,24,33445
29773,1,33446
29774,2,33446
29775,24,33446
29776,1,33313
29777,1,33447
29778,2,33447
29779,24,33447
29780,1,33448
29781,2,33448
29782,24,33448
29783,1,33314
29784,1,33449
29785,2,33449
29786,24,33449
29787,1,33450
29788,2,33450
29789,24,33450
29790,1,33318
29791,1,33317
29792,1,33451
29793,2,33451
29794,24,33451
29795,1,33323
29796,1,33452
29797,2,33452
29798,24,33452
29799,1,33453
29800,2,33453
29801,24,33453
29802,1,33334
29803,1,33454
29804,2,33454
29805,24,33454
29806,1,33455
29807,2,33455
29808,24,33455
29809,1,33335
29810,1,33327
29811,1,33456
29812,2,33456
29813,24,33456
29814,1,33328
29815,1,33457
29816,2,33457
29817,24,33457
29818,1,33458
29819,2,33458
29820,24,33458
29821,1,33459
29822,2,33459
29823,24,33459
29824,1,33460
29825,2,33460
29826,24,33460
29827,1,33329
29828,1,33461
29829,2,33461
29830,24,33461
29831,1,33462
29832,2,33462
29833,24,33462
29834,1,33330
29835,1,33463
29836,2,33463
29837,24,33463
29838,1,33464
29839,2,33464
29840,24,33464
29841,1,33465
29842,2,33465
29843,24,33465
29844,1,33466
29845,2,33466
29846,24,33466
29847,1,33467
29848,2,33467
29849,24,33467
29850,1,33468
29851,2,33468
29852,24,33468
29853,1,33469
29854,2,33469
29855,24,33469
29856,1,33331
29857,1,33332
29858,1,33333
29859,1,33470
29860,2,33470
29861,24,33470
29862,1,33336
29863,1,33337
29864,1,33471
29865,2,33471
29866,24,33471
29867,1,33472
29868,2,33472
29869,24,33472
29870,1,33473
29871,2,33473
29872,24,33473
29873,1,33338
29874,1,33474
29875,2,33474
29876,24,33474
29877,1,33475
29878,2,33475
29879,24,33475
29880,1,33476
29881,2,33476
29882,24,33476
29883,1,33339
29884,1,33477
29885,2,33477
29886,24,33477
29887,1,33478
29888,2,33478
29889,24,33478
29890,1,33340
29891,1,33341
29892,1,33479
29893,2,33479
29894,24,33479
29895,1,33480
29896,2,33480
29897,24,33480
29898,1,33342
29899,1,33481
29900,2,33481
29901,24,33481
29902,1,33482
29903,2,33482
29904,24,33482
29905,1,33483
29906,2,33483
29907,24,33483
29908,2,33484
29909,2,33485
29910,2,33486
29911,2,33487
29912,2,33488
29913,2,33489
29914,2,33490
29915,2,33491
29916,2,33492
29917,2,33493
29918,2,33494
29919,2,33495
29920,2,33496
29921,2,33497
29922,2,33498
29923,2,33499
29924,2,33500
29925,2,33501
29926,2,33502
29927,2,33503
29928,2,33504
29929,2,33505
29930,2,33506
29931,2,33507
29932,2,33508
29933,2,33509
29934,2,33510
29935,2,33511
29936,2,33512
29937,2,33513
29938,2,33514
29939,2,33515
29940,2,33516
29941,2,33517
29942,2,33518
29943,2,33519
29944,2,33520
29945,2,33521
29946,2,33522
29947,2,33523
29948,2,33524
29949,2,33525
29950,2,33526
29951,2,33527
29952,2,33528
29953,2,33529
29954,2,33530
29955,2,33531
29956,2,33532
29957,2,33533
29958,2,33534
29959,2,33535
29960,15,33546
29961,16,33546
29962,17,33272
29963,17,33273
29964,17,33274
29965,17,33275
29966,17,33276
29967,17,33277
29968,17,33278
29969,17,33279
29970,17,33282
29971,17,33281
29972,17,33280
29973,17,33285
29974,17,33284
29975,17,33283
29976,17,33286
29977,17,33287
29978,17,33288
29979,17,33289
29980,17,33290
29981,17,33291
29982,17,33292
29983,17,33293
29984,17,33294
30054,3,33650
30055,4,33650
30056,5,33651
30057,6,33651
30087,23,33262
30088,1,34040
30089,3,34040
30090,1,34041
30091,3,34041
30092,1,34042
30093,3,34042
30094,1,34043
30095,3,34043
30096,1,34044
30097,3,34044
30098,1,34045
30099,3,34045
30100,1,34046
30101,3,34046
30102,1,34047
30103,3,34047
30104,1,34048
30105,3,34048
30106,1,34049
30107,3,34049
30108,1,34050
30109,3,34050
30110,1,34051
30111,3,34051
30113,14,26361
30114,14,26363
30120,14,26365
30122,14,26367
30124,14,26368
30125,14,26369
30126,14,26362
30130,14,26364
30132,14,26366
30139,14,26370
30140,14,26371
30141,14,26372
30142,14,26373
30144,14,26374
30145,14,26375
30146,14,26376
30149,14,26377
30150,14,26378
30153,14,26379
30154,14,26380
30155,14,26383
30156,14,26382
30157,14,26381
30158,14,26384
30159,14,26385
30163,14,26386
30164,14,26271
30166,14,26273
30167,14,26274
30168,14,26275
30170,14,26277
30173,14,26282
30174,14,26281
30176,14,26285
30177,14,26283
30180,14,26272
30184,14,26276
30186,14,26278
30187,14,26279
30188,14,26280
30190,14,26287
30192,14,26290
30193,14,26291
30194,14,26292
30195,14,26293
30197,14,26296
30198,14,26295
30201,14,26286
30204,14,26288
30205,14,26289
30208,14,26294
30209,14,26297
30212,14,26298
30213,14,26300
30214,14,26301
30215,14,26302
30216,14,26303
30217,14,26305
30218,14,26308
30220,14,26311
30221,14,26312
30225,14,26299
30227,14,26304
30230,14,26306
30231,14,26307
30232,14,26309
30233,14,26310
30234,14,26313
30235,14,26315
30236,14,26316
30238,14,26319
30240,14,26322
30242,14,26314
30243,14,26317
30245,14,26318
30248,14,26320
30250,14,26321
30255,14,26323
30256,14,26325
30257,14,26326
30258,14,26327
30259,14,26328
30261,14,26330
30262,14,26332
30263,14,26333
30267,14,26324
30270,14,26329
30274,14,26331
30276,14,26335
30277,14,26334
30279,14,26338
30280,14,26340
30283,14,26342
30286,14,26344
30288,14,26345
30289,14,26347
30290,14,26348
30294,14,26336
30295,14,26337
30296,14,26339
30297,14,26341
30298,14,26343
30302,14,26346
30305,14,26349
30306,14,26351
30307,14,26350
30313,14,26355
30314,14,26356
30318,14,26359
30319,14,26360
30325,14,26352
30326,14,26353
30328,14,26354
30331,14,26357
30333,14,26358
30340,14,34175
30342,16,34176
30343,14,34177
30344,15,34177
30345,16,34177
30346,1,34274
30347,2,34275
30350,33,34092
30351,33,34093
30352,33,34094
30353,33,34095
30354,33,34096
30355,33,34097
30356,33,34098
30357,33,34099
30358,33,34100
30359,33,34101
30360,33,34102
30361,33,34103
30362,33,26287
30363,33,34104
30364,33,34106
30365,33,34105
30366,33,34107
30367,33,34108
30369,33,34110
30370,33,34111
30372,33,34113
30373,33,34175
30374,33,34114
30375,33,34115
30376,33,34116
30377,33,34117
30378,33,34118
30380,33,34120
30381,33,34121
30382,33,34122
30383,33,34123
30384,33,34125
30385,33,34124
30386,33,34127
30387,33,34126
30388,33,34128
30389,33,34129
30390,33,34130
30391,33,34131
30392,33,34132
30393,33,34133
30394,33,34134
30395,33,34135
30396,33,34136
30397,33,34137
30398,33,34138
30399,33,34139
30401,33,34141
30402,33,34142
30403,33,34154
30404,33,34155
30405,33,34156
30406,33,34157
30407,33,34159
30408,33,34158
30409,33,34160
30410,33,34161
30411,33,34162
30412,33,34163
30413,33,34164
30414,33,34165
30415,33,34166
30416,33,26354
30417,33,34167
30418,33,34168
30419,33,34169
30420,33,34170
30421,33,34171
30422,33,34172
30423,33,34173
30424,33,34174
30425,33,34143
30426,33,34144
30427,33,34145
30428,33,34146
30429,33,34147
30430,33,26348
30431,33,34148
30432,33,34149
30433,33,26343
30434,33,34150
30435,33,34151
30436,33,26346
30437,33,34152
30438,33,34153
30439,33,34066
30440,33,34068
30441,33,34067
30442,33,34071
30443,33,34070
30444,33,34069
30445,33,34072
30446,33,34073
30448,33,34075
30449,33,34076
30450,33,34077
30451,33,34078
30452,33,34079
30453,33,34080
30454,33,34081
30455,33,34082
30456,33,34083
30457,33,34084
30458,33,34085
30459,33,34086
30460,33,34087
30461,33,34088
30462,33,34089
30463,33,34090
30464,33,34091
30465,33,34391
30466,33,34392
30467,33,34393
30468,33,34394
30469,33,34395
30470,33,34396
30471,33,34397
30472,33,34398
30473,33,34399
30474,33,34400
30475,33,34401
30476,33,34402
30477,33,34403
30478,33,34404
30479,33,34405
30480,33,34406
30481,33,34407
30552,14,35412
30553,15,35412
30554,16,35412
30555,14,35414
30556,15,35414
30557,16,35414
30558,14,35415
30559,15,35415
30560,16,35415
30561,14,35410
30562,15,35410
30563,16,35410
30564,14,35411
30565,15,35411
30566,16,35411
30567,14,35413
30568,15,35413
30569,16,35413
30998,14,35935
30999,14,35936
31000,14,35937
31001,14,35938
31002,14,35939
31003,14,35940
31004,14,35941
31005,14,35942
31006,14,35943
31007,14,35944
31008,14,35945
31009,14,35946
31010,14,35947
31011,14,35948
31012,14,35949
31013,14,35950
31014,14,35951
31015,14,35952
31016,14,35953
31017,14,35954
31018,14,35955
31019,14,35956
31020,14,35957
31021,14,35958
31022,14,35959
31023,14,35960
31024,14,35961
31025,14,35962
31026,14,35963
31027,14,35964
31028,14,35965
31029,14,35966
31030,14,35967
31031,14,35968
31032,14,35969
31033,14,35970
31034,14,35971
31035,14,35972
31036,14,35973
31037,14,35974
31038,14,35975
31039,14,35976
31040,14,35977
31041,14,35978
31042,14,35979
31043,14,35980
31044,14,35981
31045,14,35982
31046,14,35983
31047,14,35984
31048,14,35985
31049,14,35986
31050,14,35987
31051,14,35988
31052,14,35989
31053,14,35990
31054,14,35991
31055,14,35992
31056,14,35993
31057,14,35994
31058,14,35995
31059,14,35996
31060,14,35997
31061,14,35998
31062,14,35999
31063,14,36000
31064,14,36001
31065,14,36002
31066,14,36003
31067,14,36004
31068,14,36005
31069,14,36006
31070,14,36007
31071,14,36008
31072,14,36009
31073,14,36010
31074,14,36011
31075,14,36012
31076,14,36013
31077,14,36014
31078,14,36015
31079,14,36016
31080,14,36017
31081,14,36018
31082,14,36019
31083,14,36020
31084,14,36021
31085,14,36022
31086,14,36023
31087,14,36024
31088,14,36025
31089,14,36026
31090,14,36027
31091,14,36028
31092,14,36029
31093,14,36030
31094,14,36031
31095,14,36032
31096,14,36033
31097,14,36034
31098,14,36035
31099,14,36036
31100,14,36037
31101,14,36038
31102,14,36039
31103,14,36040
31104,14,36041
31105,14,36042
31106,14,36043
31107,14,36044
31108,14,36045
31109,14,36046
31110,14,36047
31111,14,36048
31112,14,36049
31113,14,36050
31114,14,36051
31115,14,36052
31116,14,36053
31117,14,36054
31118,14,36055
31119,14,36056
31120,14,36057
31121,14,36058
31122,14,36059
31123,14,36060
31124,14,36061
31125,14,36062
31126,14,36063
31127,14,36064
31128,14,36065
31129,14,36066
31130,14,36067
31131,14,36068
31132,14,36069
31133,14,36070
31134,14,36071
31135,14,36072
31136,14,36073
31137,14,36074
31138,14,36075
31139,14,36076
31140,14,36077
31141,14,36078
31142,14,36079
31143,14,36080
31144,14,36081
31145,14,36082
31146,14,36083
31147,14,36084
31148,14,36085
31149,14,36086
31150,14,36087
31151,14,36088
31152,14,36089
31153,14,36090
31154,14,36091
31155,14,36092
31156,14,36093
31157,14,36094
31158,14,36095
31159,14,36096
31160,14,36097
31161,14,36098
31162,14,36099
31163,14,36100
31164,14,36101
31165,14,36102
31166,14,36103
31167,14,36104
31168,14,36105
31169,14,36106
31170,14,36107
31171,14,36108
31172,14,36109
31173,14,36110
31174,14,36111
31175,14,36112
31176,14,36113
31177,14,36114
31178,14,36115
31179,14,36116
31180,14,36117
31181,14,36118
31182,14,36119
31183,14,36120
31184,14,36121
31185,14,36122
31186,14,36123
31187,14,36124
31188,14,36125
31189,14,36126
31190,14,36127
31191,14,36128
31192,14,36129
31193,14,36130
31194,14,36158
31195,14,36159
31196,14,36160
31197,14,36161
31198,14,36162
31199,14,36163
31200,14,36164
31201,14,36165
31202,14,36166
31203,14,36167
31204,14,36168
31205,14,36169
31206,14,36170
31207,14,36171
31208,14,36172
31209,14,36173
31210,14,36174
31211,14,36175
31212,14,36176
31213,14,36177
31214,14,36178
31215,14,36179
31216,14,36180
31217,14,36181
31218,14,36182
31219,14,36183
31220,14,36184
31221,14,36131
31222,14,36132
31223,14,36133
31224,14,36134
31225,14,36135
31226,14,36136
31227,14,36137
31228,14,36138
31229,14,36139
31230,14,36140
31231,14,36142
31232,14,36141
31233,14,36143
31234,14,36144
31235,14,36145
31236,14,36147
31237,14,36146
31238,14,36148
31239,14,36149
31240,14,36150
31241,14,36151
31242,14,36152
31243,14,36153
31244,14,36154
31245,14,36155
31246,14,36156
31247,14,36157
31248,14,36185
31249,14,36186
31250,14,36187
31251,14,36188
31252,14,36189
31253,14,36190
31254,14,36191
31255,14,36192
31256,14,36193
31257,14,36194
31258,14,36195
31259,14,36196
31260,14,36197
31261,14,36198
31262,14,36199
31263,14,36200
31264,14,36201
31265,14,36202
31266,14,36203
31267,14,36204
31268,14,36205
31269,14,36206
31270,14,36207
31271,14,36208
31272,14,36209
31273,14,36210
31274,14,36211
31275,14,36212
31276,14,36213
31277,14,36214
31278,14,36215
31279,14,36216
31280,14,36217
31281,14,36218
31282,14,36219
31283,14,36220
31284,14,36221
31285,14,36222
31286,14,36223
31287,14,36224
31288,14,36225
31289,14,36226
31290,14,36227
31291,14,36228
31292,14,36229
31293,14,36230
31294,14,36231
31295,14,36232
31296,14,36233
31297,14,36234
31298,14,36235
31299,14,36236
31300,14,36237
31301,14,36238
31302,14,36239
31303,14,36240
31304,14,36241
31305,14,36242
31306,14,36243
31307,14,36244
31308,14,36245
31309,14,36246
31310,14,36247
31311,14,36248
31312,14,36249
31313,14,36250
31314,14,36251
31315,14,36252
31316,14,36253
31317,14,36254
31318,14,36255
31319,14,36256
31320,14,36257
31321,14,36258
31322,14,36259
31323,14,36260
31324,14,36261
31325,14,36262
31326,14,36263
31327,14,36264
31328,14,36265
31329,14,36266
31330,14,36267
31331,14,36268
31332,14,36269
31333,14,36270
31334,14,36271
31335,14,36272
31336,14,36273
31337,14,36274
31338,14,36275
31339,14,36276
31340,14,36277
31341,14,36278
31342,14,36279
31343,14,36280
31344,14,36281
31345,14,36282
31346,14,36283
31347,14,36284
31348,14,36285
31349,14,36286
31350,14,36287
31351,14,36288
31352,14,36289
31353,14,36290
31354,14,36291
31355,14,36292
31356,14,36293
31357,14,36294
31358,14,36295
31359,14,36296
31360,14,36297
31361,14,36298
31362,14,36299
31363,14,36300
31364,14,36301
31365,14,36302
31366,14,36303
31367,14,36304
31368,14,36305
31369,14,36306
31370,14,36307
31371,14,29899
31372,14,29901
31373,14,29900
31374,14,29902
31375,14,29903
31376,14,29904
31377,14,29905
31378,14,29906
31379,14,29907
31380,14,29908
31381,14,29909
31382,14,29910
31383,14,29911
31384,14,29912
31385,14,29913
31386,14,29914
31387,14,29915
31388,14,29916
31389,14,29917
31390,14,29919
31391,14,29918
31392,14,29920
31393,14,29921
31394,14,29922
31395,14,29925
31396,14,29924
31397,14,29923
31398,14,29926
31399,14,29927
31400,14,29929
31401,14,29928
31402,14,29930
31403,14,29931
31404,33,36329
31405,33,36330
31406,33,36331
31407,33,36332
31408,33,36333
31409,33,36334
31410,33,36335
31411,33,36336
31412,33,36337
31413,33,36338
31414,33,36339
31415,33,36340
31416,33,36341
31417,33,36342
31418,33,36343
31419,33,36344
31420,33,36345
31421,33,36346
31422,33,36347
31423,33,36348
31424,33,36349
31425,33,36350
31426,33,36351
31427,33,36352
31428,33,36353
31429,33,36354
31430,33,36355
31431,33,36356
31432,33,36357
31433,33,36358
31434,33,36359
31435,33,36360
31436,33,36361
31437,33,36362
31438,33,36363
31439,33,36364
31440,33,36365
31441,33,36366
31442,33,36367
31443,33,36368
31444,33,36369
31445,33,36370
31446,33,36371
31447,33,36372
31448,33,36373
31449,33,36374
31450,33,36375
31451,33,36376
31452,33,36377
31453,33,36378
31454,33,36379
31455,33,36380
31456,33,36381
31457,33,36382
31458,33,36383
31459,33,36384
31460,33,36385
31461,33,36386
31462,33,36387
31463,33,36388
31464,33,36389
31465,33,36390
31466,33,36391
31467,33,36392
31468,33,36393
31469,33,36394
31470,33,36395
31471,33,36396
31472,33,36397
31473,33,36398
31474,33,36399
31475,33,36400
31476,33,36401
31477,33,36402
31478,33,36403
31479,33,36404
31480,33,36405
31481,33,36406
31482,33,36407
31483,33,36408
31484,33,36409
31485,33,36410
31486,33,36411
31487,33,36412
31488,33,36413
31489,33,36414
31490,33,36415
31491,33,36416
31492,33,36417
31493,33,36418
31494,33,36419
31495,33,36420
31496,33,36421
31497,33,36422
31498,33,36423
31499,33,36424
31500,33,36425
31501,33,36426
31502,33,36427
31503,33,36428
31504,33,36429
31505,33,36430
31506,33,36431
31507,33,36432
31508,33,36433
31509,33,36434
31510,33,36435
31511,33,36436
31512,33,36437
31513,33,36438
31514,33,36439
31515,33,36440
31516,33,36441
31517,33,36442
31518,33,36443
31519,33,36444
31520,33,36445
31521,33,36446
31522,33,36447
31523,33,36448
31524,33,36449
31525,33,36450
31526,33,36451
31527,33,36452
31528,33,36453
31529,33,36454
31530,33,36455
31531,33,36456
31532,33,36457
31533,33,36458
31534,33,36459
31535,33,36460
31536,33,36461
31537,33,36462
31538,33,36463
31539,33,36464
31540,33,36465
31541,33,36466
31542,33,36467
31543,33,36468
31544,33,36469
31545,33,36470
31546,33,36471
31547,33,36472
31548,33,36473
31549,33,36474
31550,33,36475
31551,33,36476
31552,33,36477
31553,33,36478
31554,33,36479
31555,33,36480
31556,33,36481
31557,33,36482
31558,33,36483
31559,33,36484
31560,33,36485
31561,33,36486
31562,33,36487
31563,33,36488
31564,33,36489
31565,33,36490
31566,33,36491
31567,33,36492
31568,33,36493
31569,33,36494
31570,33,36495
31571,33,36496
31572,33,36497
31573,33,36498
31574,33,36499
31575,33,36500
31576,33,36501
31577,33,36502
31578,33,36503
31579,33,36504
31580,33,36505
31581,33,36506
31582,33,36507
31583,33,36508
31584,33,36509
31585,33,36510
31586,33,36511
31587,33,36512
31588,33,36513
31589,33,36514
31590,33,36515
31591,33,36516
31592,33,36517
31593,33,36518
31594,33,36519
31595,33,36520
31596,33,36521
31597,33,36522
31598,33,36523
31599,33,36524
31600,33,36525
31601,33,36526
31602,33,36527
31603,33,36528
31604,33,36529
31605,33,36530
31606,33,36531
31607,33,36532
31608,33,36533
31609,33,36534
31610,33,36535
31611,33,36536
31612,33,36537
31613,33,36538
31614,33,36539
31615,33,36540
31616,33,36541
31617,33,36542
31618,33,36543
31619,33,36544
31620,33,36545
31621,33,36546
31622,33,36547
31623,33,36548
31624,33,36549
31625,33,36550
31626,33,36551
31627,33,36552
31628,33,36553
31629,33,36554
31630,33,36555
31631,33,36556
31632,33,36557
31633,33,36558
31634,33,36559
31635,33,36560
31636,33,36561
31637,33,36562
31638,33,36563
31639,33,36564
31640,33,36565
31641,33,36566
31642,33,36567
31643,33,36568
31644,33,36569
31645,33,36570
31646,33,36571
31647,33,36572
31648,33,36573
31649,33,36574
31650,33,36575
31651,33,36576
31652,33,36577
31653,33,36578
31654,33,36579
31655,33,36580
31656,33,36581
31657,33,36582
31658,33,36583
31659,33,36584
31660,33,36585
31661,33,36586
31662,33,36587
31663,33,36588
31664,33,36589
31665,33,36590
31666,33,36591
31667,33,36592
31668,33,36593
31669,33,36594
31670,33,36595
31671,33,36596
31672,33,36597
31673,33,36598
31674,33,36599
31676,33,36601
31677,33,36602
31678,33,36603
31679,33,36604
31680,33,36605
31681,33,36606
31682,33,36607
31683,33,36608
31684,33,36609
31685,33,36610
31686,33,36611
31687,33,36612
31688,33,36613
31689,33,36614
31690,33,36615
31691,33,36616
31692,33,36617
31693,33,36618
31694,33,36619
31695,33,36620
31697,33,36622
31698,33,36623
31699,33,36624
31700,33,36625
31701,33,36626
31702,33,36627
31703,33,36628
31707,33,36632
31708,33,36633
31709,33,36634
31710,33,36635
31711,33,36636
31712,33,36637
31713,33,36638
31714,33,36639
31717,33,36642
31719,33,36644
31720,33,36645
31721,33,36646
31722,33,36647
31723,33,36648
31724,33,36649
31728,33,36653
31729,33,36654
31730,33,36655
31731,33,36656
31734,33,36659
31735,33,36660
31736,33,36661
31737,33,36662
31738,33,36663
31739,33,36664
31740,33,36665
31741,33,36666
31742,33,36667
31743,33,36668
31744,33,36669
31745,33,36670
31746,33,36671
31747,33,36672
31748,33,36673
31749,33,36674
31750,33,36675
31751,33,36676
31752,33,36677
31753,33,36678
31754,33,36679
31755,33,36680
31756,33,36681
31757,33,36682
31758,33,36683
31759,33,36684
31760,33,36685
31761,33,36686
31762,33,36687
31763,33,36688
31764,33,36689
31765,33,36690
31766,33,36691
31767,33,36692
31768,33,36693
31769,33,36694
31770,33,36695
31771,33,36696
31772,33,36697
31773,33,36698
31774,33,36699
31775,33,36700
31776,33,36701
31777,33,36702
31778,33,36703
31779,33,36704
31780,33,36705
31781,33,36706
31782,33,36707
31783,33,36708
31784,33,36709
31785,33,36710
31786,33,36711
31787,33,36712
31788,33,36713
31789,33,36714
31790,33,36715
31791,33,36716
31792,33,36717
31793,33,36718
31794,33,36719
31795,33,36720
31796,33,36721
31797,33,36722
31798,33,36723
31799,33,36724
31800,33,36725
31801,33,36726
31802,33,36727
31803,33,36728
31804,33,36729
31805,33,36730
31806,33,36731
31807,33,36732
31808,33,36733
31809,33,36734
31810,33,36735
31811,33,36736
31812,33,36737
31813,33,36738
31814,33,36739
31815,33,36740
31816,33,36741
31817,33,36742
31818,14,36743
31880,33,36745
31881,33,36746
31882,33,36747
31883,33,36748
31884,33,36749
31885,33,36750
31886,33,36751
31887,33,36752
31888,33,36753
31889,33,36754
31890,33,36755
31891,33,36756
31892,1,36757
31893,1,36758
31894,1,36759
31895,1,36760
31896,1,36761
31897,1,36762
31898,1,36763
31899,1,36764
31900,1,36765
31901,1,36766
31902,1,36767
31903,1,36768
31904,1,36769
31905,1,36770
31906,1,36771
31907,1,36772
31908,1,36773
31909,1,36774
31910,1,36775
31911,1,36776
31912,1,36777
31913,1,36778
31914,1,36779
31915,1,36780
31916,1,36781
31917,1,36782
31918,1,36783
31919,1,36784
31920,1,36785
31921,33,36786
31925,16,36798
31926,24,36799
31927,24,36800
31928,24,36801
31929,24,36802
31930,24,36803
31931,24,36804
31932,24,36805
31933,24,36806
31934,24,36807
31935,24,36808
31936,24,36809
31937,24,36810
31940,24,36811
31941,24,36812
31944,24,36813
31951,24,36814
31952,24,36815
31953,24,36816
31954,24,36817
31961,24,36818
31962,24,36819
31963,24,36820
31964,1,36853
31965,2,36853
31966,1,36854
31967,2,36854
31968,1,36855
31969,2,36855
31970,1,36856
31971,2,36856
31972,1,36857
31973,2,36857
31974,1,36858
31975,2,36858
31976,1,36859
31977,2,36859
31978,1,36860
31979,2,36860
31980,1,36861
31981,2,36861
31982,1,36862
31983,2,36862
31984,1,36863
31985,2,36863
31986,1,36864
31987,2,36864
31988,1,36865
31989,2,36865
31990,1,36866
31991,2,36866
31992,1,36867
31993,2,36867
31994,1,36868
31995,2,36868
31996,1,36869
31997,2,36869
31998,1,36870
31999,2,36870
32000,1,36871
32001,2,36871
32002,1,36872
32003,2,36872
32004,1,36873
32005,2,36873
32006,1,36874
32007,2,36874
32008,1,36875
32009,2,36875
32010,1,36876
32011,2,36876
32012,1,36877
32013,2,36877
32014,1,36878
32015,2,36878
32016,1,36879
32017,2,36879
32018,1,36880
32019,2,36880
32020,1,36881
32021,2,36881
32022,1,36882
32023,2,36882
32024,1,36883
32025,2,36883
32026,1,36884
32027,2,36884
32028,1,36885
32029,2,36885
32030,1,36886
32031,2,36886
32032,1,36887
32033,2,36887
32034,1,36888
32035,2,36888
32036,1,36889
32037,2,36889
32038,1,36890
32039,2,36890
32040,1,36891
32041,2,36891
32042,1,36892
32043,2,36892
32044,1,36893
32045,2,36893
32046,1,36894
32047,2,36894
32048,1,36895
32049,2,36895
32050,1,36896
32051,2,36896
32052,1,36897
32053,2,36897
32054,1,36898
32055,2,36898
32056,1,36899
32057,2,36899
32058,1,36900
32059,2,36900
32060,1,36901
32061,2,36901
32062,1,36954
32063,2,36954
32064,1,36955
32065,2,36955
32066,1,36956
32067,2,36956
32068,1,36957
32069,2,36957
32070,1,36958
32071,2,36958
32072,1,36959
32073,2,36959
32074,1,36960
32075,2,36960
32076,1,36961
32077,2,36961
32078,1,36962
32079,2,36962
32080,1,36963
32081,2,36963
32082,1,36964
32083,2,36964
32084,1,36965
32085,2,36965
32086,1,36966
32087,2,36966
32088,1,36967
32089,2,36967
32090,1,36968
32091,2,36968
32092,1,36969
32093,2,36969
32094,1,36970
32095,2,36970
32096,1,36971
32097,2,36971
32098,1,36972
32099,2,36972
32100,1,36973
32101,2,36973
32102,1,36974
32103,2,36974
32104,1,36975
32105,2,36975
32106,1,36976
32107,2,36976
32108,1,36977
32109,2,36977
32110,1,36978
32111,2,36978
32112,1,36979
32113,2,36979
32114,1,36980
32115,2,36980
32116,1,36981
32117,2,36981
32118,1,36982
32119,2,36982
32120,1,36983
32121,2,36983
32122,1,36984
32123,2,36984
32124,1,36985
32125,2,36985
32126,1,36986
32127,2,36986
32128,1,36987
32129,2,36987
32130,1,36988
32131,2,36988
32132,1,36989
32133,2,36989
32134,1,36990
32135,2,36990
32136,1,36991
32137,2,36991
32138,1,36992
32139,2,36992
32140,1,36993
32141,2,36993
32142,1,36994
32143,2,36994
32144,1,36995
32145,2,36995
32166,1,37006
32167,2,37006
32168,1,37007
32169,2,37007
32170,1,37008
32171,2,37008
32172,1,37009
32173,2,37009
32174,1,37010
32175,2,37010
32176,1,37011
32177,2,37011
32178,1,37012
32179,2,37012
32180,1,37013
32181,2,37013
32182,1,37014
32183,2,37014
32184,1,37015
32185,2,37015
32186,1,37016
32187,2,37016
32188,1,37017
32189,2,37017
32190,1,37018
32191,2,37018
32192,1,37019
32193,2,37019
32194,1,37020
32195,2,37020
32196,1,37021
32197,2,37021
32198,1,37022
32199,2,37022
32200,1,37023
32201,2,37023
32202,1,37024
32203,2,37024
32204,1,37025
32205,2,37025
32206,1,37026
32207,2,37026
32208,1,37027
32209,2,37027
32210,1,37028
32211,2,37028
32212,1,37029
32213,2,37029
32214,1,37030
32215,2,37030
32216,1,37031
32217,2,37031
32218,1,37032
32219,2,37032
32220,1,37033
32221,2,37033
32222,1,37034
32223,2,37034
32224,1,37035
32225,2,37035
32226,1,37036
32227,2,37036
32228,1,37037
32229,2,37037
32230,1,37038
32231,2,37038
32232,1,37039
32233,2,37039
32234,1,37040
32235,2,37040
32236,2,37042
32237,2,37041
32238,2,37043
32239,2,37044
