Name_lang,ID,ClassMask,TrackingQuestID,Flags,TransmogSetGroupID,ItemNameDescriptionID,ParentTransmogSetID,Field_8_1_0_28294_008,ExpansionID,PatchIntroduced,UiOrder,ConditionID
Grievous Gladiator's Scaled Armor,1040,2,0,22,15,3859,218,1,4,50200,5220,0
Grievous Gladiator's Scaled Armor,1041,2,0,26,15,3859,208,1,4,50200,5220,0
Grievous Gladiator's Leather Armor,1042,8,0,22,15,3859,214,1,4,50200,5220,0
Grievous Gladiator's Leather Armor,1043,8,0,26,15,3859,204,1,4,50200,5220,0
Grievous Gladiator's Ringmail Armor,1044,64,0,22,15,3859,216,1,4,50200,5220,0
Grievous Gladiator's Ringmail Armor,1045,64,0,26,15,3859,206,1,4,50200,5220,0
Grievous Gladiator's Felweave Armor,1046,256,0,22,15,3859,212,1,4,50200,5220,0
Grievous Gladiator's Felweave Armor,1047,256,0,26,15,3859,202,1,4,50200,5220,0
Grievous Gladiator's Plate Armor,1048,1,0,22,15,3859,215,1,4,50200,5222,0
Grievous Gladiator's Plate Armor,1049,1,0,26,15,3859,205,1,4,50200,5222,0
,1050,0,0,27,0,0,0,1,4,50300,5220,0
,1051,0,0,23,0,0,0,1,4,50300,5220,0
,1052,0,0,23,0,0,0,1,4,50200,4980,0
,1053,0,0,27,0,0,0,1,4,50200,4980,0
Malevolent Gladiator's Dreadplate Armor,1054,32,0,18,9,3859,285,1,4,50003,4760,0
Malevolent Gladiator's Dragonhide Armor,1055,1024,0,18,9,3859,281,1,4,50003,4760,0
Malevolent Gladiator's Chain Armor,1056,4,0,18,9,3859,286,1,4,50003,4760,0
Malevolent Gladiator's Silk Armor,1057,128,0,18,9,3859,276,1,4,50003,4760,0
,1058,0,0,19,0,0,0,1,4,60001,4700,0
Malevolent Gladiator's Ironskin Armor,1059,512,45961,16,9,13301,0,1,4,50003,4760,0
Malevolent Gladiator's Scaled Armor,1060,2,0,18,9,3859,277,1,4,50003,4760,0
Malevolent Gladiator's Leather Armor,1061,8,0,18,9,3859,280,1,4,50003,4760,0
Malevolent Gladiator's Ringmail Armor,1062,64,0,18,9,3859,284,1,4,50003,4760,0
Malevolent Gladiator's Felweave Armor,1063,256,0,18,9,3859,283,1,4,50003,4760,0
Malevolent Gladiator's Plate Armor,1064,1,0,18,9,3859,278,1,4,50003,4760,0
,1065,0,0,23,0,0,0,1,4,50400,5500,0
,1066,0,0,27,0,0,0,1,4,50400,5500,0
Vindictive Combatant's Leather Armor,1067,8,46364,24,45,13302,1126,1,6,70001,8100,0
Vindictive Combatant's Leather Armor,1068,8,46363,20,45,13302,1125,1,6,70001,8100,0
Vindictive Combatant's Plate Armor,1069,1,46365,24,45,13302,1134,1,6,70001,8100,0
Vindictive Combatant's Plate Armor,1070,1,46366,20,45,13302,1133,1,6,70001,8100,0
Vindictive Combatant's Satin Armor,1071,16,46370,20,45,13302,388,1,6,70001,8100,0
Vindictive Combatant's Satin Armor,1072,16,46369,24,45,13302,390,1,6,70001,8100,0
Prideful Gladiator's Dreadplate Armor,1073,32,0,22,14,3859,234,1,4,50400,5500,0
Prideful Gladiator's Dreadplate Armor,1074,32,0,26,14,3859,245,1,4,50400,5500,0
Prideful Gladiator's Dragonhide Armor,1075,1024,0,22,14,3859,233,1,4,50400,5500,0
Prideful Gladiator's Dragonhide Armor,1076,1024,0,26,14,3859,244,1,4,50400,5500,0
Prideful Gladiator's Chain Armor,1077,4,0,22,14,3859,232,1,4,50400,5500,0
Prideful Gladiator's Chain Armor,1078,4,0,26,14,3859,243,1,4,50400,5500,0
Prideful Gladiator's Silk Armor,1079,128,0,22,14,3859,242,1,4,50400,5500,0
Prideful Gladiator's Silk Armor,1080,128,0,26,14,3859,253,1,4,50400,5500,0
Prideful Gladiator's Ironskin Armor,1081,512,0,22,14,3859,236,1,4,50400,5500,0
Prideful Gladiator's Ironskin Armor,1082,512,0,26,14,3859,247,1,4,50400,5500,0
Prideful Gladiator's Scaled Armor,1083,2,0,22,14,3859,241,1,4,50400,5500,0
Prideful Gladiator's Scaled Armor,1084,2,0,26,14,3859,252,1,4,50400,5500,0
Prideful Gladiator's Leather Armor,1085,8,0,22,14,3859,237,1,4,50400,5500,0
Prideful Gladiator's Leather Armor,1086,8,0,26,14,3859,248,1,4,50400,5500,0
Prideful Gladiator's Ringmail Armor,1087,64,0,22,14,3859,239,1,4,50400,5500,0
Prideful Gladiator's Ringmail Armor,1088,64,0,26,14,3859,250,1,4,50400,5500,0
Prideful Gladiator's Felweave Armor,1089,256,0,22,14,3859,235,1,4,50400,5500,0
Prideful Gladiator's Felweave Armor,1090,256,0,26,14,3859,246,1,4,50400,5500,0
Prideful Gladiator's Plate Armor,1091,1,0,22,14,3859,238,1,4,50400,5500,0
Prideful Gladiator's Plate Armor,1092,1,0,26,14,3859,249,1,4,50400,5500,0
Vindictive Gladiator's Silk Armor,1093,128,46397,24,45,13301,0,1,6,70001,8401,0
Vindictive Gladiator's Silk Armor,1094,128,46398,20,45,13301,0,1,6,70001,8401,0
Vindictive Gladiator's Silk Armor,1095,128,46421,26,45,3859,1093,1,6,70001,8710,0
Vindictive Gladiator's Silk Armor,1096,128,46422,22,45,3859,1094,1,6,70001,8710,0
Vindictive Gladiator's Dragonhide Armor,1097,1024,46379,24,45,13301,0,1,6,70001,8401,0
Vindictive Gladiator's Dragonhide Armor,1098,1024,46380,20,45,13301,0,1,6,70001,8401,0
Vindictive Gladiator's Dragonhide Armor,1099,1024,46403,26,45,3859,1097,1,6,70001,8710,0
Vindictive Gladiator's Dragonhide Armor,1100,1024,46404,22,45,3859,1098,1,6,70001,8710,0
Vindictive Gladiator's Felweave Armor,1101,256,46383,20,45,13301,0,1,6,70001,8401,0
Vindictive Gladiator's Felweave Armor,1102,256,46384,24,45,13301,0,1,6,70001,8401,0
Vindictive Gladiator's Felweave Armor,1103,256,46407,22,45,3859,1101,1,6,70001,8710,0
Vindictive Gladiator's Felweave Armor,1104,256,46408,26,45,3859,1102,1,6,70001,8710,0
Vindictive Gladiator's Dreadplate Armor,1105,32,46381,24,45,13301,0,1,6,70001,8401,0
Vindictive Gladiator's Dreadplate Armor,1106,32,46382,20,45,13301,0,1,6,70001,8401,0
Vindictive Gladiator's Dreadplate Armor,1107,32,46405,26,45,3859,1105,1,6,70001,8710,0
Vindictive Gladiator's Dreadplate Armor,1108,32,46406,22,45,3859,1106,1,6,70001,8710,0
Vindictive Gladiator's Felskin Armor,1109,2048,46400,24,45,13301,0,1,6,70001,8401,0
Vindictive Gladiator's Felskin Armor,1110,2048,46399,20,45,13301,0,1,6,70001,8401,0
Vindictive Gladiator's Felskin Armor,1111,2048,46424,26,45,3859,1109,1,6,70001,8710,0
Vindictive Gladiator's Felskin Armor,1112,2048,46423,22,45,3859,1110,1,6,70001,8710,0
Vindictive Gladiator's Chain Armor,1113,4,46378,20,45,13301,0,1,6,70001,8401,0
Vindictive Gladiator's Chain Armor,1114,4,46377,24,45,13301,0,1,6,70001,8401,0
Vindictive Gladiator's Chain Armor,1115,4,46402,22,45,3859,1113,1,6,70001,8710,0
Vindictive Gladiator's Chain Armor,1116,4,46401,26,45,3859,1114,1,6,70001,8710,0
Vindictive Gladiator's Ironskin Armor,1117,512,46386,20,45,13301,0,1,6,70001,8401,0
Vindictive Gladiator's Ironskin Armor,1118,512,46385,24,45,13301,0,1,6,70001,8401,0
Vindictive Gladiator's Ironskin Armor,1119,512,46410,22,45,3859,1117,1,6,70001,8710,0
Vindictive Gladiator's Ironskin Armor,1120,512,46409,26,45,3859,1118,1,6,70001,8710,0
Vindictive Gladiator's Scaled Armor,1121,2,46396,20,45,13301,0,1,6,70001,8401,0
Vindictive Gladiator's Scaled Armor,1122,2,46395,24,45,13301,0,1,6,70001,8401,0
Vindictive Gladiator's Scaled Armor,1123,2,46420,22,45,3859,1121,1,6,70001,8710,0
Vindictive Gladiator's Scaled Armor,1124,2,46419,26,45,3859,1122,1,6,70001,8710,0
Vindictive Gladiator's Leather Armor,1125,8,46387,20,45,13301,0,1,6,70001,8401,0
Vindictive Gladiator's Leather Armor,1126,8,46388,24,45,13301,0,1,6,70001,8401,0
Vindictive Gladiator's Leather Armor,1127,8,46411,22,45,3859,1125,1,6,70001,8710,0
Vindictive Gladiator's Leather Armor,1128,8,46412,26,45,3859,1126,1,6,70001,8710,0
Vindictive Gladiator's Ringmail Armor,1129,64,46392,20,45,13301,0,1,6,70001,8401,0
Vindictive Gladiator's Ringmail Armor,1130,64,46391,24,45,13301,0,1,6,70001,8401,0
Vindictive Gladiator's Ringmail Armor,1131,64,46416,22,45,3859,1129,1,6,70001,8710,0
Vindictive Gladiator's Ringmail Armor,1132,64,46415,26,45,3859,1130,1,6,70001,8710,0
Vindictive Gladiator's Plate Armor,1133,1,46389,20,45,13301,0,1,6,70001,8401,0
Vindictive Gladiator's Plate Armor,1134,1,46390,24,45,13301,0,1,6,70001,8401,0
Vindictive Gladiator's Plate Armor,1135,1,46413,22,45,3859,1133,1,6,70001,8710,0
Vindictive Gladiator's Plate Armor,1136,1,46414,26,45,3859,1134,1,6,70001,8710,0
Vindictive Combatant's Silk Armor,1137,128,46374,20,45,13302,1094,1,6,70001,8100,0
Primal Gladiator's Dreadplate Armor,1138,32,0,22,11,3859,128,1,5,60001,6600,0
Primal Gladiator's Dreadplate Armor,1139,32,0,26,11,3859,127,1,5,60001,6600,0
Primal Gladiator's Dragonhide Armor,1140,1024,0,22,11,3859,126,1,5,60001,6600,0
Primal Gladiator's Dragonhide Armor,1141,1024,0,26,11,3859,125,1,5,60001,6600,0
Primal Gladiator's Chain Armor,1142,4,0,22,11,3859,124,1,5,60001,6600,0
Primal Gladiator's Chain Armor,1143,4,0,26,11,3859,123,1,5,60001,6600,0
Primal Gladiator's Silk Armor,1144,128,0,22,11,3859,144,1,5,60001,6600,0
Primal Gladiator's Silk Armor,1145,128,0,26,11,3859,143,1,5,60001,6600,0
Primal Gladiator's Ironskin Armor,1146,512,0,22,11,3859,132,1,5,60001,6600,0
Primal Gladiator's Ironskin Armor,1147,512,0,26,11,3859,131,1,5,60001,6600,0
Primal Gladiator's Scaled Armor,1148,2,0,22,11,3859,142,1,5,60001,6600,0
Primal Gladiator's Scaled Armor,1149,2,0,26,11,3859,141,1,5,60001,6600,0
Primal Gladiator's Leather Armor,1150,8,0,22,11,3859,134,1,5,60001,6600,0
Primal Gladiator's Leather Armor,1151,8,0,26,11,3859,133,1,5,60001,6600,0
Primal Gladiator's Ringmail Armor,1152,64,0,22,11,3859,138,1,5,60001,6600,0
Primal Gladiator's Ringmail Armor,1153,64,0,26,11,3859,137,1,5,60001,6600,0
Primal Gladiator's Felweave Armor,1154,256,0,22,11,3859,130,1,5,60001,6600,0
Primal Gladiator's Felweave Armor,1155,256,0,26,11,3859,129,1,5,60001,6600,0
Primal Gladiator's Plate Armor,1156,1,0,22,11,3859,136,1,5,60001,6600,0
Primal Gladiator's Plate Armor,1157,1,0,26,11,3859,135,1,5,60001,6600,0
Vindictive Combatant's Felweave Armor,1158,256,46495,20,45,13302,1101,1,6,70001,8100,0
Vindictive Combatant's Silk Armor,1159,128,46373,24,45,13302,1093,1,6,70001,8100,0
Vindictive Combatant's Felweave Armor,1160,256,46496,24,45,13302,1102,1,6,70001,8100,0
Vindictive Combatant's Ringmail Armor,1161,64,46367,20,45,13302,1129,1,6,70001,8100,0
Vindictive Combatant's Ringmail Armor,1162,64,46368,24,45,13302,1130,1,6,70001,8100,0
Vindictive Combatant's Dreadplate Armor,1163,32,46358,20,0,13302,1106,1,6,70001,8100,0
Vindictive Combatant's Scaled Armor,1164,2,46372,20,45,13302,1121,1,6,70001,8100,0
Vindictive Combatant's Dreadplate Armor,1165,32,46359,24,45,13302,1105,1,6,70001,8100,0
Vindictive Combatant's Scaled Armor,1166,2,46371,24,45,13302,1122,1,6,70001,8100,0
Vindictive Combatant's Felskin Armor,1167,2048,47444,20,45,13302,1110,1,6,70001,8100,0
Vindictive Combatant's Dragonhide Armor,1168,1024,46356,20,45,13302,1098,1,6,70001,8100,0
Vindictive Combatant's Ironskin Armor,1169,512,46361,20,45,13302,1117,1,6,70001,8100,0
Vindictive Combatant's Felskin Armor,1170,2048,47446,24,45,13302,1109,1,6,70001,8100,0
Vindictive Combatant's Dragonhide Armor,1171,1024,46357,24,45,13302,1097,1,6,70001,8100,0
Vindictive Combatant's Ironskin Armor,1172,512,46362,24,45,13302,1118,1,6,70001,8100,0
Wild Gladiator's Dreadplate Armor,1173,32,0,22,12,3859,90,1,5,60100,7000,0
Wild Gladiator's Dreadplate Armor,1174,32,0,26,12,3859,89,1,5,60100,7000,0
Wild Gladiator's Dragonhide Armor,1175,1024,0,22,12,3859,84,1,5,60100,7000,0
Wild Gladiator's Dragonhide Armor,1176,1024,0,26,12,3859,83,1,5,60100,7000,0
Wild Gladiator's Chain Armor,1177,4,0,22,12,3859,80,1,5,60100,7000,0
Wild Gladiator's Chain Armor,1178,4,0,26,12,3859,79,1,5,60100,7000,0
Wild Gladiator's Silk Armor,1179,128,0,22,12,3859,100,1,5,60100,7000,0
Wild Gladiator's Silk Armor,1180,128,0,26,12,3859,99,1,5,60100,7000,0
Wild Gladiator's Ironskin Armor,1181,512,0,22,12,3859,88,1,5,60100,7000,0
Wild Gladiator's Ironskin Armor,1182,512,0,26,12,3859,87,1,5,60100,7000,0
Wild Gladiator's Scaled Paladin,1183,2,0,22,12,3859,94,1,5,60100,7000,0
Wild Gladiator's Scaled Paladin,1184,2,0,26,12,3859,93,1,5,60100,7000,0
Wild Gladiator's Leather Armor,1185,8,0,22,12,3859,85,1,5,60100,7000,0
Wild Gladiator's Leather Armor,1186,8,0,26,12,3859,86,1,5,60100,7000,0
Wild Gladiator's Ringmail Armor,1187,64,0,22,12,3859,81,1,5,60100,7000,0
Wild Gladiator's Ringmail Armor,1188,64,0,26,12,3859,82,1,5,60100,7000,0
Wild Gladiator's Felweave Armor,1189,256,0,22,12,3859,96,1,5,60100,7000,0
Wild Gladiator's Felweave Armor,1190,256,0,26,12,3859,95,1,5,60100,7000,0
Wild Gladiator's Plate Armor,1191,1,0,22,12,3859,92,1,5,60100,7000,0
Wild Gladiator's Plate Armor,1192,1,0,26,12,3859,91,1,5,60100,7000,0
Bloodthirsty Gladiator's Plate Armor,1193,1,46517,16,19,13304,626,1,3,40000,3390,0
Bloodthirsty Gladiator's Felweave Armor,1194,256,46515,16,19,13304,628,1,3,40000,3390,0
Bloodthirsty Gladiator's Ringmail Armor,1195,64,46518,16,19,13304,747,1,3,40000,3390,0
Bloodthirsty Gladiator's Leather Armor,1196,8,46516,16,19,13304,749,1,3,40000,3390,0
Bloodthirsty Gladiator's Scaled Armor,1197,2,46520,16,19,13304,751,1,3,40000,3390,0
Bloodthirsty Gladiator's Silk Armor,1198,128,46521,16,19,13304,753,1,3,40000,3390,0
Bloodthirsty Gladiator's Chain Armor,1199,4,46512,16,19,13304,755,1,3,40000,3390,0
Bloodthirsty Gladiator's Dragonhide Armor,1200,1024,46513,16,19,13304,757,1,3,40000,3390,0
Bloodthirsty Gladiator's Dreadplate Armor,1201,32,46514,16,19,13304,759,1,3,40000,3390,0
Brutal Gladiator's Dreadplate Armor,1202,32,47060,16,24,13301,0,1,1,20400,1591,0
,1203,0,46598,17,0,0,0,1,2,30001,2320,0
Warmongering Gladiator's Dreadplate Armor,1204,32,0,22,13,3859,108,1,5,60200,7100,0
Warmongering Gladiator's Dreadplate Armor,1205,32,0,26,13,3859,107,1,5,60200,7100,0
Warmongering Gladiator's Dragonhide Armor,1206,1024,0,22,13,3859,106,1,5,60200,7100,0
Warmongering Gladiator's Dragonhide Armor,1207,1024,0,26,13,3859,105,1,5,60200,7100,0
Warmongering Gladiator's Chain Armor,1208,4,0,22,13,3859,102,1,5,60200,7100,0
Warmongering Gladiator's Chain Armor,1209,4,0,26,13,3859,101,1,5,60200,7100,0
Warmongering Gladiator's Silk Armor,1210,128,0,22,13,3859,122,1,5,60200,7100,0
Warmongering Gladiator's Silk Armor,1211,128,0,26,13,3859,121,1,5,60200,7100,0
Warmongering Gladiator's Ironskin Armor,1212,512,0,22,13,3859,112,1,5,60200,7100,0
Warmongering Gladiator's Ironskin Armor,1213,512,0,26,13,3859,111,1,5,60200,7100,0
Warmongering Gladiator's Scaled Armor,1214,2,0,22,13,3859,120,1,5,60200,7100,0
Warmongering Gladiator's Scaled Armor,1215,2,0,26,13,3859,119,1,5,60200,7100,0
Warmongering Gladiator's Leather Armor,1216,8,0,22,13,3859,114,1,5,60200,7100,0
Warmongering Gladiator's Leather Armor,1217,8,0,26,13,3859,113,1,5,60200,7100,0
Warmongering Gladiator's Ringmail Armor,1218,64,0,22,13,3859,104,1,5,60200,7100,0
Warmongering Gladiator's Ringmail Armor,1219,64,0,26,13,3859,103,1,5,60200,7100,0
Warmongering Gladiator's Felweave Armor,1220,256,0,22,13,3859,110,1,5,60200,7100,0
Warmongering Gladiator's Felweave Armor,1221,256,0,26,13,3859,109,1,5,60200,7100,0
Warmongering Gladiator's Plate Armor,1222,1,0,22,13,3859,116,1,5,60200,7100,0
Warmongering Gladiator's Plate Armor,1223,1,0,26,13,3859,115,1,5,60200,7100,0
Unused Set,1224,0,46459,1,46,13301,0,1,6,0,8601,0
Cruel Gladiator's Plate Armor,1225,1,46459,20,46,13301,0,1,6,70200,8601,0
Cruel Gladiator's Plate Armor,1226,1,46460,24,46,13301,0,1,6,70200,8601,0
Cruel Gladiator's Plate Armor,1227,1,46483,22,46,3859,1225,1,6,70200,8602,0
Cruel Gladiator's Plate Armor,1228,1,46484,26,46,3859,1226,1,6,70200,8602,0
Cruel Gladiator's Felweave Armor,1229,256,46453,20,46,13301,0,1,6,70200,8601,0
Cruel Gladiator's Felweave Armor,1230,256,46454,24,46,13301,0,1,6,70200,8601,0
Cruel Gladiator's Felweave Armor,1231,256,46477,22,46,3859,1229,1,6,70200,8602,0
Cruel Gladiator's Felweave Armor,1232,256,46478,26,46,3859,1230,1,6,70200,8602,0
Cruel Gladiator's Ringmail Armor,1233,64,46462,20,46,13301,0,1,6,70200,8601,0
Cruel Gladiator's Ringmail Armor,1234,64,46461,24,46,13301,0,1,6,70200,8601,0
Cruel Gladiator's Ringmail Armor,1235,64,46486,22,46,3859,1233,1,6,70200,8602,0
Cruel Gladiator's Ringmail Armor,1236,64,46485,26,46,3859,1234,1,6,70200,8602,0
Cruel Gladiator's Leather Armor,1237,8,46457,20,46,13301,0,1,6,70200,8601,0
Cruel Gladiator's Leather Armor,1238,8,46458,24,46,13301,0,1,6,70200,8601,0
Cruel Gladiator's Leather Armor,1239,8,46481,22,46,3859,1237,1,6,70200,8602,0
Cruel Gladiator's Leather Armor,1240,8,46482,26,46,3859,1238,1,6,70200,8602,0
Cruel Gladiator's Scaled Armor,1241,2,46466,20,46,13301,0,1,6,70200,8601,0
Cruel Gladiator's Scaled Armor,1242,2,46465,24,46,13301,0,1,6,70200,8601,0
Cruel Gladiator's Scaled Armor,1243,2,46490,22,46,3859,1241,1,6,70200,8602,0
Cruel Gladiator's Scaled Armor,1244,2,46489,26,46,3859,1242,1,6,70200,8602,0
Cruel Gladiator's Ironskin Armor,1245,512,46456,20,46,13301,0,1,6,70200,8601,0
Cruel Gladiator's Ironskin Armor,1246,512,46455,24,46,13301,0,1,6,70200,8601,0
Cruel Gladiator's Ironskin Armor,1247,512,46480,22,46,3859,1245,1,6,70200,8602,0
Cruel Gladiator's Ironskin Armor,1248,512,46479,26,46,3859,1246,1,6,70200,8602,0
Cruel Gladiator's Silk Armor,1249,128,46468,20,46,13301,0,1,6,70200,8601,0
Cruel Gladiator's Silk Armor,1250,128,46467,24,46,13301,0,1,6,70200,8601,0
Cruel Gladiator's Silk Armor,1251,128,46492,22,46,3859,1249,1,6,70200,8602,0
Cruel Gladiator's Silk Armor,1252,128,46491,26,46,3859,1250,1,6,70200,8602,0
Cruel Gladiator's Chain Armor,1253,4,46447,24,46,13301,0,1,6,70200,8601,0
Cruel Gladiator's Chain Armor,1254,4,46448,20,46,13301,0,1,6,70200,8601,0
Cruel Gladiator's Chain Armor,1255,4,46472,22,46,3859,1254,1,6,70200,8602,0
Cruel Gladiator's Chain Armor,1256,4,46471,26,46,3859,1253,1,6,70200,8602,0
Cruel Gladiator's Dragonhide Armor,1257,1024,46450,20,46,13301,0,1,6,70200,8601,0
Cruel Gladiator's Dragonhide Armor,1258,1024,46449,24,46,13301,0,1,6,70200,8601,0
Cruel Gladiator's Dragonhide Armor,1259,1024,46474,22,46,3859,1257,1,6,70200,8602,0
Cruel Gladiator's Dragonhide Armor,1260,1024,46473,26,46,3859,1258,1,6,70200,8602,0
Cruel Gladiator's Felskin Armor,1261,2048,47083,24,46,13301,0,1,6,70200,8601,0
Cruel Gladiator's Felskin Armor,1262,2048,47082,20,46,13301,0,1,6,70200,8601,0
Cruel Gladiator's Felskin Armor,1263,2048,47080,22,46,3859,1262,1,6,70200,8602,0
Cruel Gladiator's Felskin Armor,1264,2048,47081,26,46,3859,1261,1,6,70200,8602,0
Cruel Gladiator's Dreadplate Armor,1265,32,46452,20,46,13301,0,1,6,70200,8601,0
Cruel Gladiator's Dreadplate Armor,1266,32,46451,24,46,13301,0,1,6,70200,8601,0
Cruel Gladiator's Dreadplate Armor,1267,32,46476,22,46,3859,1265,1,6,70200,8602,0
Cruel Gladiator's Dreadplate Armor,1268,32,46475,26,46,3859,1266,1,6,70200,8602,0
Cruel Combatant's Plate Armor,1269,1,47158,24,46,13302,1226,1,6,70200,8600,0
Cruel Combatant's Plate Armor,1270,1,47159,20,46,13302,1225,1,6,70200,8600,0
Cruel Combatant's Felweave Armor,1271,256,47164,24,46,13302,1230,1,6,70200,8600,0
Cruel Combatant's Felweave Armor,1272,256,47165,20,46,13302,1229,1,6,70200,8600,0
Cruel Combatant's Ringmail Armor,1273,64,47157,24,46,13302,1234,1,6,70200,8600,0
Cruel Combatant's Ringmail Armor,1274,64,47156,20,46,13302,1233,1,6,70200,8600,0
Cruel Combatant's Leather Armor,1275,8,47161,24,46,13302,1238,1,6,70200,8600,0
Cruel Combatant's Leather Armor,1276,8,47160,20,46,13302,1237,1,6,70200,8600,0
Cruel Combatant's Satin Armor,1277,16,47155,24,46,13302,391,1,6,70200,8600,0
Cruel Combatant's Satin Armor,1278,16,47154,20,46,13302,389,1,6,70200,8600,0
Cruel Combatant's Scaled Armor,1279,2,47153,24,46,13302,1242,1,6,70200,8600,0
Cruel Combatant's Scaled Armor,1280,2,47152,20,46,13302,1241,1,6,70200,8600,0
Cruel Combatant's Ironskin Armor,1281,512,47162,24,46,13302,1246,1,6,70200,8600,0
Cruel Combatant's Ironskin Armor,1282,512,47163,20,46,13302,1245,1,6,70200,8600,0
Cruel Combatant's Silk Armor,1283,128,47151,24,46,13302,1250,1,6,70200,8600,0
Cruel Combatant's Silk Armor,1284,128,47150,20,46,13302,1249,1,6,70200,8600,0
Cruel Combatant's Chain Armor,1285,4,47173,24,46,13302,1253,1,6,70200,8600,0
Cruel Combatant's Chain Armor,1286,4,47172,20,46,13302,1254,1,6,70200,8600,0
Cruel Combatant's Dragonhide Armor,1287,1024,47171,24,46,13302,1258,1,6,70200,8600,0
Cruel Combatant's Dragonhide Armor,1288,1024,47170,20,46,13302,1257,1,6,70200,8600,0
Cruel Combatant's Felskin Armor,1289,2048,47167,24,46,13302,1261,1,6,70200,8600,0
Cruel Combatant's Felskin Armor,1290,2048,47166,20,46,13302,1262,1,6,70200,8600,0
Cruel Combatant's Dreadplate Armor,1291,32,47169,24,46,13302,1266,1,6,70200,8600,0
Cruel Combatant's Dreadplate Armor,1292,32,47168,20,46,13302,1265,1,6,70200,8600,0
Titanic Onslaught Armor,1293,1,0,0,56,13193,0,1,6,70200,8901,0
Titanic Onslaught Armor,1294,1,0,0,56,2015,1293,1,6,70200,8902,0
Titanic Onslaught Armor,1295,1,0,0,56,13145,1293,1,6,70200,8903,0
Titanic Onslaught Armor,1296,1,0,0,56,1641,1293,1,6,70200,8900,0
Diabolic Raiment,1297,256,0,0,56,13193,0,1,6,70200,8901,0
Diabolic Raiment,1298,256,0,0,56,2015,1297,1,6,70200,8902,0
Diabolic Raiment,1299,256,0,0,56,13145,1297,1,6,70200,8903,0
Diabolic Raiment,1300,256,0,0,56,1641,1297,1,6,70200,8900,0
Regalia of the Skybreaker,1301,64,0,0,56,13193,0,1,6,70200,8901,0
Regalia of the Skybreaker,1302,64,0,0,56,1641,1301,1,6,70200,8900,0
Regalia of the Skybreaker,1303,64,0,0,56,2015,1301,1,6,70200,8902,0
Regalia of the Skybreaker,1304,64,0,0,56,13145,1301,1,6,70200,8903,0
Fanged Slayer's Armor,1305,8,0,0,56,13193,0,1,6,70200,8901,0
Fanged Slayer's Armor,1306,8,0,0,56,1641,1305,1,6,70200,8900,0
Fanged Slayer's Armor,1307,8,0,0,56,2015,1305,1,6,70200,8902,0
Fanged Slayer's Armor,1308,8,0,0,56,13145,1305,1,6,70200,8903,0
Vestments of Blind Absolution,1309,16,0,0,56,13193,0,1,6,70200,8901,0
Vestments of Blind Absolution,1310,16,0,0,56,13145,1309,1,6,70200,8903,0
Vestments of Blind Absolution,1312,16,0,0,56,2015,1309,1,6,70200,8902,0
Radiant Lightbringer Armor,1313,2,0,0,56,13193,0,1,6,70200,8901,0
Radiant Lightbringer Armor,1314,2,0,0,56,13145,1313,1,6,70200,8903,0
Radiant Lightbringer Armor,1315,2,0,0,56,1641,1313,1,6,70200,8900,0
Radiant Lightbringer Armor,1316,2,0,0,56,2015,1313,1,6,70200,8902,0
Xuen's Battlegear,1317,512,0,0,56,13193,0,1,6,70200,8901,0
Xuen's Battlegear,1318,512,0,0,56,13145,1317,1,6,70200,8903,0
Xuen's Battlegear,1319,512,0,0,56,1641,1317,1,6,70200,8900,0
Xuen's Battlegear,1320,512,0,0,56,2015,1317,1,6,70200,8902,0
Regalia of the Arcane Tempest,1321,128,0,0,56,13193,0,1,6,70200,8901,0
Regalia of the Arcane Tempest,1322,128,0,0,56,13145,1321,1,6,70200,8903,0
Regalia of the Arcane Tempest,1323,128,0,0,56,1641,1321,1,6,70200,8900,0
Regalia of the Arcane Tempest,1324,128,0,0,56,2015,1321,1,6,70200,8902,0
Wildstalker Armor,1325,4,0,0,56,13193,0,1,6,70200,8901,0
Wildstalker Armor,1326,4,0,0,56,13145,1325,1,6,70200,8903,0
Wildstalker Armor,1327,4,0,0,56,1641,1325,1,6,70200,8900,0
Wildstalker Armor,1328,4,0,0,56,2015,1325,1,6,70200,8902,0
Stormheart Raiment,1329,1024,0,0,56,13193,0,1,6,70200,8901,0
Stormheart Raiment,1330,1024,0,0,56,13145,1329,1,6,70200,8903,0
Stormheart Raiment,1331,1024,0,0,56,1641,1329,1,6,70200,8900,0
Stormheart Raiment,1332,1024,0,0,56,2015,1329,1,6,70200,8902,0
Demonbane Armor,1333,2048,0,0,56,13193,0,1,6,70200,8901,0
Demonbane Armor,1334,2048,0,0,56,13145,1333,1,6,70200,8903,0
Demonbane Armor,1335,2048,0,0,56,1641,1333,1,6,70200,8900,0
Demonbane Armor,1336,2048,0,0,56,2015,1333,1,6,70200,8902,0
Gravewarden Armaments,1337,32,0,0,56,13193,0,1,6,70200,8901,0
Gravewarden Armaments,1338,32,0,0,56,13145,1337,1,6,70200,8903,0
Gravewarden Armaments,1339,32,0,0,56,1641,1337,1,6,70200,8900,0
Gravewarden Armaments,1340,32,0,0,56,2015,1337,1,6,70200,8902,0
Vestments of Blind Absolution,1342,16,0,0,56,1641,1309,1,6,70200,8900,0
Warmongering Gladiator's Satin Armor Boogaloo,1343,16,43170,25,13,13301,0,1,5,0,7100,0
BT,1344,0,0,1,0,0,0,1,0,0,4630,0
